Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fábio,br BRA,GK,41.0,38,38,3420,38.0,41,1.08,151,111,74.8,21,7,10,14,36.8,3,3,0,0,0.0,Matches
Squad Total,,,28.4,38,38,3420,38.0,41,1.08,151,111,74.8,21,7,10,14,36.8,3,3,0,0,0.0,
Opponent Total,,,27.3,38,38,3420,38.0,63,1.66,191,129,69.1,10,7,21,9,23.7,4,4,0,0,0.0,
