Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Nino,br BRA,DF,21.0,36.0,25,0.7,22,0,0,2,0,1,1,0.03,0,0,0,1,0,0,Matches
Caio Henrique Oliveira Silva,br BRA,DF,21.0,35.0,116,3.31,93,10,9,2,2,0,6,0.17,4,0,2,0,0,0,Matches
Yony González,co COL,"MF,FW",24.0,32.4,79,2.44,49,0,4,12,12,2,9,0.28,4,0,0,1,4,0,Matches
Gilberto,br BRA,DF,25.0,30.5,66,2.17,53,4,6,2,1,0,3,0.1,2,1,0,0,0,0,Matches
Allan,br BRA,MF,21.0,27.7,72,2.6,59,3,4,2,0,4,1,0.04,1,0,0,0,0,0,Matches
Danielzinho,br BRA,MF,23.0,25.8,116,4.49,90,19,1,2,4,0,7,0.27,3,2,0,1,1,0,Matches
Ganso,br BRA,"MF,FW",29.0,24.9,112,4.49,101,4,2,4,1,0,5,0.2,4,0,0,1,0,0,Matches
Muriel Becker,br BRA,GK,31.0,21.0,2,0.1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yuri Oliveira Lima,br BRA,"MF,DF",24.0,20.1,33,1.64,29,0,2,2,0,0,4,0.2,4,0,0,0,0,0,Matches
Digão,br BRA,DF,30.0,19.5,9,0.46,6,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
Nenê,br BRA,"MF,FW",37.0,17.9,92,5.13,54,25,2,4,4,3,3,0.17,3,0,0,0,0,0,Matches
João Pedro,br BRA,FW,17.0,18.8,48,2.55,32,1,8,2,4,1,5,0.27,2,0,2,1,0,0,Matches
Marcos Paulo,br BRA,"FW,MF",17.0,15.5,55,3.56,46,0,2,5,1,1,4,0.26,3,0,0,1,0,0,Matches
Igor Julião,br BRA,DF,24.0,8.8,28,3.17,19,1,2,2,2,2,0,0.0,0,0,0,0,0,0,Matches
Airton,br BRA,MF,28.0,5.1,11,2.14,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro,br BRA,FW,21.0,7.0,19,2.72,14,0,1,3,1,0,1,0.14,1,0,0,0,0,0,Matches
Matheus Ferraz,br BRA,DF,33.0,6.3,5,0.79,2,0,0,1,1,1,1,0.16,0,0,0,0,1,0,Matches
Wellington Nem,br BRA,"MF,FW",26.0,8.2,24,2.93,15,0,3,2,4,0,1,0.12,0,0,1,0,0,0,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luciano,br BRA,"FW,MF",25.0,5.8,26,4.52,15,0,3,7,1,0,2,0.35,0,0,0,2,0,0,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Frazan,br BRA,DF,22.0,6.2,2,0.32,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,2,0.38,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Silva,br BRA,MF,32.0,3.9,4,1.03,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Orinho,br BRA,"DF,MF",23.0,2.6,8,3.08,6,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Artur,br BRA,"MF,FW",23.0,2.3,9,3.97,9,0,0,0,0,0,1,0.44,1,0,0,0,0,0,Matches
Dodi,br BRA,MF,22.0,4.1,9,2.18,5,0,3,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Brenner,br BRA,"FW,MF",19.0,2.5,11,4.48,7,0,1,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Luccas Claro,br BRA,DF,27.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Everaldo,br BRA,FW,24.0,2.0,7,3.5,5,0,2,0,0,0,1,0.5,1,0,0,0,0,0,Matches
Guilherme,br BRA,"MF,FW",30.0,2.2,9,4.09,7,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Evanilson,br BRA,FW,19.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pablo Dyego,br BRA,"MF,FW",24.0,1.4,3,2.14,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Lucão,br BRA,FW,27.0,0.9,3,3.38,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Silveira,br BRA,"FW,DF",15.0,0.6,4,6.55,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Mascarenhas,br BRA,DF,20.0,0.5,3,6.0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caio Vinícius,br BRA,MF,20.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ewandro,br BRA,"FW,MF",22.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kelvin,br BRA,DF,25.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.1,38.0,1012,26.63,761,73,59,63,39,17,55,1.45,33,3,5,8,6,0,
Opponent Total,,,27.4,38.0,890,23.42,668,53,52,50,47,20,78,2.05,51,6,6,8,5,2,
