Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-04-05,21:45,Sudamericana,First stage,Wed,Home,W,2,0,uy Liverpool,,,Henrique,4-4-2,4-5-1,Eber Aguino,Match Report,Leg 1 of 2
2017-05-10,21:45,Sudamericana,First stage,Wed,Away,L,0,1,uy Liverpool,,,Henrique,4-2-3-1,4-4-2,Juan Soto,Match Report,Leg 2 of 2; Fluminense won
2017-05-14,11:00,Série A,Matchweek 1,Sun,Home,W,3,2,Santos,38.0,11835.0,Henrique,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-05-21,16:00,Série A,Matchweek 2,Sun,Away,W,2,1,Atlético Mineiro,40.0,16145.0,Henrique,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2017-05-27,16:00,Série A,Matchweek 3,Sat,Away,L,2,3,Vasco da Gama,58.0,20442.0,Henrique,4-3-3,4-2-3-1,Raphael Claus,Match Report,
2017-06-03,18:00,Série A,Matchweek 4,Sat,Home,W,2,1,Vitória,56.0,13801.0,Henrique,4-3-3,4-4-1-1,Ricardo Marques Ribeiro,Match Report,
2017-06-06,20:00,Série A,Matchweek 5,Tue,Home,D,1,1,Ath Paranaense,54.0,14843.0,Henrique,4-2-3-1,4-1-4-1,Igor Junior Benevenuto,Match Report,
2017-06-10,16:00,Série A,Matchweek 6,Sat,Away,L,1,3,Palmeiras,44.0,33066.0,Henrique,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2017-06-15,21:00,Série A,Matchweek 7,Thu,Home,L,0,2,Grêmio,50.0,11652.0,Henrique,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-06-18,16:00,Série A,Matchweek 8,Sun,Home,D,2,2,Flamengo,40.0,33112.0,Henrique,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2017-06-21,21:45,Série A,Matchweek 9,Wed,Away,W,3,0,Avaí,51.0,5239.0,Henrique,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,D,1,1,São Paulo,48.0,17742.0,Henrique,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-06-29,21:45,Sudamericana,Second stage,Thu,Home,W,4,0,ec Univ Católica,56.0,,Henrique,4-2-3-1,4-2-3-1,Gustavo Murillo,Match Report,Leg 1 of 2
2017-07-03,20:00,Série A,Matchweek 11,Mon,Home,D,3,3,Chapecoense,69.0,7536.0,Henrique,4-2-3-1,4-1-4-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-07-09,16:00,Série A,Matchweek 12,Sun,Away,D,1,1,Bahia,28.0,18267.0,Henrique,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2017-07-12,21:00,Série A,Matchweek 13,Wed,Home,L,0,1,Botafogo (RJ),57.0,14851.0,Henrique,4-2-3-1,4-4-1-1,Wagner Reway,Match Report,
2017-07-16,19:00,Série A,Matchweek 14,Sun,Away,W,2,1,Coritiba,48.0,10843.0,Gustavo Scarpa,4-3-3,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-07-20,19:30,Série A,Matchweek 15,Thu,Home,D,1,1,Cruzeiro,49.0,5753.0,Henrique,4-3-3,4-4-2,Leandro Pedro Vuaden,Match Report,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,1,Corinthians,55.0,23863.0,Henrique,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-07-26,17:15,Sudamericana,Second stage,Wed,Away,W,2,1,ec Univ Católica,42.0,,Henrique,4-3-2-1,4-2-3-1,Darío Herrera,Match Report,Leg 2 of 2; Fluminense won
2017-08-02,19:30,Série A,Matchweek 18,Wed,Away,D,2,2,Sport Recife,31.0,15469.0,Henrique,4-1-4-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-08-05,19:00,Série A,Matchweek 19,Sat,Home,W,3,1,Atl Goianiense,52.0,27278.0,Henrique,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2017-08-09,20:00,Série A,Matchweek 17,Wed,Away,D,0,0,Ponte Preta,55.0,5977.0,Henrique,4-1-4-1,4-1-3-2,Heber Roberto Lopes,Match Report,
2017-08-14,20:00,Série A,Matchweek 20,Mon,Away,D,0,0,Santos,48.0,22018.0,Henrique,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
