Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Luccas Claro,br BRA,DF,28.0,29.1,2,15,3,20.0,0.52,0.1,0.13,0.67,11.7,0,0,0,1.5,1.5,0.1,0.5,0.5,Matches
Nenê,br BRA,"MF,FW",38.0,24.7,8,43,15,34.9,1.74,0.61,0.09,0.27,25.4,6,4,5,6.7,2.7,0.06,1.3,1.3,Matches
Nino,br BRA,DF,22.0,25.7,3,13,3,23.1,0.51,0.12,0.23,1.0,10.4,0,0,0,1.4,1.4,0.11,1.6,1.6,Matches
Michel Araujo,uy URU,"MF,FW",23.0,20.6,1,42,11,26.2,2.04,0.53,0.02,0.09,20.0,1,0,0,4.4,4.4,0.11,-3.4,-3.4,Matches
Lucas Calegari,br BRA,DF,17.0,21.6,0,12,3,25.0,0.55,0.14,0.0,0.0,20.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Egídio Pereira Júnior,br BRA,DF,33.0,20.0,0,11,4,36.4,0.55,0.2,0.0,0.0,19.5,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Yago,br BRA,"MF,FW",24.0,19.9,2,23,8,34.8,1.16,0.4,0.09,0.25,22.9,0,0,0,1.2,1.2,0.05,0.8,0.8,Matches
Muriel Becker,br BRA,GK,32.0,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Felipe,br BRA,GK,23.0,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dodi,br BRA,MF,23.0,19.0,1,16,4,25.0,0.84,0.21,0.06,0.25,30.7,3,0,0,0.6,0.6,0.04,0.4,0.4,Matches
Hudson,br BRA,MF,32.0,17.6,0,13,5,38.5,0.74,0.28,0.0,0.0,15.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Fred,br BRA,FW,36.0,16.4,5,33,15,45.5,2.01,0.91,0.15,0.33,15.5,0,0,0,3.1,3.1,0.1,1.9,1.9,Matches
