Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Juan Cazares,ec ECU,"MF,FW",28.0,8.8,465,622,74.8,7500,2729,254,277,91.7,148,187,79.1,48,116,41.4,2,3.0,2.8,-1.0,27,64,20,7,78,Matches
Abel Hernández,uy URU,FW,30.0,8.6,99,155,63.9,1214,208,66,91,72.5,26,38,68.4,2,4,50.0,0,0.1,0.1,-0.1,4,7,1,0,8,Matches
John Kennedy,br BRA,FW,18.0,6.4,75,111,67.6,1022,209,48,62,77.4,25,36,69.4,1,3,33.3,0,0.7,0.3,-0.7,7,7,2,0,8,Matches
Ganso,br BRA,MF,31.0,5.0,304,342,88.9,4205,1326,186,207,89.9,98,107,91.6,9,10,90.0,0,0.3,0.3,-0.3,5,38,2,0,37,Matches
Raúl Bobadilla,py PAR,FW,33.0,6.3,103,154,66.9,1259,302,66,80,82.5,24,37,64.9,4,9,44.4,1,0.8,0.3,0.2,6,11,5,0,24,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,2.9,74,91,81.3,1096,344,45,49,91.8,22,29,75.9,5,8,62.5,0,0.3,0.4,-0.3,4,5,3,0,8,Matches
Muriel Becker,br BRA,GK,33.0,2.0,33,39,84.6,473,274,16,16,100.0,10,10,100.0,2,8,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matheus Martins,br BRA,"FW,MF",17.0,1.3,41,53,77.4,569,117,23,27,85.2,16,16,100.0,0,2,0.0,0,0.0,0.1,0.0,0,2,1,0,8,Matches
Gustavo,br BRA,"MF,FW",21.0,0.8,28,40,70.0,411,79,15,16,93.8,9,15,60.0,2,6,33.3,0,0.2,0.1,-0.2,4,0,2,1,1,Matches
João Neto,br BRA,FW,17.0,0.3,9,11,81.8,95,14,6,8,75.0,2,2,100.0,0,0,,0,0.2,0.2,-0.2,1,0,1,0,1,Matches
Matheus Ferraz,br BRA,DF,35.0,0.2,7,7,100.0,145,80,1,1,100.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Dani Bolt,br BRA,DF,21.0,0.2,9,15,60.0,114,55,6,6,100.0,3,6,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alexandre Jesus,br BRA,MF,19.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Wallace,br BRA,MF,19.0,0.0,2,2,100.0,31,12,1,1,100.0,1,1,100.0,0,0,,1,0.1,0.0,0.9,1,0,0,0,1,Matches
Squad Total,,,26.5,38.0,14421,17969,80.3,248306,91888,6836,7643,89.4,5796,6741,86.0,1397,2569,54.4,27,31.2,28.6,-4.2,309,1092,221,64,1415,
Opponent Total,,,26.9,38.0,14645,18100,80.9,264917,92980,6308,7106,88.8,6359,7280,87.3,1636,2777,58.9,23,32.2,30.3,-9.2,330,1304,230,71,1539,
