Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Fábio,br BRA,GK,43.0,37,3330.0,90.0,97.4,37.0,37,90.0,37,0,,0,1.24,33.0,37.0,-4.0,-0.11,1.89,36.7,42.3,-5.6,-0.15,0.17,Matches
Martinelli,br BRA,"MF,DF",22.0,34,2644.0,78.0,77.3,29.4,34,78.0,17,0,,1,1.24,25.0,30.0,-5.0,-0.17,-0.05,28.6,33.3,-4.6,-0.16,0.0,Matches
Samuel Xavier,br BRA,DF,33.0,32,2750.0,86.0,80.4,30.6,32,86.0,24,0,,0,1.28,26.0,27.0,-1.0,-0.03,0.64,30.4,33.2,-2.8,-0.09,0.33,Matches
Ganso,br BRA,MF,34.0,32,2247.0,70.0,65.7,25.0,29,75.0,5,3,26.0,1,1.22,27.0,21.0,6.0,0.24,1.16,26.6,25.7,0.9,0.04,0.56,Matches
Jhon Arias,co COL,FW,26.0,27,2376.0,88.0,69.5,26.4,26,90.0,24,1,45.0,0,1.59,30.0,26.0,4.0,0.15,1.01,30.2,28.0,2.2,0.08,0.78,Matches
Thiago dos Santos,br BRA,DF,34.0,27,2143.0,79.0,62.7,23.8,24,85.0,20,3,32.0,2,1.41,23.0,17.0,6.0,0.25,1.1,26.8,22.8,4.0,0.17,0.87,Matches
Diogo Barbosa,br BRA,DF,31.0,25,1849.0,74.0,54.1,20.5,20,87.0,15,5,22.0,3,1.0,18.0,27.0,-9.0,-0.44,-0.61,20.0,24.6,-4.6,-0.22,-0.15,Matches
Lima,br BRA,"MF,FW",27.0,30,1847.0,62.0,54.0,20.5,20,82.0,9,10,21.0,1,1.23,17.0,24.0,-7.0,-0.34,-0.4,19.6,24.3,-4.8,-0.23,-0.16,Matches
Germán Cano,ar ARG,FW,35.0,27,1611.0,60.0,47.1,17.9,20,73.0,3,7,22.0,2,1.04,15.0,21.0,-6.0,-0.34,-0.34,16.9,21.1,-4.2,-0.23,-0.14,Matches
Kauã Elias,br BRA,FW,17.0,30,1465.0,49.0,42.8,16.3,16,75.0,3,14,19.0,6,1.37,17.0,13.0,4.0,0.25,0.71,18.0,16.5,1.4,0.09,0.43,Matches
Keno,br BRA,"FW,MF",34.0,27,1397.0,52.0,40.8,15.5,15,73.0,2,12,26.0,3,1.04,13.0,19.0,-6.0,-0.39,-0.39,14.9,19.3,-4.4,-0.28,-0.21,Matches
Thiago Silva,br BRA,DF,39.0,15,1350.0,90.0,39.5,15.0,15,90.0,15,0,,0,1.93,16.0,9.0,7.0,0.47,1.03,16.0,12.2,3.9,0.26,0.69,Matches
Marquinhos,br BRA,"FW,DF",20.0,20,1270.0,64.0,37.1,14.1,15,77.0,9,5,22.0,8,1.05,10.0,22.0,-12.0,-0.85,-1.1,14.2,20.1,-5.8,-0.41,-0.41,Matches
Marcelo,br BRA,DF,35.0,17,1044.0,61.0,30.5,11.6,13,75.0,4,4,17.0,2,1.06,13.0,11.0,2.0,0.17,0.48,12.3,13.8,-1.5,-0.13,0.03,Matches
André,br BRA,MF,22.0,12,1072.0,89.0,31.3,11.9,12,89.0,11,0,,0,1.83,13.0,9.0,4.0,0.34,0.72,12.0,11.6,0.5,0.04,0.29,Matches
Manoel,br BRA,DF,33.0,14,1047.0,75.0,30.6,11.6,12,83.0,8,2,26.0,11,1.14,11.0,17.0,-6.0,-0.52,-0.52,12.0,16.7,-4.7,-0.4,-0.35,Matches
Antonio Carlos,br BRA,DF,30.0,13,1080.0,83.0,31.6,12.0,11,90.0,11,2,45.0,21,0.85,5.0,13.0,-8.0,-0.67,-0.74,9.0,16.9,-7.9,-0.66,-0.74,Matches
Facundo Bernal,uy URU,MF,20.0,15,943.0,63.0,27.6,10.5,11,78.0,3,4,22.0,1,1.53,7.0,5.0,2.0,0.19,0.48,10.4,9.7,0.8,0.08,0.32,Matches
Kevin Serna,co COL,FW,26.0,16,872.0,55.0,25.5,9.7,9,74.0,0,7,29.0,0,1.75,11.0,3.0,8.0,0.83,1.32,10.7,7.1,3.6,0.37,0.71,Matches
Alexsander,br BRA,MF,20.0,15,791.0,53.0,23.1,8.8,7,81.0,3,8,28.0,3,0.73,7.0,12.0,-5.0,-0.57,-0.53,8.8,11.3,-2.4,-0.28,-0.16,Matches
Felipe Melo,br BRA,DF,40.0,10,416.0,42.0,12.2,4.6,7,54.0,1,3,13.0,7,1.18,9.0,8.0,1.0,0.22,0.43,4.0,6.8,-2.8,-0.57,-0.47,Matches
John Kennedy,br BRA,"FW,MF",21.0,22,674.0,31.0,19.7,7.5,5,79.0,3,17,17.0,6,0.86,2.0,12.0,-10.0,-1.34,-1.47,4.1,12.7,-8.6,-1.15,-1.24,Matches
Marlon,br BRA,DF,28.0,4,352.0,88.0,10.3,3.9,4,88.0,3,0,,3,0.25,2.0,5.0,-3.0,-0.77,-0.68,3.7,5.8,-2.1,-0.53,-0.42,Matches
Guga,br BRA,"DF,FW",25.0,10,324.0,32.0,9.5,3.6,4,61.0,1,6,14.0,21,1.38,7.0,8.0,-1.0,-0.28,-0.13,1.4,4.6,-3.1,-0.87,-0.79,Matches
Gabriel,br BRA,MF,30.0,5,237.0,47.0,6.9,2.6,3,59.0,0,2,31.0,4,0.2,0.0,2.0,-2.0,-0.76,-0.65,0.9,2.9,-2.1,-0.78,-0.67,Matches
Renato Augusto,br BRA,"MF,FW",35.0,17,442.0,26.0,12.9,4.9,2,69.0,0,15,20.0,14,0.82,2.0,7.0,-5.0,-1.02,-0.99,3.9,7.1,-3.2,-0.66,-0.57,Matches
Nonato,br BRA,MF,25.0,10,298.0,30.0,8.7,3.3,2,82.0,1,8,17.0,3,1.8,4.0,3.0,1.0,0.3,0.5,1.6,2.8,-1.2,-0.36,-0.22,Matches
Douglas Costa,br BRA,FW,33.0,10,292.0,29.0,8.5,3.2,2,68.0,0,8,20.0,5,0.7,3.0,3.0,0.0,0.0,0.17,4.1,3.6,0.5,0.14,0.33,Matches
David Terans,uy URU,"MF,FW",29.0,7,217.0,31.0,6.3,2.4,2,68.0,1,5,16.0,14,0.14,0.0,6.0,-6.0,-2.49,-2.49,0.9,3.4,-2.6,-1.07,-0.97,Matches
Gabriel Fuentes,co COL,DF,26.0,6,215.0,36.0,6.3,2.4,2,89.0,1,4,9.0,7,1.67,2.0,3.0,-1.0,-0.42,-0.28,3.2,2.0,1.1,0.47,0.67,Matches
Ignácio,br BRA,DF,27.0,4,189.0,47.0,5.5,2.1,2,88.0,1,2,7.0,4,1.0,0.0,3.0,-3.0,-1.43,-1.35,1.4,3.1,-1.6,-0.79,-0.67,Matches
Victor Hugo,br BRA,"MF,FW",19.0,5,106.0,21.0,3.1,1.2,2,45.0,0,3,5.0,1,1.8,0.0,1.0,-1.0,-0.85,-0.71,1.5,2.4,-0.9,-0.73,-0.59,Matches
Isaac,br BRA,"FW,MF",19.0,7,170.0,24.0,5.0,1.9,1,75.0,0,6,16.0,9,0.57,0.0,3.0,-3.0,-1.59,-1.51,1.7,3.4,-1.7,-0.92,-0.8,Matches
Esquerdinha,br BRA,"DF,FW",17.0,5,128.0,26.0,3.7,1.4,1,45.0,0,4,21.0,5,1.0,1.0,0.0,1.0,0.7,0.89,2.1,1.9,0.2,0.14,0.31,Matches
Vitor Eudes,br BRA,GK,25.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,27,0.0,0.0,2.0,-2.0,-2.0,-1.89,0.9,1.2,-0.3,-0.32,-0.17,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,6,161.0,27.0,4.7,1.8,0,,0,6,27.0,14,0.83,1.0,4.0,-3.0,-1.68,-1.59,1.6,2.0,-0.4,-0.25,-0.09,Matches
Jan Lucumí González,co COL,"FW,MF",19.0,3,92.0,31.0,2.7,1.0,0,,0,3,31.0,7,0.33,1.0,1.0,0.0,0.0,0.16,2.2,0.7,1.5,1.42,1.62,Matches
Lucas Calegari,br BRA,DF,21.0,2,80.0,40.0,2.3,0.9,0,,0,2,40.0,4,0.0,0.0,3.0,-3.0,-3.38,-3.29,0.4,2.2,-1.8,-2.0,-1.89,Matches
Isaque,br BRA,FW,16.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.16,Matches
Felipe Alves Raymundo,br BRA,GK,35.0,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Arthur,br BRA,MF,19.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Matheus dos Reis,br BRA,FW,16.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Gustavo,br BRA,GK,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Justen,br BRA,DF,20.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Rafael Monteiro,br BRA,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Neto,br BRA,FW,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Riquelme,br BRA,MF,16.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Wallace,br BRA,DF,16.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Squad Total,,,30.4,38,3420.0,90.0,100.0,38.0,418,81.0,236,182,21.0,266,1.21,33.0,39.0,-6.0,-0.16,,37.6,43.6,-6.0,-0.16,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,81.0,239,180,21.0,266,1.53,39.0,33.0,6.0,0.16,,43.6,37.6,6.0,0.16,,
