Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Nino,br BRA,DF,21.0,36.0,1,15,2,13.3,0.42,0.06,0.07,0.5,15.6,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Caio Henrique Oliveira Silva,br BRA,DF,21.0,35.0,1,15,4,26.7,0.43,0.11,0.07,0.25,20.2,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
Yony González,co COL,"MF,FW",24.0,32.4,6,107,35,32.7,3.3,1.08,0.06,0.17,15.4,0,0,0,9.7,9.7,0.09,-3.7,-3.7,Matches
Gilberto,br BRA,DF,25.0,30.5,0,31,9,29.0,1.02,0.3,0.0,0.0,19.7,0,0,0,1.3,1.3,0.04,-1.3,-1.3,Matches
Allan,br BRA,MF,21.0,27.7,0,40,12,30.0,1.44,0.43,0.0,0.0,28.1,3,0,0,1.7,1.7,0.04,-1.7,-1.7,Matches
Danielzinho,br BRA,MF,23.0,25.8,1,32,13,40.6,1.24,0.5,0.03,0.08,20.3,3,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches
Ganso,br BRA,"MF,FW",29.0,24.9,2,41,13,31.7,1.64,0.52,0.02,0.08,22.5,4,1,1,3.6,2.8,0.07,-1.6,-1.8,Matches
Muriel Becker,br BRA,GK,31.0,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yuri Oliveira Lima,br BRA,"MF,DF",24.0,20.1,0,11,1,9.1,0.55,0.05,0.0,0.0,24.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Digão,br BRA,DF,30.0,19.5,1,11,3,27.3,0.56,0.15,0.09,0.33,11.7,0,0,0,0.9,0.9,0.09,0.1,0.1,Matches
Nenê,br BRA,"MF,FW",37.0,17.9,3,39,8,20.5,2.17,0.45,0.05,0.25,22.2,5,1,1,4.4,3.6,0.09,-1.4,-1.6,Matches
João Pedro,br BRA,FW,17.0,18.8,4,57,21,36.8,3.03,1.12,0.07,0.19,14.2,0,0,0,7.1,7.1,0.12,-3.1,-3.1,Matches
Marcos Paulo,br BRA,"FW,MF",17.0,15.5,4,33,9,27.3,2.14,0.58,0.12,0.44,15.1,0,0,0,4.0,4.0,0.12,0.0,0.0,Matches
Igor Julião,br BRA,DF,24.0,8.8,0,7,1,14.3,0.79,0.11,0.0,0.0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Airton,br BRA,MF,28.0,5.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro,br BRA,FW,21.0,7.0,5,25,8,32.0,3.58,1.15,0.12,0.38,16.9,0,2,2,4.7,3.1,0.13,0.3,-0.1,Matches
Matheus Ferraz,br BRA,DF,33.0,6.3,1,8,5,62.5,1.26,0.79,0.13,0.2,13.6,0,0,0,1.2,1.2,0.14,-0.2,-0.2,Matches
Wellington Nem,br BRA,"MF,FW",26.0,8.2,1,26,7,26.9,3.18,0.85,0.04,0.14,17.9,1,0,0,3.8,3.8,0.15,-2.8,-2.8,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luciano,br BRA,"FW,MF",25.0,5.8,2,21,8,38.1,3.65,1.39,0.1,0.25,18.1,0,0,1,3.9,3.2,0.15,-1.9,-1.2,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Frazan,br BRA,DF,22.0,6.2,1,2,2,100.0,0.32,0.32,0.5,0.5,6.4,0,0,0,1.0,1.0,0.5,0.0,0.0,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Silva,br BRA,MF,32.0,3.9,0,3,1,33.3,0.77,0.26,0.0,0.0,19.5,0,0,0,0.4,0.1,0.03,-0.4,-0.1,Matches
Orinho,br BRA,"DF,MF",23.0,2.6,0,3,1,33.3,1.15,0.38,0.0,0.0,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Léo Artur,br BRA,"MF,FW",23.0,2.3,0,5,3,60.0,2.21,1.32,0.0,0.0,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Dodi,br BRA,MF,22.0,4.1,0,4,0,0.0,0.97,0.0,0.0,,24.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Brenner,br BRA,"FW,MF",19.0,2.5,0,7,2,28.6,2.84,0.81,0.0,0.0,18.5,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Matches
Luccas Claro,br BRA,DF,27.0,2.0,0,1,0,0.0,0.5,0.0,0.0,,18.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Everaldo,br BRA,FW,24.0,2.0,0,2,0,0.0,1.0,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Guilherme,br BRA,"MF,FW",30.0,2.2,0,4,0,0.0,1.82,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Evanilson,br BRA,FW,19.0,1.2,2,4,4,100.0,3.46,3.46,0.5,0.5,13.0,0,0,0,0.2,0.2,0.06,1.8,1.8,Matches
Pablo Dyego,br BRA,"MF,FW",24.0,1.4,0,5,1,20.0,3.57,0.71,0.0,0.0,27.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Lucão,br BRA,FW,27.0,0.9,0,5,2,40.0,5.63,2.25,0.0,0.0,18.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Miguel Silveira,br BRA,"FW,DF",15.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Mascarenhas,br BRA,DF,20.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Caio Vinícius,br BRA,MF,20.0,0.2,0,1,0,0.0,4.09,0.0,0.0,,10.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Ewandro,br BRA,"FW,MF",22.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kelvin,br BRA,DF,25.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.1,38.0,35,565,175,31.0,14.87,4.61,0.05,0.18,18.6,16,4,5,54.6,50.6,0.09,-19.6,-19.6,
Opponent Total,,,27.4,38.0,46,500,173,34.6,13.16,4.55,0.08,0.24,19.9,28,4,4,53.0,49.9,0.1,-7.0,-7.9,
