Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Marcos Felipe,br BRA,GK,24.0,36.0,829,485,343,85,0,2,0,0,0,0,0,0,561,1,0,Matches
Yago,br BRA,MF,25.0,29.8,1300,1250,47,33,2,18,26,14,0,0,0,0,1067,3,25,Matches
Luccas Claro,br BRA,DF,29.0,27.0,1103,1063,39,39,0,10,2,0,0,0,0,0,944,1,6,Matches
Samuel Xavier,br BRA,DF,30.0,26.4,1376,1097,278,27,0,4,58,250,1,0,0,0,1106,1,26,Matches
Nino,br BRA,DF,23.0,24.8,1259,1215,42,42,1,16,0,0,0,0,0,0,1135,2,3,Matches
Luiz Henrique,br BRA,FW,20.0,20.8,605,596,6,3,3,2,32,3,0,0,0,0,454,3,17,Matches
Caio Paulista,br BRA,FW,22.0,20.1,625,617,7,2,1,0,26,5,0,0,0,0,471,1,25,Matches
Martinelli,br BRA,MF,19.0,24.1,1348,1299,43,42,2,6,10,1,0,0,0,0,1156,6,19,Matches
André,br BRA,MF,19.0,21.2,1205,1175,30,28,1,12,2,2,0,0,0,0,1096,0,13,Matches
Fred,br BRA,FW,37.0,17.5,450,409,41,1,4,1,4,2,0,0,0,0,322,0,13,Matches
David Braz,br BRA,DF,33.0,16.0,885,841,43,41,0,2,1,1,0,0,0,0,768,1,3,Matches
Egídio Pereira Júnior,br BRA,DF,34.0,15.0,953,758,194,20,0,2,125,140,34,17,17,0,696,1,22,Matches
Lucas Calegari,br BRA,DF,18.0,12.4,646,524,121,15,0,4,17,106,0,0,0,0,517,1,18,Matches
Marlon,br BRA,DF,23.0,11.4,637,474,161,25,0,4,98,105,31,9,22,0,436,2,10,Matches
Danilo Barcelos,br BRA,DF,29.0,11.7,658,502,152,28,0,3,94,90,34,17,17,0,453,4,15,Matches
Biel,br BRA,"FW,MF",19.0,11.0,288,281,6,3,4,1,18,2,1,1,0,0,226,1,12,Matches
Jhon Arias,co COL,"FW,MF",23.0,10.1,446,437,7,1,0,3,19,4,2,0,2,0,388,2,13,Matches
Nenê,br BRA,"MF,FW",39.0,8.3,359,273,82,47,5,6,66,2,33,14,13,2,241,4,11,Matches
Manoel,br BRA,DF,30.0,8.0,382,362,19,19,0,3,1,0,0,0,0,0,341,1,1,Matches
Nonato,br BRA,MF,22.0,7.3,345,329,13,10,0,1,9,2,1,0,1,0,290,3,3,Matches
Wellington Martins,br BRA,MF,30.0,6.9,328,304,23,22,0,3,0,1,0,0,0,0,283,1,3,Matches
Lucca,br BRA,"FW,MF",30.0,8.8,300,284,15,6,0,1,23,4,4,0,3,0,221,1,5,Matches
Juan Cazares,ec ECU,"MF,FW",28.0,8.8,622,555,62,31,5,3,68,2,29,9,19,0,465,5,11,Matches
Abel Hernández,uy URU,FW,30.0,8.6,155,141,13,0,1,0,1,0,0,0,0,0,99,1,4,Matches
John Kennedy,br BRA,FW,18.0,6.4,111,96,15,0,1,1,2,1,0,0,0,0,75,0,5,Matches
Ganso,br BRA,MF,31.0,5.0,342,325,17,16,0,3,1,0,0,0,0,0,304,0,2,Matches
Raúl Bobadilla,py PAR,FW,33.0,6.3,154,145,8,1,0,0,4,1,0,0,0,0,103,1,10,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,2.9,91,89,2,1,1,0,4,0,1,1,0,0,74,0,4,Matches
Muriel Becker,br BRA,GK,33.0,2.0,39,21,18,2,0,0,0,0,0,0,0,0,33,0,0,Matches
Matheus Martins,br BRA,"FW,MF",17.0,1.3,53,51,1,1,0,0,1,0,0,0,0,0,41,1,3,Matches
Gustavo,br BRA,"MF,FW",21.0,0.8,40,38,2,0,1,0,3,1,1,1,0,0,28,0,0,Matches
João Neto,br BRA,FW,17.0,0.3,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches
Matheus Ferraz,br BRA,DF,35.0,0.2,7,6,1,1,0,0,0,0,0,0,0,0,7,0,0,Matches
Dani Bolt,br BRA,DF,21.0,0.2,15,8,7,0,0,0,2,7,0,0,0,0,9,0,1,Matches
Alexandre Jesus,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wallace,br BRA,MF,19.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,26.5,38.0,17969,16063,1858,592,32,111,717,746,172,69,94,2,14421,48,303,
Opponent Total,,,26.9,38.0,18100,16295,1765,568,37,145,689,675,183,70,84,4,14645,40,352,
