Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Júlio César,br BRA,GK,31.0,35,35,3105.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Richard,br BRA,MF,23.0,34,33,2975.0,33.1,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches
Jadson,br BRA,MF,24.0,33,33,2700.0,30.0,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,0.07,0.03,0.1,0.07,0.1,Matches
Ayrton Lucas,br BRA,"DF,MF",20.0,28,28,2456.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gum,br BRA,DF,32.0,28,28,2369.0,26.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches
Junior Sornoza,ec ECU,"FW,MF",24.0,29,26,2180.0,24.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,Matches
Digão,br BRA,DF,29.0,24,24,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Pedro,br BRA,FW,20.0,19,19,1595.0,17.7,10.0,2.0,12.0,10.0,0.0,0.0,1.0,0.0,0.56,0.11,0.68,0.56,0.68,Matches
Marcos Júnior,br BRA,"FW,MF",25.0,28,17,1370.0,15.2,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches
Luciano,br BRA,"FW,MF",24.0,18,15,1378.0,15.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.2,0.07,0.26,0.2,0.26,Matches
Leonardo Morais,br BRA,DF,26.0,15,15,1270.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches
Gilberto,br BRA,"DF,MF",24.0,15,15,1242.0,13.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,1.0,0.22,0.14,0.36,0.22,0.36,Matches
Everaldo,br BRA,"FW,MF",23.0,23,14,1314.0,14.6,1.0,6.0,7.0,1.0,0.0,0.0,3.0,0.0,0.07,0.41,0.48,0.07,0.48,Matches
Roger Ibanez,br BRA,DF,19.0,14,12,964.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dodi,br BRA,MF,21.0,17,11,923.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marlon,br BRA,DF,20.0,12,10,952.0,10.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Renato Chaves,br BRA,DF,27.0,10,10,837.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Luan Peres Petroni,br BRA,DF,23.0,9,8,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Junior Dutra,br BRA,"FW,MF",29.0,14,7,690.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Matheus Alessandro,br BRA,FW,21.0,23,6,900.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Paulo Ricardo,br BRA,DF,23.0,9,6,582.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Julião,br BRA,DF,23.0,8,6,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Airton,br BRA,"DF,MF",27.0,8,6,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateus Norton,br BRA,MF,21.0,9,5,486.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kayke Rodrigues,br BRA,FW,29.0,9,5,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Otávio Ribeiro,br BRA,DF,27.0,5,4,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Frazan,br BRA,DF,21.0,5,4,368.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodolfo de Melo,br BRA,GK,26.0,4,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas,br BRA,MF,21.0,6,3,300.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Fernando,br BRA,"DF,MF",25.0,3,3,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pablo Dyego,br BRA,"FW,MF",23.0,11,2,369.0,4.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
João Carlos,br BRA,FW,22.0,6,2,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan Cabezas,ec ECU,MF,20.0,5,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danielzinho,br BRA,MF,22.0,5,1,154.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.58,Matches
Robinho,br BRA,MF,23.0,6,0,213.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches
Dudu,br BRA,FW,18.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Calazans,br BRA,MF,21.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex,br BRA,DF,18.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Capixaba,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Marcos Felipe,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Luqinhas,br BRA,FW,24.0,0,0,,,,,,,,,,,,,,,,Matches
César Nunes,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Marcos Paulo,br BRA,"FW,MF",16.0,0,0,,,,,,,,,,,,,,,,Matches
Zé Ricardo,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Caio Vinícius,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
João Vitor,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.2,38,418,3420.0,38.0,29.0,26.0,55.0,29.0,0.0,0.0,91.0,5.0,0.76,0.68,1.45,0.76,1.45,
Opponent Total,,,27.1,38,418,3420.0,38.0,45.0,28.0,73.0,41.0,4.0,7.0,96.0,5.0,1.18,0.74,1.92,1.08,1.82,
