Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fábio,br BRA,GK,43.0,37.0,683,916,74.6,14282,10244,211,213,99.1,239,246,97.2,155,377,41.1,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Martinelli,br BRA,"MF,DF",22.0,29.4,1480,1665,88.9,23767,7186,752,818,91.9,563,596,94.5,102,159,64.2,1,0.9,0.8,0.1,17,136,8,2,121,Matches
Samuel Xavier,br BRA,DF,33.0,30.6,1543,1831,84.3,23019,7837,846,916,92.4,568,675,84.1,74,148,50.0,2,2.0,2.7,0.0,19,126,24,14,142,Matches
Ganso,br BRA,MF,34.0,25.0,1400,1622,86.3,19598,6961,856,930,92.0,398,463,86.0,74,118,62.7,7,4.0,3.4,3.0,60,157,33,7,172,Matches
Jhon Arias,co COL,FW,26.0,26.4,1049,1247,84.1,13865,3186,676,716,94.4,270,309,87.4,41,106,38.7,3,3.4,3.1,-0.4,47,80,19,6,92,Matches
Thiago dos Santos,br BRA,DF,34.0,23.8,1328,1543,86.1,25852,9845,450,485,92.8,707,762,92.8,153,260,58.8,0,0.1,0.3,-0.1,3,84,1,0,67,Matches
Diogo Barbosa,br BRA,DF,31.0,20.5,1037,1239,83.7,15646,5341,579,635,91.2,386,452,85.4,49,97,50.5,0,1.3,1.5,-1.3,17,110,18,11,114,Matches
Lima,br BRA,"MF,FW",27.0,20.5,846,981,86.2,12004,3026,520,549,94.7,252,289,87.2,46,77,59.7,1,0.8,0.9,0.2,20,70,5,0,63,Matches
Germán Cano,ar ARG,FW,35.0,17.9,232,302,76.8,3647,535,123,148,83.1,75,96,78.1,21,28,75.0,0,1.6,1.1,-1.6,12,11,4,1,20,Matches
Kauã Elias,br BRA,FW,17.0,16.3,282,375,75.2,3453,794,172,216,79.6,72,86,83.7,6,8,75.0,2,2.7,1.5,-0.7,19,23,8,1,33,Matches
Keno,br BRA,"FW,MF",34.0,15.5,338,474,71.3,4872,1213,205,251,81.7,104,143,72.7,16,41,39.0,1,1.1,1.4,-0.1,20,20,19,5,41,Matches
Thiago Silva,br BRA,DF,39.0,15.0,825,899,91.8,15569,6670,274,290,94.5,466,486,95.9,75,107,70.1,0,0.7,0.6,-0.7,6,46,3,0,37,Matches
Marquinhos,br BRA,"FW,DF",20.0,14.1,498,654,76.1,7347,1734,294,340,86.5,149,199,74.9,32,54,59.3,1,2.3,1.2,-1.3,18,18,14,8,36,Matches
Marcelo,br BRA,DF,35.0,11.6,575,747,77.0,10013,3929,294,319,92.2,205,247,83.0,62,139,44.6,1,1.8,1.2,-0.8,14,74,12,5,82,Matches
André,br BRA,MF,22.0,11.9,690,732,94.3,10882,3151,367,377,97.3,256,269,95.2,50,60,83.3,1,0.1,0.2,0.9,6,57,0,0,64,Matches
Manoel,br BRA,DF,33.0,11.6,486,548,88.7,8740,3184,196,207,94.7,241,265,90.9,41,61,67.2,0,0.1,0.1,-0.1,1,21,0,0,17,Matches
Antonio Carlos,br BRA,DF,30.0,12.0,661,759,87.1,12381,4509,264,277,95.3,320,350,91.4,70,114,61.4,0,0.2,0.3,-0.2,6,39,3,2,40,Matches
Facundo Bernal,uy URU,MF,20.0,10.5,456,527,86.5,8222,2119,192,204,94.1,211,229,92.1,45,78,57.7,0,0.1,0.3,-0.1,3,45,1,0,51,Matches
Kevin Serna,co COL,FW,26.0,9.7,172,270,63.7,2396,553,96,123,78.0,60,98,61.2,6,23,26.1,2,1.2,1.5,0.8,12,8,6,4,12,Matches
Alexsander,br BRA,MF,20.0,8.8,392,457,85.8,5464,1587,230,249,92.4,120,135,88.9,17,26,65.4,1,0.9,0.4,0.1,7,37,8,2,36,Matches
Felipe Melo,br BRA,DF,40.0,4.6,192,223,86.1,3835,1379,62,66,93.9,100,108,92.6,28,43,65.1,0,0.0,0.0,0.0,0,11,0,0,9,Matches
John Kennedy,br BRA,"FW,MF",21.0,7.5,120,153,78.4,1488,255,80,95,84.2,31,34,91.2,3,6,50.0,0,0.1,0.4,-0.1,5,8,3,1,10,Matches
Marlon,br BRA,DF,28.0,3.9,245,273,89.7,4228,1503,102,108,94.4,117,124,94.4,19,31,61.3,0,0.0,0.0,0.0,2,9,0,0,7,Matches
Guga,br BRA,"DF,FW",25.0,3.6,158,192,82.3,2512,944,72,80,90.0,71,81,87.7,9,17,52.9,1,0.1,0.1,0.9,3,8,3,2,12,Matches
Gabriel,br BRA,MF,30.0,2.6,190,235,80.9,2990,806,99,108,91.7,76,85,89.4,10,24,41.7,0,0.1,0.2,-0.1,1,18,1,0,17,Matches
Renato Augusto,br BRA,"MF,FW",35.0,4.9,233,275,84.7,3442,721,133,148,89.9,76,86,88.4,15,25,60.0,1,0.8,0.6,0.2,5,17,4,0,21,Matches
Nonato,br BRA,MF,25.0,3.3,136,158,86.1,1762,482,85,99,85.9,37,38,97.4,4,7,57.1,1,0.1,0.2,0.9,2,6,2,0,14,Matches
Douglas Costa,br BRA,FW,33.0,3.2,156,206,75.7,2294,666,85,95,89.5,53,70,75.7,9,24,37.5,0,0.4,1.0,-0.4,7,12,4,3,19,Matches
David Terans,uy URU,"MF,FW",29.0,2.4,66,84,78.6,931,136,36,40,90.0,20,25,80.0,4,11,36.4,0,0.0,0.2,0.0,1,1,0,0,1,Matches
Gabriel Fuentes,co COL,DF,26.0,2.4,127,161,78.9,2283,893,54,61,88.5,58,71,81.7,14,23,60.9,0,0.0,0.1,0.0,3,14,1,0,15,Matches
Ignácio,br BRA,DF,27.0,2.1,128,143,89.5,2289,746,41,42,97.6,79,84,94.0,7,12,58.3,0,0.1,0.0,-0.1,3,5,0,0,6,Matches
Victor Hugo,br BRA,"MF,FW",19.0,1.2,63,83,75.9,977,282,28,35,80.0,32,40,80.0,1,4,25.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Isaac,br BRA,"FW,MF",19.0,1.9,35,41,85.4,473,79,25,28,89.3,6,8,75.0,2,2,100.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
Esquerdinha,br BRA,"DF,FW",17.0,1.4,59,78,75.6,967,253,27,33,81.8,20,26,76.9,6,10,60.0,0,0.4,0.2,-0.4,4,4,3,1,6,Matches
Vitor Eudes,br BRA,GK,25.0,1.0,24,38,63.2,595,446,9,9,100.0,8,8,100.0,7,21,33.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,1.8,78,89,87.6,1208,383,42,46,91.3,30,32,93.8,5,7,71.4,0,0.0,0.0,0.0,0,4,1,1,1,Matches
