Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Fábio,br BRA,GK,41.0,38.0,41,3,1,7,1,45.6,0.29,5.6,0.15,67,201,33.3,672,177,19.2,25.5,284,25.4,23.4,507,26,5.1,25,0.66,12.6,Matches
Squad Total,,,28.4,38.0,41,3,1,7,1,45.6,0.29,5.6,0.15,67,201,33.3,664,177,18.4,,292,27.1,24.3,507,26,5.1,25,0.66,,
Opponent Total,,,27.3,38.0,63,4,1,9,1,61.7,0.31,-0.3,-0.01,184,490,37.6,682,154,50.7,40.6,289,49.8,39.8,562,22,3.9,18,0.47,11.2,
