Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Júlio César,br BRA,GK,31.0,35,35,3105,34.5,39,1.13,129,94,72.1,12,9,14,13,37.1,5,3,1,1,25.0,Matches
Rodolfo de Melo,br BRA,GK,26.0,4,3,315,3.5,7,2.0,18,12,66.7,0,0,3,1,33.3,2,1,1,0,50.0,Matches
Squad Total,,,25.2,38,38,3420,38.0,46,1.21,147,106,71.4,12,9,17,13,34.2,7,4,2,1,33.3,
Opponent Total,,,27.1,38,38,3420,38.0,32,0.84,143,111,77.6,17,9,12,16,42.1,0,0,0,0,,
