Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Marcos Felipe,br BRA,GK,24.0,36.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,13,1,Matches
Yago,br BRA,MF,25.0,29.8,78,35,37,33,8,43,96,44.8,53,59,12,47,23,101,19,0,Matches
Luccas Claro,br BRA,DF,29.0,27.0,15,8,11,4,0,8,11,72.7,3,28,19,9,22,37,98,2,Matches
Samuel Xavier,br BRA,DF,30.0,26.4,49,30,33,15,1,26,45,57.8,19,17,7,10,21,70,58,0,Matches
Nino,br BRA,DF,23.0,24.8,30,22,23,7,0,12,18,66.7,6,25,14,11,35,65,95,0,Matches
Luiz Henrique,br BRA,FW,20.0,20.8,53,26,23,20,10,20,63,31.7,43,41,2,39,16,69,30,0,Matches
Caio Paulista,br BRA,FW,22.0,20.1,42,26,15,24,3,16,41,39.0,25,19,1,18,10,52,13,1,Matches
Martinelli,br BRA,MF,19.0,24.1,50,32,31,17,2,21,45,46.7,24,26,6,20,27,77,35,0,Matches
André,br BRA,MF,19.0,21.2,42,26,23,18,1,11,44,25.0,33,24,7,17,21,63,10,0,Matches
Fred,br BRA,FW,37.0,17.5,7,3,1,4,2,3,6,50.0,3,6,3,3,4,11,16,0,Matches
David Braz,br BRA,DF,33.0,16.0,8,5,8,0,0,6,14,42.9,8,19,13,6,16,24,59,0,Matches
Egídio Pereira Júnior,br BRA,DF,34.0,15.0,25,13,18,6,1,20,29,69.0,9,12,1,11,15,40,19,0,Matches
Lucas Calegari,br BRA,DF,18.0,12.4,38,26,19,14,5,15,22,68.2,7,9,5,4,20,58,21,0,Matches
Marlon,br BRA,DF,23.0,11.4,21,16,13,8,0,16,27,59.3,11,12,4,8,12,33,25,0,Matches
Danilo Barcelos,br BRA,DF,29.0,11.7,31,16,24,7,0,21,31,67.7,10,9,3,6,20,51,29,0,Matches
Biel,br BRA,"FW,MF",19.0,11.0,15,4,6,6,3,9,31,29.0,22,20,2,18,9,24,7,0,Matches
Jhon Arias,co COL,"FW,MF",23.0,10.1,24,12,13,9,2,11,26,42.3,15,18,1,17,6,30,8,1,Matches
Nenê,br BRA,"MF,FW",39.0,8.3,4,4,2,1,1,4,18,22.2,14,7,2,5,4,8,4,0,Matches
Manoel,br BRA,DF,30.0,8.0,8,4,4,4,0,6,9,66.7,3,6,4,2,8,16,35,1,Matches
Nonato,br BRA,MF,22.0,7.3,23,9,5,15,3,9,21,42.9,12,14,0,14,12,35,4,0,Matches
Wellington Martins,br BRA,MF,30.0,6.9,14,9,3,6,5,8,17,47.1,9,3,1,2,10,24,7,1,Matches
Lucca,br BRA,"FW,MF",30.0,8.8,17,6,7,6,4,8,16,50.0,8,12,2,10,7,24,4,0,Matches
Juan Cazares,ec ECU,"MF,FW",28.0,8.8,11,6,5,2,4,4,14,28.6,10,9,0,9,3,14,1,0,Matches
Abel Hernández,uy URU,FW,30.0,8.6,5,2,0,4,1,1,5,20.0,4,3,0,3,0,5,7,0,Matches
John Kennedy,br BRA,FW,18.0,6.4,7,6,1,3,3,2,5,40.0,3,4,0,4,2,9,2,0,Matches
Ganso,br BRA,MF,31.0,5.0,10,3,2,6,2,3,6,50.0,3,6,1,5,2,12,2,0,Matches
Raúl Bobadilla,py PAR,FW,33.0,6.3,6,2,1,3,2,3,5,60.0,2,4,1,3,1,7,6,0,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,2.9,8,6,7,1,0,6,10,60.0,4,2,0,2,2,10,6,0,Matches
Muriel Becker,br BRA,GK,33.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Matheus Martins,br BRA,"FW,MF",17.0,1.3,4,2,3,0,1,2,4,50.0,2,1,0,1,1,5,1,0,Matches
Gustavo,br BRA,"MF,FW",21.0,0.8,2,1,1,0,1,0,5,0.0,5,0,0,0,1,3,0,0,Matches
João Neto,br BRA,FW,17.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Matheus Ferraz,br BRA,DF,35.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Dani Bolt,br BRA,DF,21.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Alexandre Jesus,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Wallace,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,648,361,340,243,65,315,687,45.9,372,415,111,304,330,978,637,7,
Opponent Total,,,26.9,38.0,583,316,263,263,57,251,629,39.9,378,357,96,261,398,981,680,2,
