Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Luan Peres Petroni,br BRA,DF,23.0,9,721.0,80.0,21.1,8.0,8,90.0,8.0,1,0.0,2,1.11,9.0,13.0,-4.0,-0.5,-0.17,Matches
Junior Dutra,br BRA,"FW,MF",29.0,14,690.0,49.0,20.2,7.7,7,78.0,2.0,7,20.0,9,0.64,3.0,11.0,-8.0,-1.04,-0.85,Matches
Matheus Alessandro,br BRA,FW,21.0,23,900.0,39.0,26.3,10.0,6,75.0,3.0,17,27.0,12,1.26,9.0,8.0,1.0,0.1,0.64,Matches
Paulo Ricardo,br BRA,DF,23.0,9,582.0,65.0,17.0,6.5,6,86.0,5.0,3,22.0,9,1.11,1.0,11.0,-10.0,-1.55,-1.42,Matches
Igor Julião,br BRA,DF,23.0,8,560.0,70.0,16.4,6.2,6,89.0,5.0,2,14.0,2,1.0,2.0,6.0,-4.0,-0.64,-0.33,Matches
Airton,br BRA,"DF,MF",27.0,8,479.0,60.0,14.0,5.3,6,75.0,2.0,2,14.0,20,1.75,3.0,5.0,-2.0,-0.38,-0.01,Matches
Mateus Norton,br BRA,MF,21.0,9,486.0,54.0,14.2,5.4,5,82.0,4.0,4,19.0,21,1.11,3.0,9.0,-6.0,-1.11,-0.87,Matches
Kayke Rodrigues,br BRA,FW,29.0,9,452.0,50.0,13.2,5.0,5,75.0,2.0,4,19.0,6,1.22,3.0,8.0,-5.0,-1.0,-0.72,Matches
Nathan Otávio Ribeiro,br BRA,DF,27.0,5,407.0,81.0,11.9,4.5,4,90.0,4.0,1,46.0,4,1.4,5.0,8.0,-3.0,-0.66,-0.33,Matches
Frazan,br BRA,DF,21.0,5,368.0,74.0,10.8,4.1,4,76.0,2.0,1,66.0,14,1.4,4.0,4.0,0.0,0.0,0.41,Matches
Rodolfo de Melo,br BRA,GK,26.0,4,315.0,79.0,9.2,3.5,3,90.0,3.0,1,45.0,29,0.75,0.0,7.0,-7.0,-2.0,-1.8,Matches
Douglas,br BRA,MF,21.0,6,300.0,50.0,8.8,3.3,3,91.0,3.0,3,9.0,5,1.17,2.0,8.0,-6.0,-1.8,-1.57,Matches
Fernando,br BRA,"DF,MF",25.0,3,247.0,82.0,7.2,2.7,3,82.0,1.0,0,,8,0.0,0.0,6.0,-6.0,-2.19,-1.96,Matches
Pablo Dyego,br BRA,"FW,MF",23.0,11,369.0,34.0,10.8,4.1,2,78.0,1.0,9,24.0,7,0.82,6.0,6.0,0.0,0.0,0.41,Matches
João Carlos,br BRA,FW,22.0,6,245.0,41.0,7.2,2.7,2,92.0,2.0,4,15.0,13,0.67,1.0,7.0,-6.0,-2.2,-1.98,Matches
Bryan Cabezas,ec ECU,MF,20.0,5,181.0,36.0,5.3,2.0,2,52.0,0.0,3,26.0,8,0.4,0.0,6.0,-6.0,-2.98,-2.76,Matches
Danielzinho,br BRA,MF,22.0,5,154.0,31.0,4.5,1.7,1,60.0,0.0,4,24.0,8,0.8,1.0,1.0,0.0,0.0,0.39,Matches
Robinho,br BRA,MF,23.0,6,213.0,36.0,6.2,2.4,0,,0.0,6,35.0,4,1.17,5.0,4.0,1.0,0.42,0.84,Matches
Dudu,br BRA,FW,18.0,1,30.0,30.0,0.9,0.3,0,,0.0,1,29.0,0,0.0,0.0,1.0,-1.0,-3.0,-2.65,Matches
Marcos Calazans,br BRA,MF,21.0,1,22.0,22.0,0.6,0.2,0,,0.0,1,21.0,4,3.0,1.0,0.0,1.0,4.09,4.49,Matches
Alex,br BRA,DF,18.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,13.0,0,0.0,0.0,3.0,-3.0,-19.29,-19.0,Matches
Capixaba,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Marcos Felipe,br BRA,GK,21.0,0,,,,,0,,0.0,0,,13,,,,,,,Matches
Luqinhas,br BRA,FW,24.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
César Nunes,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Marcos Paulo,br BRA,"FW,MF",16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Zé Ricardo,br BRA,MF,18.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Caio Vinícius,br BRA,MF,19.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
João Vitor,br BRA,DF,19.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Squad Total,,,25.2,38,3420.0,90.0,100.0,38.0,418,84.0,,112,23.0,293,1.18,32.0,46.0,-14.0,-0.37,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,84.0,,114,23.0,307,1.58,46.0,32.0,14.0,0.37,,
