Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Fábio,br BRA,GK,41.0,38.0,2,0,0,0,5,0,0,0,1,0,0,0,31,14,0,100.0,Matches
Germán Cano,ar ARG,FW,33.0,34.2,2,0,0,26,16,25,12,8,6,1,0,0,84,21,28,42.9,Matches
André,br BRA,MF,20.0,33.5,10,1,1,38,54,0,5,36,38,0,1,0,253,9,20,31.0,Matches
Ganso,br BRA,"MF,FW",32.0,27.5,7,0,0,30,46,0,60,9,22,1,0,0,125,9,25,26.5,Matches
Samuel Xavier,br BRA,DF,31.0,31.4,5,0,0,28,49,3,77,26,16,0,0,0,122,25,27,48.1,Matches
Jhon Arias,co COL,"FW,MF",24.0,29.6,4,0,0,46,55,3,172,7,31,0,0,0,145,11,16,40.7,Matches
Manoel,br BRA,DF,31.0,27.2,5,2,1,22,21,0,5,22,12,0,1,0,100,29,46,38.7,Matches
Nino,br BRA,DF,24.0,27.9,4,0,0,29,40,2,1,31,21,0,1,0,138,61,35,63.5,Matches
Martinelli,br BRA,MF,20.0,18.0,1,0,0,23,8,0,13,14,26,0,0,0,96,20,23,46.5,Matches
Caio Paulista,br BRA,DF,23.0,17.9,3,1,0,10,24,2,42,11,19,0,0,0,100,10,16,38.5,Matches
Matheus Martins,br BRA,"FW,MF",18.0,17.8,2,0,0,20,43,14,52,10,15,2,0,0,65,6,28,17.6,Matches
Yago,br BRA,"MF,DF",26.0,12.6,3,0,0,14,31,4,36,13,13,0,0,0,54,8,18,30.8,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,11.7,0,0,0,18,21,2,21,9,19,0,0,0,64,19,27,41.3,Matches
Nonato,br BRA,MF,23.0,12.1,3,1,0,16,33,1,38,12,14,0,0,0,65,13,17,43.3,Matches
David Braz,br BRA,DF,34.0,7.9,4,3,1,11,2,0,2,7,5,0,0,0,22,24,15,61.5,Matches
Wellington Martins,br BRA,MF,31.0,7.0,2,0,0,9,5,0,3,7,3,0,0,0,29,2,3,40.0,Matches
Nathan,br BRA,"MF,FW",25.0,10.7,3,0,0,16,10,1,57,11,12,0,0,0,31,12,13,48.0,Matches
Cristiano da Silva Leite,br BRA,DF,28.0,8.3,1,0,0,10,12,0,48,10,8,0,0,0,50,9,10,47.4,Matches
Lucas Calegari,br BRA,DF,19.0,7.3,1,0,0,6,17,0,13,5,5,0,0,0,46,13,7,65.0,Matches
Felipe Melo,br BRA,"DF,MF",38.0,8.1,6,0,0,14,14,0,0,11,5,0,0,0,34,11,9,55.0,Matches
Luccas Claro,br BRA,DF,30.0,5.2,1,0,0,6,7,0,0,8,1,0,0,1,20,16,8,66.7,Matches
Mario Pineida,ec ECU,DF,29.0,3.7,0,0,0,7,6,0,9,2,2,0,0,0,12,5,1,83.3,Matches
Willian,br BRA,"FW,MF",35.0,5.3,2,0,0,8,3,2,8,8,5,0,0,0,26,3,8,27.3,Matches
Marlon,br BRA,DF,24.0,3.0,0,0,0,6,1,0,15,5,4,0,0,0,15,2,0,100.0,Matches
Alexsander,br BRA,DF,18.0,2.5,0,0,0,2,3,0,5,6,1,0,0,0,14,2,2,50.0,Matches
Fred,br BRA,"FW,MF",38.0,1.4,1,0,0,2,0,0,1,0,0,0,0,0,1,3,4,42.9,Matches
Marrony,br BRA,"FW,MF",22.0,2.0,1,1,0,4,11,0,5,1,3,0,0,0,15,5,6,45.5,Matches
John Kennedy,br BRA,"FW,MF",19.0,1.6,3,0,0,5,1,0,1,1,0,0,0,0,1,3,8,27.3,Matches
David Duarte,br BRA,DF,27.0,0.9,2,0,0,2,0,0,0,4,1,0,0,0,7,8,0,100.0,Matches
Michel Araujo,uy URU,"FW,MF",25.0,0.9,1,0,0,1,5,0,7,0,3,0,0,0,8,1,2,33.3,Matches
Alexandre Jesus,br BRA,"MF,DF",20.0,0.7,0,0,0,1,1,0,5,5,0,0,0,0,10,2,5,28.6,Matches
Alan Carvalho,cn CHN,"FW,MF",32.0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0,Matches
Squad Total,,,28.4,38.0,80,9,3,431,545,59,713,299,311,4,3,1,1785,376,428,46.8,
Opponent Total,,,27.3,38.0,87,8,3,567,406,95,662,394,450,1,4,1,1789,428,376,53.2,
