Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Fábio,br BRA,GK,43.0,37.0,1015,921,1013,2,0,0,1015,0,0,,0,,502,2418,1225,0,0,0,1,0,348,0,Matches
Martinelli,br BRA,"MF,DF",22.0,29.4,1958,164,601,1097,266,24,1958,54,25,46.3,25,46.3,1106,4918,2604,29,20,4,41,46,1447,35,Matches
Samuel Xavier,br BRA,DF,33.0,30.6,2093,70,567,999,543,28,2093,33,9,27.3,19,57.6,1140,5401,2777,66,47,6,17,20,1353,101,Matches
Ganso,br BRA,MF,34.0,25.0,1759,23,295,943,532,17,1758,22,15,68.2,7,31.8,1033,3551,1529,16,23,0,29,21,1364,84,Matches
Jhon Arias,co COL,FW,26.0,26.4,1609,18,199,683,752,90,1607,128,52,40.6,62,48.4,1002,5722,2871,94,68,14,60,59,1227,215,Matches
Thiago dos Santos,br BRA,DF,34.0,23.8,1778,247,841,902,45,20,1778,6,5,83.3,1,16.7,1128,5964,3018,13,6,0,12,4,1223,3,Matches
Diogo Barbosa,br BRA,DF,31.0,20.5,1406,49,389,732,294,9,1406,35,15,42.9,16,45.7,765,3930,2113,42,39,2,19,12,915,80,Matches
Lima,br BRA,"MF,FW",27.0,20.5,1231,49,284,621,335,28,1231,59,26,44.1,29,49.2,723,3379,1761,31,24,6,38,28,897,73,Matches
Germán Cano,ar ARG,FW,35.0,17.9,440,18,64,209,173,57,440,18,6,33.3,10,55.6,211,756,242,4,8,4,34,13,282,41,Matches
Kauã Elias,br BRA,FW,17.0,16.3,627,9,39,263,332,68,627,74,28,37.8,45,60.8,394,1790,745,28,19,20,67,64,460,109,Matches
Keno,br BRA,"FW,MF",34.0,15.5,692,21,82,228,391,55,692,80,37,46.3,40,50.0,439,3103,1656,62,32,22,36,18,519,164,Matches
Thiago Silva,br BRA,DF,39.0,15.0,1037,143,499,516,24,11,1037,0,0,,0,,595,2412,1358,3,4,0,3,2,705,0,Matches
Marquinhos,br BRA,"FW,DF",20.0,14.1,874,22,173,339,374,34,874,63,21,33.3,35,55.6,516,3271,1648,57,36,17,44,30,633,118,Matches
Marcelo,br BRA,DF,35.0,11.6,863,56,253,424,193,13,862,18,10,55.6,5,27.8,486,1918,1019,18,10,4,10,9,556,28,Matches
André,br BRA,MF,22.0,11.9,847,57,238,555,63,0,847,28,11,39.3,14,50.0,516,2317,1144,9,8,0,11,12,619,7,Matches
Manoel,br BRA,DF,33.0,11.6,647,100,342,290,15,6,647,3,3,100.0,0,0.0,364,1698,922,0,3,0,8,0,426,0,Matches
Antonio Carlos,br BRA,DF,30.0,12.0,882,143,481,384,20,9,882,2,1,50.0,1,50.0,533,2861,1649,8,7,0,4,1,619,2,Matches
Facundo Bernal,uy URU,MF,20.0,10.5,637,28,140,423,79,6,637,11,7,63.6,2,18.2,355,1448,549,3,9,0,7,12,449,9,Matches
Kevin Serna,co COL,FW,26.0,9.7,416,5,63,136,228,45,416,60,26,43.3,33,55.0,258,1914,811,40,23,20,27,17,273,90,Matches
Alexsander,br BRA,MF,20.0,8.8,598,32,140,326,136,16,598,40,18,45.0,20,50.0,335,1635,893,15,8,4,23,17,430,24,Matches
Felipe Melo,br BRA,DF,40.0,4.6,277,53,168,106,3,2,277,1,0,0.0,1,100.0,150,606,272,0,2,1,4,4,180,0,Matches
John Kennedy,br BRA,"FW,MF",21.0,7.5,280,8,29,118,136,38,280,44,13,29.5,29,65.9,166,852,284,12,8,9,38,15,223,71,Matches
Marlon,br BRA,DF,28.0,3.9,312,51,166,142,4,2,312,1,1,100.0,0,0.0,184,857,371,2,0,0,4,1,228,0,Matches
Guga,br BRA,"DF,FW",25.0,3.6,238,25,104,102,35,0,238,3,2,66.7,1,33.3,114,576,345,8,5,0,3,0,126,4,Matches
Gabriel,br BRA,MF,30.0,2.6,272,10,62,170,43,1,272,5,2,40.0,3,60.0,156,798,365,6,2,0,3,6,214,5,Matches
Renato Augusto,br BRA,"MF,FW",35.0,4.9,322,5,51,166,107,13,322,5,2,40.0,1,20.0,187,869,400,8,7,1,8,5,259,17,Matches
Nonato,br BRA,MF,25.0,3.3,206,10,52,102,53,3,206,5,1,20.0,4,80.0,104,337,162,2,5,0,6,2,131,9,Matches
Douglas Costa,br BRA,FW,33.0,3.2,238,2,25,97,120,7,238,24,15,62.5,8,33.3,158,1090,448,12,12,4,6,8,179,30,Matches
David Terans,uy URU,"MF,FW",29.0,2.4,113,4,16,48,50,7,113,6,4,66.7,2,33.3,67,379,155,5,3,3,8,4,83,10,Matches
Gabriel Fuentes,co COL,DF,26.0,2.4,179,7,43,96,42,3,179,4,3,75.0,1,25.0,97,470,255,8,4,0,2,2,113,9,Matches
Ignácio,br BRA,DF,27.0,2.1,170,20,88,80,5,2,170,2,1,50.0,1,50.0,111,595,329,3,0,0,0,1,114,0,Matches
Victor Hugo,br BRA,"MF,FW",19.0,1.2,100,4,24,69,7,0,100,4,2,50.0,2,50.0,47,206,97,1,0,0,1,2,61,1,Matches
Isaac,br BRA,"FW,MF",19.0,1.9,76,4,11,27,40,3,76,14,8,57.1,6,42.9,47,442,221,10,9,1,8,3,48,16,Matches
Esquerdinha,br BRA,"DF,FW",17.0,1.4,94,4,20,39,35,4,94,8,4,50.0,4,50.0,53,422,218,8,3,2,2,0,56,5,Matches
Vitor Eudes,br BRA,GK,25.0,1.0,43,35,42,1,0,0,43,0,0,,0,,21,98,75,0,0,0,0,0,19,0,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,1.8,119,15,70,45,5,1,119,2,1,50.0,1,50.0,59,285,184,3,0,0,3,1,74,1,Matches
Jan Lucumí González,co COL,"FW,MF",19.0,1.0,61,1,10,27,26,5,61,7,4,57.1,2,28.6,40,199,78,3,1,2,6,3,45,10,Matches
Lucas Calegari,br BRA,DF,21.0,0.9,63,3,17,34,12,1,63,0,0,,0,,27,86,35,0,1,0,2,0,35,2,Matches
Isaque,br BRA,FW,16.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,30.4,38.0,24572,2436,7701,11541,5518,628,24568,869,378,43.5,430,49.5,14189,69573,34828,629,456,146,595,442,16933,1373,
Opponent Total,,,27.5,38.0,20370,2096,6481,9158,4978,720,20366,649,296,45.6,315,48.5,11088,58677,30624,587,456,141,512,334,12618,1270,
