Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Nino,br BRA,DF,21.0,36.0,2114,293,1044,1013,66,28,2114,15,14,93.3,1,6.7,1219,6096,4369,18,13,1,10,6,1437,4,Matches
Caio Henrique Oliveira Silva,br BRA,DF,21.0,35.0,2587,78,636,1166,827,54,2587,69,45,65.2,24,34.8,1565,11092,7322,182,110,17,55,22,1726,276,Matches
Yony González,co COL,"MF,FW",24.0,32.4,1059,35,128,308,647,209,1059,70,30,42.9,40,57.1,641,4409,2094,92,57,35,77,38,775,327,Matches
Gilberto,br BRA,DF,25.0,30.5,1855,100,477,807,591,61,1855,66,31,47.0,35,53.0,1000,7003,3722,134,82,15,32,36,1177,188,Matches
Allan,br BRA,MF,21.0,27.7,2483,117,731,1482,299,8,2483,60,47,78.3,13,21.7,1685,10242,5880,53,41,2,26,28,2045,33,Matches
Danielzinho,br BRA,MF,23.0,25.8,2149,36,297,1236,630,39,2149,34,24,70.6,10,29.4,1516,8094,4745,85,81,8,30,24,1743,101,Matches
Ganso,br BRA,"MF,FW",29.0,24.9,1957,25,288,1158,527,42,1956,51,39,76.5,12,23.5,1165,5004,2468,31,45,8,28,29,1574,72,Matches
Muriel Becker,br BRA,GK,31.0,21.0,639,580,635,4,0,0,639,0,0,,0,,315,1948,1340,0,1,1,0,0,210,0,Matches
Yuri Oliveira Lima,br BRA,"MF,DF",24.0,20.1,1752,127,590,1042,134,5,1752,11,10,90.9,1,9.1,1077,6048,3330,24,29,0,15,5,1288,9,Matches
Digão,br BRA,DF,30.0,19.5,1400,184,697,684,27,19,1400,5,4,80.0,1,20.0,741,3125,1755,6,2,0,1,1,960,2,Matches
Nenê,br BRA,"MF,FW",37.0,17.9,1170,11,135,504,549,50,1169,43,27,62.8,16,37.2,691,4377,2193,52,52,8,35,31,837,152,Matches
João Pedro,br BRA,FW,17.0,18.8,718,9,64,312,360,106,718,82,45,54.9,37,45.1,476,3176,1325,42,34,9,67,47,544,156,Matches
Marcos Paulo,br BRA,"FW,MF",17.0,15.5,723,8,69,282,383,98,723,51,23,45.1,28,54.9,477,2366,1291,34,24,15,43,29,534,166,Matches
Igor Julião,br BRA,DF,24.0,8.8,499,31,122,196,187,24,499,29,13,44.8,16,55.2,294,1917,1086,29,20,8,11,10,309,68,Matches
Airton,br BRA,MF,28.0,5.1,407,8,107,273,31,0,407,9,6,66.7,3,33.3,260,998,455,1,2,0,5,3,319,1,Matches
Pedro,br BRA,FW,21.0,7.0,213,6,9,79,126,42,211,18,7,38.9,11,61.1,130,562,259,11,13,6,17,14,161,49,Matches
Matheus Ferraz,br BRA,DF,33.0,6.3,409,51,208,180,23,11,409,1,1,100.0,0,0.0,252,1128,622,3,2,0,4,0,282,2,Matches
Wellington Nem,br BRA,"MF,FW",26.0,8.2,379,4,43,143,205,41,379,33,19,57.6,14,42.4,267,2645,1616,54,41,14,32,13,285,76,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,184,170,184,0,0,0,184,0,0,,0,,84,425,323,0,0,0,1,0,59,0,Matches
Luciano,br BRA,"FW,MF",25.0,5.8,386,8,63,215,113,23,385,19,14,73.7,5,26.3,260,1918,985,15,18,3,7,7,320,21,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,180,164,180,0,0,0,180,1,0,0.0,1,100.0,88,465,311,0,0,0,0,1,83,0,Matches
Frazan,br BRA,DF,22.0,6.2,323,64,220,99,5,2,323,0,0,,0,,146,779,388,1,1,0,2,1,209,1,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,189,166,189,0,0,0,189,1,1,100.0,0,0.0,105,565,431,0,0,0,0,0,77,0,Matches
Bruno Silva,br BRA,MF,32.0,3.9,290,6,68,186,38,4,290,5,3,60.0,2,40.0,177,794,336,3,4,0,2,6,216,2,Matches
Orinho,br BRA,"DF,MF",23.0,2.6,180,4,57,89,36,0,180,3,2,66.7,1,33.3,92,572,412,14,9,0,2,5,110,9,Matches
Léo Artur,br BRA,"MF,FW",23.0,2.3,121,0,12,68,41,5,121,8,5,62.5,3,37.5,89,459,280,6,3,1,2,8,104,25,Matches
Dodi,br BRA,MF,22.0,4.1,214,6,44,140,38,4,214,11,10,90.9,1,9.1,141,1074,658,14,11,2,2,2,148,9,Matches
Brenner,br BRA,"FW,MF",19.0,2.5,124,1,16,53,57,12,124,5,4,80.0,1,20.0,81,400,194,7,5,1,4,3,98,23,Matches
Luccas Claro,br BRA,DF,27.0,2.0,105,16,62,37,6,3,105,0,0,,0,,49,204,131,0,0,0,1,0,63,0,Matches
Everaldo,br BRA,FW,24.0,2.0,113,1,4,53,59,9,113,16,9,56.3,7,43.8,81,719,372,9,11,7,2,1,89,32,Matches
Guilherme,br BRA,"MF,FW",30.0,2.2,157,3,17,75,65,2,157,2,0,0.0,2,100.0,109,446,242,2,7,0,5,4,127,12,Matches
Evanilson,br BRA,FW,19.0,1.2,46,0,5,24,17,8,46,1,0,0.0,1,100.0,27,93,30,1,0,0,3,1,38,9,Matches
Pablo Dyego,br BRA,"MF,FW",24.0,1.4,79,4,24,35,21,4,79,5,3,60.0,2,40.0,42,330,209,9,3,3,2,5,54,11,Matches
Lucão,br BRA,FW,27.0,0.9,32,1,1,11,20,6,32,2,1,50.0,1,50.0,12,93,2,0,0,0,1,1,24,9,Matches
Miguel Silveira,br BRA,"FW,DF",15.0,0.6,36,0,4,14,18,4,36,3,3,100.0,0,0.0,23,128,43,1,1,1,3,2,26,10,Matches
Matheus Mascarenhas,br BRA,DF,20.0,0.5,19,0,4,8,7,0,19,1,1,100.0,0,0.0,12,99,48,3,2,0,2,0,13,4,Matches
Caio Vinícius,br BRA,MF,20.0,0.2,25,1,5,16,4,1,25,0,0,,0,,17,164,124,1,0,0,1,1,21,0,Matches
Ewandro,br BRA,"FW,MF",22.0,0.1,9,1,2,1,6,0,9,2,1,50.0,1,50.0,7,35,10,0,0,0,1,0,5,0,Matches
Kelvin,br BRA,DF,25.0,0.0,7,0,1,3,4,2,7,2,0,0.0,2,100.0,5,22,8,0,0,0,0,0,4,1,Matches
Squad Total,,,25.1,38.0,25332,2319,7442,11996,6167,926,25327,734,442,60.2,292,39.8,15418,90014,51409,937,724,165,531,384,18094,1860,
Opponent Total,,,27.4,38.0,20358,2236,6016,9649,4940,671,20354,617,369,59.8,248,40.2,11485,66196,35714,709,583,149,505,312,12894,1351,
