Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Muriel Becker,br BRA,GK,32.0,19,19,1710,19.0,20,1.05,67,48,74.6,9,4,6,4,21.1,3,3,0,0,0.0,Matches
Marcos Felipe,br BRA,GK,23.0,19,19,1710,19.0,22,1.16,65,43,69.2,9,6,4,7,36.8,2,2,0,0,0.0,Matches
Squad Total,,,26.8,38,38,3420,38.0,42,1.11,132,91,72.0,18,10,10,11,28.9,5,5,0,0,0.0,
Opponent Total,,,26.5,38,38,3420,38.0,55,1.45,148,95,66.9,10,10,18,7,18.4,7,6,1,0,14.3,
