Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-09-21,16:00,Série A,Matchweek 23,Sun,Away,D,1,1,Flamengo,,41666.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Home,D,0,0,Grêmio,,6840.0,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,
2014-09-27,21:00,Série A,Matchweek 25,Sat,Away,W,3,1,São Paulo,,16076.0,,4-2-3-1,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,D,1,1,Bahia,,9476.0,,4-2-3-1,4-4-1-1,Anderson Daronco,Match Report,
2014-10-09,19:30,Série A,Matchweek 27,Thu,Home,D,0,0,Atlético Mineiro,,11933.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2014-10-12,16:00,Série A,Matchweek 28,Sun,Away,L,1,2,Internacional,,24655.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2014-10-18,18:30,Série A,Matchweek 29,Sat,Home,W,4,2,Criciúma,,13472.0,,4-2-2-2,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-10-22,22:00,Série A,Matchweek 30,Wed,Away,W,1,0,Santos,,6178.0,,4-2-2-2,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Home,W,2,1,Ath Paranaense,,22537.0,,4-2-2-2,4-3-3,Marielson Alves Silva,Match Report,
2014-11-01,19:30,Série A,Matchweek 32,Sat,Away,W,2,0,Goiás,,3985.0,,4-2-2-2,4-4-2,Ricardo Marques Ribeiro,Match Report,
2014-11-08,19:30,Série A,Matchweek 33,Sat,Away,L,0,1,Coritiba,,10223.0,,4-2-2-2,3-4-3,Thiago Duarte Peixoto,Match Report,
2014-11-15,19:30,Série A,Matchweek 34,Sat,Home,W,1,0,Botafogo (RJ),,22608.0,,4-2-3-1,4-3-2-1,Péricles Bassols Pegado Cortez,Match Report,
2014-11-20,19:30,Série A,Matchweek 35,Thu,Home,L,1,4,Chapecoense,,29482.0,,4-2-3-1,4-4-2,Elmo Alves Resende Cunha,Match Report,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Away,D,2,2,Sport Recife,,29165.0,,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Home,W,5,2,Corinthians,,18181.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Away,L,1,2,Cruzeiro,,45804.0,,4-2-2-2,4-2-3-1,Raphael Claus,Match Report,
