Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-05-15,16:00,Série A,Matchweek 1,Sun,Away,W,1,0,América (MG),60,2078,,4-2-3-1,4-4-1-1,Thiago Duarte Peixoto,Match Report,
2016-05-21,18:30,Série A,Matchweek 2,Sat,Home,D,2,2,Santa Cruz,57,3380,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Away,L,0,2,Palmeiras,48,28534,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2016-05-29,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Botafogo (RJ),45,4550,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2016-06-01,21:45,Série A,Matchweek 5,Wed,Away,D,1,1,Atlético Mineiro,39,8144,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-06-04,20:30,Série A,Matchweek 6,Sat,Away,D,0,0,Chapecoense,54,5817,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-06-11,18:30,Série A,Matchweek 7,Sat,Home,D,1,1,Grêmio,61,3636,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2016-06-16,20:00,Série A,Matchweek 8,Thu,Home,W,1,0,Corinthians,43,21148,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Away,L,1,2,Sport Recife,65,8065,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2016-06-22,21:45,Série A,Matchweek 10,Wed,Home,L,2,4,Santos,52,5310,,4-2-3-1,4-2-2-2,Rodolpho Toski Marques,Match Report,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Away,W,2,1,Flamengo,44,25946,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-06-29,21:45,Série A,Matchweek 12,Wed,Away,L,1,2,São Paulo,56,10323,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-07-02,16:00,Série A,Matchweek 13,Sat,Home,D,0,0,Coritiba,56,1826,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-07-10,19:30,Série A,Matchweek 14,Sun,Away,D,0,0,Vitória,46,6938,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Home,W,2,0,Cruzeiro,36,9681,,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,L,0,1,Ath Paranaense,57,14959,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2016-07-31,11:00,Série A,Matchweek 17,Sun,Home,W,3,0,Ponte Preta,53,9574,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2016-08-07,16:15,Série A,Matchweek 19,Sun,Away,D,2,2,Internacional,47,19552,,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2016-08-14,11:00,Série A,Matchweek 20,Sun,Home,W,1,0,América (MG),60,6775,,4-2-3-1,4-5-1,Diego Almeida Real,Match Report,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Away,W,1,0,Santa Cruz,41,8279,,4-2-2-2,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Home,L,0,2,Palmeiras,59,12037,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2016-09-03,16:00,Série A,Matchweek 18,Sat,Home,W,3,2,Figueirense,53,6136,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Away,L,0,1,Botafogo (RJ),63,10156,,4-2-3-1,4-3-1-2,Rodolpho Toski Marques,Match Report,
2016-09-12,20:00,Série A,Matchweek 24,Mon,Home,W,4,2,Atlético Mineiro,50,9004,,4-2-3-1,4-4-2,Eduardo Tomaz De Aquino Valadão,Match Report,
2016-09-15,19:30,Série A,Matchweek 25,Thu,Home,L,1,2,Chapecoense,58,8820,,4-2-3-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Away,W,1,0,Grêmio,33,12136,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Away,W,1,0,Corinthians,44,18838,,4-3-3,4-1-4-1,Anderson Daronco,Match Report,
2016-10-01,11:00,Série A,Matchweek 28,Sat,Home,W,3,1,Sport Recife,61,7801,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2016-10-05,21:00,Série A,Matchweek 29,Wed,Away,L,1,2,Santos,50,5253,,4-3-3,4-2-3-1,Igor Junior Benevenuto,Match Report,
2016-10-13,21:00,Série A,Matchweek 30,Thu,Home,L,1,2,Flamengo,58,11166,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2016-10-17,20:00,Série A,Matchweek 31,Mon,Home,L,1,2,São Paulo,44,6664,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2016-10-23,18:30,Série A,Matchweek 32,Sun,Away,D,1,1,Coritiba,48,9819,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2016-10-28,19:30,Série A,Matchweek 33,Fri,Home,D,2,2,Vitória,58,20005,,4-2-3-1,4-3-3,Nielson Nogueira Dias,Match Report,
2016-11-06,17:00,Série A,Matchweek 34,Sun,Away,L,2,4,Cruzeiro,54,7735,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2016-11-15,17:00,Série A,Matchweek 35,Tue,Home,D,1,1,Ath Paranaense,49,43691,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Away,L,0,1,Ponte Preta,65,4981,,4-2-3-1,4-1-4-1,Marielson Alves Silva,Match Report,
2016-11-27,19:30,Série A,Matchweek 37,Sun,Away,L,0,1,Figueirense,58,1842,,4-2-3-1,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Internacional,54,3377,,4-4-1-1,4-2-3-1,Heber Roberto Lopes,Match Report,
