Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Júlio César,br BRA,GK,31.0,34.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Richard,br BRA,MF,23.0,33.1,3,24,8,33.3,0.73,0.24,0.13,0.38,,0,0,Matches
Jadson,br BRA,MF,24.0,30.0,2,23,9,39.1,0.77,0.3,0.09,0.22,,0,0,Matches
Ayrton Lucas,br BRA,"DF,MF",20.0,27.3,0,35,7,20.0,1.28,0.26,0.0,0.0,,0,0,Matches
Gum,br BRA,DF,32.0,26.3,1,21,5,23.8,0.8,0.19,0.05,0.2,,0,0,Matches
Junior Sornoza,ec ECU,"FW,MF",24.0,24.2,1,53,16,30.2,2.19,0.66,0.02,0.06,,0,0,Matches
Digão,br BRA,DF,29.0,24.0,1,10,5,50.0,0.42,0.21,0.1,0.2,,0,0,Matches
Pedro,br BRA,FW,20.0,17.7,10,54,19,35.2,3.05,1.07,0.19,0.53,,0,0,Matches
Marcos Júnior,br BRA,"FW,MF",25.0,15.2,2,22,12,54.5,1.45,0.79,0.09,0.17,,0,0,Matches
Luciano,br BRA,"FW,MF",24.0,15.3,3,43,16,37.2,2.81,1.04,0.07,0.19,,0,0,Matches
Leonardo Morais,br BRA,DF,26.0,14.1,0,7,1,14.3,0.5,0.07,0.0,0.0,,0,0,Matches
Gilberto,br BRA,"DF,MF",24.0,13.8,3,15,7,46.7,1.09,0.51,0.2,0.43,,0,0,Matches
Everaldo,br BRA,"FW,MF",23.0,14.6,1,36,6,16.7,2.47,0.41,0.03,0.17,,0,0,Matches
Roger Ibanez,br BRA,DF,19.0,10.7,0,6,2,33.3,0.56,0.19,0.0,0.0,,0,0,Matches
Dodi,br BRA,MF,21.0,10.3,0,9,1,11.1,0.88,0.1,0.0,0.0,,0,0,Matches
Marlon,br BRA,DF,20.0,10.6,0,10,3,30.0,0.95,0.28,0.0,0.0,,0,0,Matches
Renato Chaves,br BRA,DF,27.0,9.3,0,2,1,50.0,0.22,0.11,0.0,0.0,,0,0,Matches
Luan Peres Petroni,br BRA,DF,23.0,8.0,0,1,0,0.0,0.12,0.0,0.0,,,0,0,Matches
Junior Dutra,br BRA,"FW,MF",29.0,7.7,0,10,1,10.0,1.3,0.13,0.0,0.0,,0,0,Matches
Matheus Alessandro,br BRA,FW,21.0,10.0,0,23,5,21.7,2.3,0.5,0.0,0.0,,0,0,Matches
Paulo Ricardo,br BRA,DF,23.0,6.5,0,3,1,33.3,0.46,0.15,0.0,0.0,,0,0,Matches
Igor Julião,br BRA,DF,23.0,6.2,0,1,0,0.0,0.16,0.0,0.0,,,0,0,Matches
Airton,br BRA,"DF,MF",27.0,5.3,0,1,0,0.0,0.19,0.0,0.0,,,0,0,Matches
Mateus Norton,br BRA,MF,21.0,5.4,0,3,2,66.7,0.56,0.37,0.0,0.0,,0,0,Matches
Kayke Rodrigues,br BRA,FW,29.0,5.0,0,6,3,50.0,1.19,0.6,0.0,0.0,,0,0,Matches
Nathan Otávio Ribeiro,br BRA,DF,27.0,4.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Frazan,br BRA,DF,21.0,4.1,0,2,2,100.0,0.49,0.49,0.0,0.0,,0,0,Matches
Rodolfo de Melo,br BRA,GK,26.0,3.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Douglas,br BRA,MF,21.0,3.3,0,11,2,18.2,3.3,0.6,0.0,0.0,,0,0,Matches
Fernando,br BRA,"DF,MF",25.0,2.7,0,2,0,0.0,0.73,0.0,0.0,,,0,0,Matches
Pablo Dyego,br BRA,"FW,MF",23.0,4.1,2,17,6,35.3,4.15,1.46,0.12,0.33,,0,0,Matches
João Carlos,br BRA,FW,22.0,2.7,0,7,2,28.6,2.57,0.73,0.0,0.0,,0,0,Matches
Bryan Cabezas,ec ECU,MF,20.0,2.0,0,2,1,50.0,0.99,0.5,0.0,0.0,,0,0,Matches
Danielzinho,br BRA,MF,22.0,1.7,0,3,0,0.0,1.75,0.0,0.0,,,0,0,Matches
Robinho,br BRA,MF,23.0,2.4,0,6,1,16.7,2.54,0.42,0.0,0.0,,0,0,Matches
Dudu,br BRA,FW,18.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Marcos Calazans,br BRA,MF,21.0,0.2,0,1,0,0.0,4.09,0.0,0.0,,,0,0,Matches
Alex,br BRA,DF,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,25.2,38.0,29,469,144,30.7,12.34,3.79,0.06,0.2,,0,0,
Opponent Total,,,27.1,38.0,45,478,156,32.6,12.58,4.11,0.09,0.26,,4,7,
