Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
3,Atlético Mineiro,19,14,4,1,41,13,28,46,2.42,37.1,18.1,19.0,1.0,19,6,4,9,23,32,-9,22,1.16,31.4,27.7,3.8,0.2
4,São Paulo,19,10,7,2,29,16,13,37,1.95,27.8,17.7,10.0,0.53,19,8,5,6,30,25,5,29,1.53,26.5,21.8,4.8,0.25
5,Fluminense,19,11,5,3,31,14,17,38,2.0,24.0,17.0,7.0,0.37,19,7,5,7,24,28,-4,26,1.37,17.3,27.9,-10.6,-0.56
6,Grêmio,19,10,6,3,34,23,11,36,1.89,28.0,18.2,9.8,0.52,19,4,11,4,19,17,2,23,1.21,26.3,23.6,2.7,0.14
7,Palmeiras,19,9,8,2,33,16,17,35,1.84,30.2,19.3,10.9,0.57,19,6,5,8,18,21,-3,23,1.21,22.4,19.8,2.6,0.14
