Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Fábio,br BRA,GK,42.0,35.0,1134,1021,1133,1,0,0,1134,0,0,,0,,595,2083,1078,0,0,0,3,0,504,0,Matches
André,br BRA,"MF,DF",21.0,29.4,2745,268,946,1589,231,3,2745,62,38,61.3,16,25.8,1970,9772,5878,58,54,1,34,15,2179,14,Matches
Germán Cano,ar ARG,FW,34.0,27.4,691,23,110,296,295,90,690,23,11,47.8,12,52.2,406,1627,582,18,14,11,28,12,465,87,Matches
Lima,br BRA,"MF,FW",26.0,28.1,1861,78,414,832,643,45,1861,83,50,60.2,25,30.1,1231,6258,3484,78,61,14,50,44,1404,146,Matches
Jhon Arias,co COL,"FW,MF",25.0,26.5,1916,41,290,690,966,105,1914,155,80,51.6,50,32.3,1313,8114,4378,142,87,27,54,60,1423,301,Matches
Nino,br BRA,DF,25.0,23.9,1910,228,880,955,85,27,1910,19,13,68.4,3,15.8,1370,7940,5732,43,14,1,9,3,1473,5,Matches
Samuel Xavier,br BRA,DF,32.0,23.4,1570,61,480,704,402,29,1570,25,11,44.0,10,40.0,886,4386,2228,42,27,5,16,15,996,62,Matches
Ganso,br BRA,MF,33.0,19.3,1494,26,273,761,466,27,1494,18,12,66.7,3,16.7,1006,3161,1464,17,28,3,14,11,1221,75,Matches
Martinelli,br BRA,"MF,DF",21.0,20.9,1726,142,507,938,289,24,1726,33,17,51.5,12,36.4,1172,5996,3672,38,44,4,30,20,1364,28,Matches
Keno,br BRA,"FW,MF",33.0,17.9,897,30,131,249,527,61,896,101,55,54.5,37,36.6,598,3836,2201,83,37,34,42,17,671,218,Matches
Marcelo,br BRA,DF,34.0,14.7,1277,32,272,601,412,29,1277,38,16,42.1,18,47.4,808,3451,2049,44,36,6,19,9,896,50,Matches
Felipe Melo,br BRA,DF,39.0,11.0,942,131,442,479,26,8,942,7,4,57.1,2,28.6,679,3423,2079,15,5,0,4,1,722,0,Matches
Guga,br BRA,DF,24.0,16.8,1143,67,348,492,311,27,1143,11,4,36.4,5,45.5,670,2856,1529,31,21,3,20,17,740,93,Matches
John Kennedy,br BRA,"FW,MF",20.0,15.2,555,17,63,200,301,87,555,95,41,43.2,47,49.5,360,1926,903,32,15,20,64,29,431,117,Matches
Alexsander,br BRA,"MF,DF",19.0,13.3,910,21,195,457,268,16,910,51,27,52.9,19,37.3,572,2903,1610,37,28,3,27,26,645,53,Matches
Marlon,br BRA,DF,27.0,10.4,885,125,444,392,53,7,885,9,5,55.6,4,44.4,611,3074,1868,13,11,0,5,0,698,5,Matches
Diogo Barbosa,br BRA,DF,30.0,12.4,818,43,216,369,241,11,818,27,14,51.9,11,40.7,485,2436,1261,35,27,3,12,6,538,68,Matches
David Braz,br BRA,DF,35.0,9.6,753,121,393,311,53,8,753,10,10,100.0,0,0.0,450,2531,1579,16,13,0,6,4,523,2,Matches
Thiago dos Santos,br BRA,"DF,MF",33.0,9.1,732,137,373,326,38,3,732,13,8,61.5,4,30.8,453,2797,1601,10,16,0,5,3,512,3,Matches
Lelê,br BRA,"FW,MF",25.0,12.7,384,12,61,147,184,74,384,33,12,36.4,20,60.6,203,1349,589,22,12,13,37,19,249,71,Matches
Leonardo Fernández,uy URU,"MF,FW",24.0,7.3,552,6,73,223,264,10,551,41,19,46.3,18,43.9,346,1952,916,25,19,6,19,19,415,69,Matches
Danielzinho,br BRA,MF,27.0,6.8,536,15,99,317,122,8,536,8,4,50.0,4,50.0,367,1924,1129,19,10,3,4,11,416,21,Matches
Yony González,co COL,"FW,MF",28.0,6.4,194,13,40,50,105,43,194,7,4,57.1,3,42.9,90,334,106,3,0,2,10,3,122,47,Matches
Gabriel Pirani,br BRA,"MF,FW",20.0,4.4,234,3,66,91,85,16,234,27,12,44.4,14,51.9,151,934,475,13,8,5,10,5,181,25,Matches
Manoel,br BRA,DF,32.0,3.2,238,39,124,110,4,1,238,3,2,66.7,0,0.0,161,729,435,0,1,0,1,1,182,0,Matches
Pedro Rangel,br BRA,GK,22.0,2.0,60,55,60,0,0,0,60,0,0,,0,,26,83,36,0,0,0,0,0,24,0,Matches
Felipe Vieira,br BRA,DF,17.0,2.3,129,14,49,53,27,3,129,2,1,50.0,1,50.0,59,243,117,3,1,0,1,0,77,3,Matches
Vitor Mendes,br BRA,DF,23.0,1.2,79,22,56,22,1,1,79,0,0,,0,,31,109,62,0,0,0,2,0,45,0,Matches
Giovanni,br BRA,"MF,DF",21.0,1.1,101,4,26,43,32,1,101,4,1,25.0,1,25.0,70,395,177,3,7,0,3,0,81,7,Matches
Vitor Eudes,br BRA,GK,24.0,1.0,25,22,25,0,0,0,25,0,0,,0,,18,64,30,0,0,0,0,0,15,0,Matches
Justen,br BRA,DF,19.0,0.6,34,5,13,18,4,1,34,0,0,,0,,19,42,17,0,0,0,1,0,24,3,Matches
Alan Carvalho,cn CHN,MF,33.0,0.5,21,1,2,14,6,3,21,1,1,100.0,0,0.0,12,87,25,0,0,0,3,1,15,1,Matches
Isaac,br BRA,"MF,DF",18.0,1.5,122,0,26,36,63,9,122,22,11,50.0,9,40.9,73,470,217,6,4,3,9,4,78,24,Matches
João Neto,br BRA,"MF,DF",19.0,0.6,27,0,2,7,18,1,27,1,1,100.0,0,0.0,17,87,30,0,1,0,2,2,22,12,Matches
Arthur,br BRA,"DF,FW",18.0,0.2,24,1,6,9,9,1,24,1,0,0.0,1,100.0,15,49,16,0,2,0,1,0,17,2,Matches
Alexandre Jesus,br BRA,DF,21.0,0.1,13,2,6,4,3,0,13,2,2,100.0,0,0.0,6,32,16,0,0,0,2,0,7,2,Matches
Rafael Monteiro,br BRA,MF,18.0,0.0,5,0,1,1,3,0,5,0,0,,0,,4,27,26,1,0,0,0,0,4,1,Matches
Squad Total,,,29.1,38.0,26737,2826,8645,11787,6537,779,26732,932,486,52.1,349,37.4,17303,87480,49595,847,603,167,547,357,19379,1615,
Opponent Total,,,27.6,38.0,18394,2190,5956,7575,5077,806,18388,648,296,45.7,280,43.2,10150,55329,29017,621,496,172,513,266,10838,1151,
