Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Fred,br BRA,FW,37.0,17.5,608,18,34,307,269,60,605,19,10,52.6,9,47.4,319,1029,315,7,7,3,44,23,496,79,Matches
David Braz,br BRA,DF,33.0,16.0,1009,117,509,463,42,10,1009,9,7,77.8,2,22.2,570,2460,1446,7,10,1,1,0,708,2,Matches
Egídio Pereira Júnior,br BRA,DF,34.0,15.0,1065,46,306,469,301,10,1065,14,7,50.0,7,50.0,550,2373,1217,31,13,6,18,5,615,90,Matches
Lucas Calegari,br BRA,DF,18.0,12.4,775,25,215,402,164,13,775,27,14,51.9,13,48.1,420,2217,1200,29,14,4,11,10,436,46,Matches
Marlon,br BRA,DF,23.0,11.4,730,30,227,317,191,2,730,9,6,66.7,3,33.3,343,2188,1136,21,12,1,8,7,403,49,Matches
Danilo Barcelos,br BRA,DF,29.0,11.7,782,31,242,323,226,9,782,9,4,44.4,5,55.6,343,1339,688,14,7,1,10,3,393,49,Matches
Biel,br BRA,"FW,MF",19.0,11.0,429,7,58,204,181,27,429,34,13,38.2,21,61.8,304,2126,1015,31,30,3,28,10,322,75,Matches
Jhon Arias,co COL,"FW,MF",23.0,10.1,580,6,81,300,210,30,580,36,29,80.6,7,19.4,371,2379,1150,34,22,6,23,24,423,69,Matches
Nenê,br BRA,"MF,FW",39.0,8.3,418,6,43,213,165,21,417,7,3,42.9,4,57.1,224,992,499,14,7,4,20,11,271,39,Matches
Manoel,br BRA,DF,30.0,8.0,450,59,201,243,9,5,450,2,1,50.0,1,50.0,292,1197,718,3,1,0,5,0,296,0,Matches
Nonato,br BRA,MF,22.0,7.3,416,6,83,254,84,10,416,11,8,72.7,3,27.3,217,1005,534,8,8,3,7,9,280,19,Matches
Wellington Martins,br BRA,MF,30.0,6.9,374,12,69,263,47,1,374,8,5,62.5,3,37.5,196,721,321,2,4,1,5,0,255,3,Matches
Lucca,br BRA,"FW,MF",30.0,8.8,416,10,44,201,178,33,416,12,6,50.0,6,50.0,232,1312,430,14,18,2,32,8,311,83,Matches
Juan Cazares,ec ECU,"MF,FW",28.0,8.8,692,3,60,381,257,7,692,12,4,33.3,8,66.7,404,1557,752,13,16,1,12,9,535,71,Matches
Abel Hernández,uy URU,FW,30.0,8.6,227,8,19,108,101,32,226,6,3,50.0,3,50.0,114,352,167,5,3,1,18,3,168,37,Matches
John Kennedy,br BRA,FW,18.0,6.4,213,4,9,94,112,37,213,23,9,39.1,14,60.9,128,837,390,15,12,7,26,10,150,51,Matches
Ganso,br BRA,MF,31.0,5.0,376,3,38,249,89,10,376,5,4,80.0,1,20.0,255,880,452,5,7,1,5,5,314,18,Matches
Raúl Bobadilla,py PAR,FW,33.0,6.3,238,7,16,89,134,43,238,7,3,42.9,4,57.1,121,450,132,2,4,0,22,16,187,48,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,2.9,131,6,34,43,55,9,131,17,11,64.7,6,35.3,90,625,346,12,9,4,9,5,86,13,Matches
Muriel Becker,br BRA,GK,33.0,2.0,45,39,45,0,0,0,45,0,0,,0,,18,97,72,0,0,0,0,0,11,0,Matches
Matheus Martins,br BRA,"FW,MF",17.0,1.3,74,0,11,26,38,6,74,14,6,42.9,8,57.1,51,319,171,5,5,2,2,2,59,17,Matches
Gustavo,br BRA,"MF,FW",21.0,0.8,56,0,5,27,25,5,56,4,2,50.0,2,50.0,38,219,82,2,3,1,7,2,40,3,Matches
João Neto,br BRA,FW,17.0,0.3,15,0,1,2,12,3,15,2,0,0.0,2,100.0,10,39,4,0,0,0,1,1,15,4,Matches
Matheus Ferraz,br BRA,DF,35.0,0.2,8,0,3,5,0,0,8,0,0,,0,,3,17,12,0,0,0,0,0,5,0,Matches
Dani Bolt,br BRA,DF,21.0,0.2,18,0,5,6,7,0,18,0,0,,0,,5,43,26,1,0,0,1,0,8,2,Matches
Alexandre Jesus,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Wallace,br BRA,MF,19.0,0.0,2,0,0,1,1,0,2,0,0,,0,,2,35,28,1,1,0,0,0,2,0,Matches
Squad Total,,,26.5,38.0,21906,1917,6590,10771,4787,631,21901,629,378,60.1,251,39.9,12490,62762,33478,565,446,110,605,332,14306,1404,
Opponent Total,,,26.9,38.0,22124,2133,6396,10781,5174,568,22115,687,372,54.1,315,45.9,13468,71631,37322,635,509,98,609,333,14528,1527,
