Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Fábio,br BRA,GK,43.0,37.0,916,594,322,49,0,1,0,0,0,0,0,0,683,0,1,Matches
Martinelli,br BRA,"MF,DF",22.0,29.4,1665,1606,58,45,0,22,9,8,0,0,0,0,1480,1,18,Matches
Samuel Xavier,br BRA,DF,33.0,30.6,1831,1535,295,30,1,8,69,260,5,0,3,0,1543,1,28,Matches
Ganso,br BRA,MF,34.0,25.0,1622,1466,153,79,5,0,76,29,45,17,17,0,1400,3,18,Matches
Jhon Arias,co COL,FW,26.0,26.4,1247,1139,104,26,1,1,121,26,52,20,28,0,1049,4,35,Matches
Thiago dos Santos,br BRA,DF,34.0,23.8,1543,1444,95,72,0,8,1,17,0,0,0,0,1328,4,9,Matches
Diogo Barbosa,br BRA,DF,31.0,20.5,1239,1044,192,12,0,1,41,180,0,0,0,0,1037,3,23,Matches
Lima,br BRA,"MF,FW",27.0,20.5,981,894,79,37,1,5,44,13,29,12,10,0,846,8,21,Matches
Germán Cano,ar ARG,FW,35.0,17.9,302,264,38,0,1,8,7,1,0,0,0,0,232,0,13,Matches
Kauã Elias,br BRA,FW,17.0,16.3,375,343,31,0,2,1,3,3,0,0,0,0,282,1,23,Matches
Keno,br BRA,"FW,MF",34.0,15.5,474,453,20,2,0,2,45,12,5,3,0,0,338,1,22,Matches
Thiago Silva,br BRA,DF,39.0,15.0,899,843,56,53,1,5,0,1,0,0,0,0,825,0,2,Matches
Marquinhos,br BRA,"FW,DF",20.0,14.1,654,594,60,9,0,12,60,50,1,0,1,0,498,0,26,Matches
Marcelo,br BRA,DF,35.0,11.6,747,609,133,34,2,13,55,80,19,5,13,0,575,5,12,Matches
André,br BRA,MF,22.0,11.9,732,712,20,19,0,5,0,1,0,0,0,0,690,0,6,Matches
Manoel,br BRA,DF,33.0,11.6,548,505,42,41,0,6,0,0,0,0,0,0,486,1,3,Matches
Antonio Carlos,br BRA,DF,30.0,12.0,759,729,28,25,0,10,4,0,0,0,0,0,661,2,4,Matches
Facundo Bernal,uy URU,MF,20.0,10.5,527,520,6,6,0,5,1,0,0,0,0,0,456,1,3,Matches
Kevin Serna,co COL,FW,26.0,9.7,270,267,3,0,0,1,39,3,0,0,0,0,172,0,10,Matches
Alexsander,br BRA,MF,20.0,8.8,457,437,19,10,0,5,7,8,1,1,0,0,392,1,12,Matches
Felipe Melo,br BRA,DF,40.0,4.6,223,216,7,7,1,2,0,0,0,0,0,0,192,0,1,Matches
John Kennedy,br BRA,"FW,MF",21.0,7.5,153,142,11,2,0,1,2,0,0,0,0,0,120,0,6,Matches
Marlon,br BRA,DF,28.0,3.9,273,261,12,11,0,4,0,1,0,0,0,0,245,0,2,Matches
Guga,br BRA,"DF,FW",25.0,3.6,192,150,40,3,0,0,3,37,0,0,0,0,158,2,5,Matches
Gabriel,br BRA,MF,30.0,2.6,235,224,11,9,1,1,3,1,1,1,0,0,190,0,6,Matches
Renato Augusto,br BRA,"MF,FW",35.0,4.9,275,269,6,1,1,2,4,4,1,1,0,0,233,0,5,Matches
Nonato,br BRA,MF,25.0,3.3,158,155,3,2,1,0,1,1,0,0,0,0,136,0,1,Matches
Douglas Costa,br BRA,FW,33.0,3.2,206,188,18,4,0,1,26,3,11,7,1,0,156,0,5,Matches
David Terans,uy URU,"MF,FW",29.0,2.4,84,73,11,2,0,0,8,2,6,2,4,0,66,0,0,Matches
Gabriel Fuentes,co COL,DF,26.0,2.4,161,130,31,3,0,1,3,28,0,0,0,0,127,0,3,Matches
Ignácio,br BRA,DF,27.0,2.1,143,135,8,7,0,0,0,1,0,0,0,0,128,0,1,Matches
Victor Hugo,br BRA,"MF,FW",19.0,1.2,83,81,2,1,0,0,0,1,0,0,0,0,63,0,2,Matches
Isaac,br BRA,"FW,MF",19.0,1.9,41,38,3,1,0,0,2,2,0,0,0,0,35,0,1,Matches
Esquerdinha,br BRA,"DF,FW",17.0,1.4,78,58,20,4,0,0,10,15,1,0,1,0,59,0,1,Matches
Vitor Eudes,br BRA,GK,25.0,1.0,38,24,14,3,0,0,0,0,0,0,0,0,24,0,0,Matches
Felipe Vieira,br BRA,"DF,MF",18.0,1.8,89,87,2,2,0,0,1,0,0,0,0,0,78,0,2,Matches
Jan Lucumí González,co COL,"FW,MF",19.0,1.0,40,36,4,3,0,0,3,1,0,0,0,0,35,0,2,Matches
Lucas Calegari,br BRA,DF,21.0,0.9,54,46,8,2,0,0,2,6,0,0,0,0,45,0,0,Matches
Isaque,br BRA,FW,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,30.4,38.0,20314,18311,1965,616,18,131,650,795,177,69,78,0,17063,38,332,
Opponent Total,,,27.5,38.0,16154,14409,1679,469,47,106,729,699,194,64,77,6,12749,66,311,
