Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Marcos Felipe,br BRA,GK,24.0,36,36,3240,36.0,36,1.0,140,106,79.3,14,9,13,12,33.3,7,7,0,0,0.0,Matches
Muriel Becker,br BRA,GK,33.0,2,2,180,2.0,2,1.0,4,2,100.0,1,0,1,0,0.0,2,2,0,0,0.0,Matches
Squad Total,,,26.5,38,38,3420,38.0,38,1.0,144,108,79.9,15,9,14,12,31.6,9,9,0,0,0.0,
Opponent Total,,,26.9,38,38,3420,38.0,38,1.0,142,104,76.1,14,9,15,14,36.8,5,4,1,0,20.0,
