Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Darío Conca,ar ARG,MF,30.0,36.1,9,,,,,,,,,1,1,Matches
Jean,br BRA,"DF,MF",27.0,34.8,2,,,,,,,,,0,0,Matches
Diego Cavalieri,br BRA,GK,31.0,32.0,0,,,,,,,,,0,0,Matches
Wágner,br BRA,MF,29.0,29.4,7,,,,,,,,,0,0,Matches
Bruno Vieira,br BRA,DF,28.0,26.3,0,,,,,,,,,0,0,Matches
Fred,br BRA,FW,30.0,26.4,18,,,,,,,,,5,6,Matches
Rafael Sóbis,br BRA,"FW,MF",28.0,22.3,3,,,,,,,,,0,0,Matches
Elivélton,br BRA,DF,21.0,22.4,1,,,,,,,,,0,0,Matches
Carlinhos,br BRA,DF,27.0,20.7,0,,,,,,,,,0,0,Matches
Cícero Santos,br BRA,MF,29.0,17.4,6,,,,,,,,,0,0,Matches
Chiquinho,br BRA,"DF,MF",24.0,17.4,1,,,,,,,,,0,0,Matches
Marlon,br BRA,"DF,MF",18.0,16.2,0,,,,,,,,,0,0,Matches
Diguinho,br BRA,MF,30.0,16.0,0,,,,,,,,,0,0,Matches
Gum,br BRA,DF,28.0,13.6,0,,,,,,,,,0,0,Matches
Edwin Valencia,co COL,"DF,MF",28.0,13.5,0,,,,,,,,,0,0,Matches
Walter,br BRA,FW,24.0,12.1,2,,,,,,,,,0,0,Matches
Henrique,br BRA,DF,30.0,10.2,0,,,,,,,,,0,0,Matches
Edson,br BRA,"DF,MF",22.0,12.3,3,,,,,,,,,0,0,Matches
Guilherme Mattis,br BRA,DF,23.0,8.6,0,,,,,,,,,0,0,Matches
Rafinha,br BRA,MF,20.0,6.0,0,,,,,,,,,0,0,Matches
Fabrício,br BRA,DF,23.0,3.7,0,,,,,,,,,0,0,Matches
Fernando,br BRA,"DF,MF",21.0,3.2,0,,,,,,,,,0,0,Matches
Felipe Garcia,br BRA,GK,26.0,3.0,0,,,,,,,,,0,0,Matches
Kléver,br BRA,GK,24.0,3.0,0,,,,,,,,,0,0,Matches
Kenedy,br BRA,"FW,MF",17.0,5.8,2,,,,,,,,,0,0,Matches
Wellington Silva,br BRA,DF,25.0,2.0,0,,,,,,,,,0,0,Matches
Biro Biro,br BRA,FW,19.0,1.1,0,,,,,,,,,0,0,Matches
Matheus Carvalho,br BRA,FW,21.0,0.5,1,,,,,,,,,0,0,Matches
Samuel,br BRA,FW,22.0,0.5,0,,,,,,,,,0,0,Matches
Gustavo Scarpa,br BRA,"DF,FW",20.0,0.4,0,,,,,,,,,0,0,Matches
Ronan,br BRA,"DF,MF",19.0,0.1,0,,,,,,,,,0,0,Matches
Michael,br BRA,FW,20.0,0.0,0,,,,,,,,,0,0,Matches
Squad Total,,,27.3,38.0,55,,,,,,,,,6,7,
Opponent Total,,,26.2,38.0,42,,,,,,,,,3,4,
