Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nino,br BRA,DF,21.0,36.0,1596,1793,89.0,27175,9629,698,739,94.5,750,817,91.8,109,171,63.7,1,1.2,0.4,-0.2,12,73,2,0,81,Matches
Caio Henrique Oliveira Silva,br BRA,DF,21.0,35.0,1965,2299,85.5,28480,8994,1191,1281,93.0,631,739,85.4,93,158,58.9,2,5.6,6.0,-3.6,53,118,65,24,200,Matches
Yony González,co COL,"MF,FW",24.0,32.4,460,659,69.8,5222,1312,302,369,81.8,96,152,63.2,9,18,50.0,2,4.3,2.3,-2.3,38,17,24,6,57,Matches
Gilberto,br BRA,DF,25.0,30.5,1227,1532,80.1,17808,5827,753,832,90.5,376,483,77.8,61,113,54.0,2,2.7,3.0,-0.7,33,68,52,29,125,Matches
Allan,br BRA,MF,21.0,27.7,2025,2256,89.8,37124,10667,845,910,92.9,885,957,92.5,240,307,78.2,1,1.4,1.2,-0.4,19,208,15,2,180,Matches
Danielzinho,br BRA,MF,23.0,25.8,1690,1971,85.7,26696,7857,897,964,93.0,622,723,86.0,124,191,64.9,3,5.0,5.2,-2.0,54,201,48,5,272,Matches
Ganso,br BRA,"MF,FW",29.0,24.9,1584,1781,88.9,23375,8024,907,976,92.9,538,599,89.8,83,117,70.9,0,3.3,2.8,-3.3,47,221,38,2,274,Matches
Muriel Becker,br BRA,GK,31.0,21.0,447,586,76.3,9870,7051,150,150,100.0,194,196,99.0,90,227,39.6,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
Yuri Oliveira Lima,br BRA,"MF,DF",24.0,20.1,1413,1556,90.8,23630,7215,678,727,93.3,583,632,92.2,116,149,77.9,0,0.9,0.6,-0.9,15,127,6,0,129,Matches
Digão,br BRA,DF,30.0,19.5,1118,1216,91.9,20111,6572,448,465,96.3,546,593,92.1,102,122,83.6,0,0.4,0.1,-0.4,1,28,3,0,60,Matches
Nenê,br BRA,"MF,FW",37.0,17.9,709,1005,70.5,12453,4190,346,408,84.8,232,318,73.0,98,206,47.6,2,3.9,4.8,-1.9,51,72,39,12,139,Matches
João Pedro,br BRA,FW,17.0,18.8,342,450,76.0,4811,1092,211,249,84.7,93,119,78.2,19,32,59.4,1,2.8,1.4,-1.8,19,24,15,1,45,Matches
Marcos Paulo,br BRA,"FW,MF",17.0,15.5,427,537,79.5,5637,1590,265,307,86.3,113,142,79.6,19,26,73.1,4,2.8,2.3,1.2,31,30,21,1,69,Matches
Igor Julião,br BRA,DF,24.0,8.8,311,394,78.9,4238,1286,191,208,91.8,95,125,76.0,12,25,48.0,0,1.1,1.4,-1.1,12,14,14,8,27,Matches
Airton,br BRA,MF,28.0,5.1,345,373,92.5,4809,1471,204,214,95.3,120,124,96.8,7,13,53.8,0,0.2,0.3,-0.2,5,22,2,0,25,Matches
Pedro,br BRA,FW,21.0,7.0,93,127,73.2,1017,175,64,74,86.5,15,20,75.0,3,8,37.5,0,1.1,0.5,-1.1,8,1,3,0,11,Matches
Matheus Ferraz,br BRA,DF,33.0,6.3,311,351,88.6,5073,1651,140,153,91.5,138,152,90.8,20,28,71.4,0,0.0,0.0,0.0,1,6,1,0,12,Matches
Wellington Nem,br BRA,"MF,FW",26.0,8.2,208,253,82.2,2922,613,125,137,91.2,72,88,81.8,6,10,60.0,0,0.4,0.8,-0.4,8,12,6,0,31,Matches
Marcos Felipe,br BRA,GK,22.0,6.0,112,172,65.1,2903,2122,38,39,97.4,37,37,100.0,36,95,37.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Luciano,br BRA,"FW,MF",25.0,5.8,285,319,89.3,4419,1008,158,166,95.2,91,97,93.8,24,31,77.4,1,1.0,0.3,0.0,10,24,3,0,30,Matches
Agenor Detofol,br BRA,GK,29.0,5.7,133,166,80.1,2765,1576,41,41,100.0,71,73,97.3,19,50,38.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Frazan,br BRA,DF,22.0,6.2,216,253,85.4,3687,1329,96,101,95.0,101,115,87.8,15,28,53.6,0,0.0,0.0,0.0,0,6,1,0,10,Matches
Rodolfo de Melo,br BRA,GK,27.0,5.2,139,174,79.9,3315,2375,31,31,100.0,66,68,97.1,37,70,52.9,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Bruno Silva,br BRA,MF,32.0,3.9,219,248,88.3,3105,775,131,140,93.6,70,76,92.1,8,13,61.5,0,0.1,0.1,-0.1,3,8,1,0,11,Matches
Orinho,br BRA,"DF,MF",23.0,2.6,121,149,81.2,1825,636,71,75,94.7,42,53,79.2,6,11,54.5,0,0.2,0.2,-0.2,4,4,2,2,9,Matches
