Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Fábio,br BRA,GK,43.0,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Martinelli,br BRA,"MF,DF",22.0,29.4,1,11,3,27.3,0.37,0.1,0.09,0.33,15.3,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Samuel Xavier,br BRA,DF,33.0,30.6,0,18,4,22.2,0.59,0.13,0.0,0.0,23.7,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Ganso,br BRA,MF,34.0,25.0,3,16,8,50.0,0.64,0.32,0.19,0.38,23.7,3,0,1,2.6,1.8,0.12,0.4,1.2,Matches
Jhon Arias,co COL,FW,26.0,26.4,7,58,24,41.4,2.2,0.91,0.12,0.29,17.6,4,0,2,6.7,5.1,0.09,0.3,1.9,Matches
Thiago dos Santos,br BRA,DF,34.0,23.8,0,13,5,38.5,0.55,0.21,0.0,0.0,11.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
Diogo Barbosa,br BRA,DF,31.0,20.5,0,4,0,0.0,0.19,0.0,0.0,,22.1,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
Lima,br BRA,"MF,FW",27.0,20.5,4,34,12,35.3,1.66,0.58,0.12,0.33,23.1,2,0,0,2.8,2.8,0.08,1.2,1.2,Matches
Germán Cano,ar ARG,FW,35.0,17.9,4,42,20,47.6,2.35,1.12,0.1,0.2,16.8,0,0,0,5.7,5.7,0.14,-1.7,-1.7,Matches
Kauã Elias,br BRA,FW,17.0,16.3,6,46,21,45.7,2.83,1.29,0.13,0.29,17.1,0,0,0,5.0,5.0,0.11,1.0,1.0,Matches
Keno,br BRA,"FW,MF",34.0,15.5,1,42,11,26.2,2.71,0.71,0.02,0.09,19.8,0,0,0,2.7,2.7,0.06,-1.7,-1.7,Matches
Thiago Silva,br BRA,DF,39.0,15.0,0,9,2,22.2,0.6,0.13,0.0,0.0,12.4,0,0,0,0.5,0.4,0.05,-0.5,-0.4,Matches
Marquinhos,br BRA,"FW,DF",20.0,14.1,0,28,9,32.1,1.98,0.64,0.0,0.0,23.5,2,0,0,0.9,0.9,0.03,-0.9,-0.9,Matches
Marcelo,br BRA,DF,35.0,11.6,1,19,3,15.8,1.64,0.26,0.0,0.0,26.2,1,1,1,1.3,0.5,0.02,-0.3,-0.5,Matches
André,br BRA,MF,22.0,11.9,0,3,0,0.0,0.25,0.0,0.0,,29.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Manoel,br BRA,DF,33.0,11.6,0,3,1,33.3,0.26,0.09,0.0,0.0,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Antonio Carlos,br BRA,DF,30.0,12.0,0,5,1,20.0,0.42,0.08,0.0,0.0,9.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Facundo Bernal,uy URU,MF,20.0,10.5,0,17,4,23.5,1.62,0.38,0.0,0.0,26.7,0,0,0,0.4,0.4,0.02,-0.4,-0.4,Matches
Kevin Serna,co COL,FW,26.0,9.7,3,18,7,38.9,1.86,0.72,0.17,0.43,16.7,0,0,0,2.6,2.6,0.14,0.4,0.4,Matches
Alexsander,br BRA,MF,20.0,8.8,0,13,3,23.1,1.48,0.34,0.0,0.0,23.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
