Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Muriel Becker,br BRA,GK,32.0,19.0,20,3,0,1,1,21.8,0.29,2.8,0.15,53,190,27.9,286,62,39.9,34.6,147,51.7,39.4,278,5,1.8,12,0.63,12.2,Matches
Marcos Felipe,br BRA,GK,23.0,19.0,22,2,0,1,0,23.5,0.34,1.5,0.08,76,230,33.0,332,67,48.2,37.3,137,51.1,38.7,263,14,5.3,5,0.26,8.9,Matches
Squad Total,,,26.8,38.0,42,5,0,2,1,45.2,0.31,4.2,0.11,129,420,30.7,617,129,44.4,,285,51.2,39.0,541,19,3.5,17,0.45,,
Opponent Total,,,26.5,38.0,55,6,0,13,3,40.7,0.23,-11.3,-0.3,147,373,39.4,779,117,34.1,33.6,243,44.0,37.4,522,5,1.0,26,0.68,14.1,
