Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Luccas Claro,br BRA,DF,28.0,29.1,1617,177,818,768,42,26,1617,10,9,90.0,1,10.0,965,4500,2457,14,8,2,8,7,1078,2,Matches
Nenê,br BRA,"MF,FW",38.0,24.7,1377,20,161,694,538,40,1372,24,14,58.3,10,41.7,804,3694,1620,46,33,8,49,36,971,157,Matches
Nino,br BRA,DF,22.0,25.7,1393,187,762,598,41,20,1393,7,6,85.7,1,14.3,834,4814,3297,17,14,0,8,9,913,4,Matches
Michel Araujo,uy URU,"MF,FW",23.0,20.6,988,35,163,552,289,49,988,80,45,56.3,35,43.8,617,3702,1940,50,43,8,62,27,720,90,Matches
Lucas Calegari,br BRA,DF,17.0,21.6,1251,46,385,583,301,18,1251,45,32,71.1,13,28.9,678,3485,1832,34,22,1,34,19,679,81,Matches
Egídio Pereira Júnior,br BRA,DF,33.0,20.0,1478,72,473,593,434,25,1478,26,20,76.9,6,23.1,775,3480,1620,30,33,5,23,18,808,113,Matches
Yago,br BRA,"MF,FW",24.0,19.9,1091,29,223,669,211,19,1091,19,9,47.4,10,52.6,660,3004,1195,13,23,2,24,18,738,49,Matches
Muriel Becker,br BRA,GK,32.0,19.0,475,436,474,1,0,0,475,2,2,100.0,0,0.0,208,1181,751,0,0,0,0,0,138,0,Matches
Marcos Felipe,br BRA,GK,23.0,19.0,506,474,506,0,0,0,506,0,0,,0,,273,1519,1024,0,0,0,1,0,170,0,Matches
Dodi,br BRA,MF,23.0,19.0,1178,34,352,758,92,3,1178,29,15,51.7,14,48.3,754,4843,2757,29,22,3,31,15,777,6,Matches
Hudson,br BRA,MF,32.0,17.6,1016,55,233,605,184,23,1016,14,8,57.1,6,42.9,599,2673,1281,17,15,1,22,10,710,45,Matches
