Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Marcos Felipe,br BRA,GK,24.0,36.0,0,0,0,0,7,0,0,0,1,0,0,0,17,8,0,100.0,Matches
Yago,br BRA,MF,25.0,29.8,7,0,0,55,59,1,26,23,35,0,0,0,165,17,24,41.5,Matches
Luccas Claro,br BRA,DF,29.0,27.0,4,0,0,21,19,3,2,22,8,1,2,0,111,56,35,61.5,Matches
Samuel Xavier,br BRA,DF,30.0,26.4,4,0,0,40,34,4,58,21,30,0,1,0,150,17,24,41.5,Matches
Nino,br BRA,DF,23.0,24.8,6,0,0,21,39,0,0,35,22,0,3,0,131,55,34,61.8,Matches
Luiz Henrique,br BRA,FW,20.0,20.8,4,0,0,29,40,3,32,16,26,0,0,0,115,26,35,42.6,Matches
Caio Paulista,br BRA,FW,22.0,20.1,1,0,0,30,32,5,26,10,26,0,0,0,90,23,30,43.4,Matches
Martinelli,br BRA,MF,19.0,24.1,3,0,0,26,20,0,10,27,32,0,0,0,127,26,19,57.8,Matches
André,br BRA,MF,19.0,21.2,6,0,0,35,42,0,2,21,26,0,0,0,180,7,11,38.9,Matches
Fred,br BRA,FW,37.0,17.5,8,1,1,38,36,13,4,4,3,0,0,0,33,46,56,45.1,Matches
David Braz,br BRA,DF,33.0,16.0,4,0,0,9,8,1,1,16,5,0,1,0,56,45,22,67.2,Matches
Egídio Pereira Júnior,br BRA,DF,34.0,15.0,0,0,0,19,10,2,125,15,13,0,0,0,111,10,10,50.0,Matches
Lucas Calegari,br BRA,DF,18.0,12.4,1,0,0,22,29,0,17,20,26,0,1,0,88,9,9,50.0,Matches
Marlon,br BRA,DF,23.0,11.4,2,0,0,16,14,2,98,12,16,0,1,0,51,5,18,21.7,Matches
Danilo Barcelos,br BRA,DF,29.0,11.7,2,0,0,17,8,0,94,20,16,0,0,0,47,29,11,72.5,Matches
Biel,br BRA,"FW,MF",19.0,11.0,2,0,0,15,24,0,18,9,4,0,0,0,43,0,8,0.0,Matches
Jhon Arias,co COL,"FW,MF",23.0,10.1,2,0,0,15,14,0,19,6,12,1,0,0,55,8,12,40.0,Matches
Nenê,br BRA,"MF,FW",39.0,8.3,0,0,0,10,10,0,66,4,4,0,0,0,30,1,10,9.1,Matches
Manoel,br BRA,DF,30.0,8.0,2,1,0,7,4,0,1,8,4,0,0,1,27,9,9,50.0,Matches
Nonato,br BRA,MF,22.0,7.3,3,0,0,14,12,0,9,12,9,0,0,0,42,6,7,46.2,Matches
Wellington Martins,br BRA,MF,30.0,6.9,3,0,0,25,5,0,0,10,9,0,0,0,25,3,3,50.0,Matches
Lucca,br BRA,"FW,MF",30.0,8.8,6,0,0,23,26,4,23,7,6,0,0,1,24,17,27,38.6,Matches
Juan Cazares,ec ECU,"MF,FW",28.0,8.8,0,0,0,9,10,0,68,3,6,0,0,0,42,1,5,16.7,Matches
Abel Hernández,uy URU,FW,30.0,8.6,5,1,0,17,7,1,1,0,2,1,0,0,18,29,44,39.7,Matches
John Kennedy,br BRA,FW,18.0,6.4,3,0,0,9,15,4,2,2,6,0,0,0,21,10,24,29.4,Matches
Ganso,br BRA,MF,31.0,5.0,0,0,0,3,11,0,1,2,3,0,0,0,23,4,7,36.4,Matches
Raúl Bobadilla,py PAR,FW,33.0,6.3,2,0,0,19,11,4,4,1,2,0,0,0,16,17,24,41.5,Matches
Kayky Chagas,br BRA,"FW,MF",17.0,2.9,1,0,0,2,3,0,4,2,6,0,0,0,15,1,2,33.3,Matches
Muriel Becker,br BRA,GK,33.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Matheus Martins,br BRA,"FW,MF",17.0,1.3,3,0,0,2,6,0,1,1,2,0,0,0,11,0,0,,Matches
Gustavo,br BRA,"MF,FW",21.0,0.8,0,0,0,4,1,0,3,1,1,0,0,0,5,1,7,12.5,Matches
João Neto,br BRA,FW,17.0,0.3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,,Matches
Matheus Ferraz,br BRA,DF,35.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Dani Bolt,br BRA,DF,21.0,0.2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,66.7,Matches
Alexandre Jesus,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Wallace,br BRA,MF,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.5,38.0,85,3,1,553,560,48,717,330,361,3,9,2,1874,488,529,48.0,
Opponent Total,,,26.9,38.0,93,5,1,586,524,40,689,398,316,6,5,1,1912,529,488,52.0,
