Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Fábio,br BRA,GK,41.0,38.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,14,1,Matches
Germán Cano,ar ARG,FW,33.0,34.2,17,6,6,8,3,9,25,36.0,16,11,3,8,8,25,24,0,Matches
André,br BRA,MF,20.0,33.5,55,38,22,30,3,24,59,40.7,35,36,12,24,36,91,20,1,Matches
Ganso,br BRA,"MF,FW",32.0,27.5,40,22,12,20,8,13,38,34.2,25,22,4,18,9,49,9,0,Matches
Samuel Xavier,br BRA,DF,31.0,31.4,32,16,18,11,3,20,36,55.6,16,34,8,26,26,58,58,0,Matches
Jhon Arias,co COL,"FW,MF",24.0,29.6,48,31,14,19,15,21,41,51.2,20,33,2,31,7,55,19,0,Matches
Manoel,br BRA,DF,31.0,27.2,22,12,11,11,0,13,21,61.9,8,26,21,5,22,44,93,1,Matches
Nino,br BRA,DF,24.0,27.9,28,21,20,6,2,12,20,60.0,8,27,17,10,31,59,93,0,Matches
Martinelli,br BRA,MF,20.0,18.0,42,26,16,19,7,15,25,60.0,10,27,11,16,14,56,22,0,Matches
Caio Paulista,br BRA,DF,23.0,17.9,30,19,16,6,8,16,30,53.3,14,15,3,12,11,41,25,1,Matches
Matheus Martins,br BRA,"FW,MF",18.0,17.8,30,15,8,13,9,5,18,27.8,13,16,4,12,10,40,11,0,Matches
Yago,br BRA,"MF,DF",26.0,12.6,22,13,6,13,3,15,23,65.2,8,20,6,14,13,35,12,0,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,11.7,30,19,11,10,9,13,23,56.5,10,16,3,13,9,39,10,0,Matches
Nonato,br BRA,MF,23.0,12.1,23,14,4,14,5,13,28,46.4,15,16,3,13,12,35,9,0,Matches
David Braz,br BRA,DF,34.0,7.9,9,5,7,2,0,5,8,62.5,3,8,5,3,7,16,43,0,Matches
Wellington Martins,br BRA,MF,31.0,7.0,10,3,6,4,0,6,11,54.5,5,8,5,3,7,17,10,0,Matches
Nathan,br BRA,"MF,FW",25.0,10.7,21,12,5,13,3,6,14,42.9,8,10,1,9,11,32,12,0,Matches
Cristiano da Silva Leite,br BRA,DF,28.0,8.3,15,8,5,6,4,8,10,80.0,2,5,1,4,10,25,13,0,Matches
Lucas Calegari,br BRA,DF,19.0,7.3,10,5,4,3,3,6,11,54.5,5,8,3,5,5,15,10,0,Matches
Felipe Melo,br BRA,"DF,MF",38.0,8.1,8,5,5,3,0,4,14,28.6,10,11,9,2,11,19,27,0,Matches
Luccas Claro,br BRA,DF,30.0,5.2,1,1,1,0,0,0,3,0.0,3,3,3,0,8,9,29,0,Matches
Mario Pineida,ec ECU,DF,29.0,3.7,4,2,2,2,0,2,3,66.7,1,1,0,1,2,6,10,0,Matches
Willian,br BRA,"FW,MF",35.0,5.3,8,5,2,5,1,3,7,42.9,4,8,0,8,8,16,6,0,Matches
Marlon,br BRA,DF,24.0,3.0,5,4,3,1,1,4,6,66.7,2,2,2,0,5,10,14,0,Matches
Alexsander,br BRA,DF,18.0,2.5,5,1,3,0,2,3,6,50.0,3,5,0,5,6,11,2,0,Matches
Fred,br BRA,"FW,MF",38.0,1.4,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,3,0,Matches
Marrony,br BRA,"FW,MF",22.0,2.0,6,3,2,1,3,1,1,100.0,0,6,0,6,1,7,3,0,Matches
John Kennedy,br BRA,"FW,MF",19.0,1.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
David Duarte,br BRA,DF,27.0,0.9,1,1,0,1,0,0,1,0.0,1,1,1,0,4,5,11,0,Matches
Michel Araujo,uy URU,"FW,MF",25.0,0.9,5,3,2,2,1,2,4,50.0,2,2,0,2,0,5,0,0,Matches
Alexandre Jesus,br BRA,"MF,DF",20.0,0.7,0,0,0,0,0,0,0,,0,0,0,0,5,5,0,0,Matches
Alan Carvalho,cn CHN,"FW,MF",32.0,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,28.4,38.0,530,311,213,223,94,241,490,49.2,249,377,127,250,299,829,612,4,
Opponent Total,,,27.3,38.0,820,450,392,300,128,349,794,44.0,445,433,133,300,394,1214,742,7,
