Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Willian Arão,br BRA,"MF,DF",28.0,28.7,2105,141,586,1323,207,20,2105,7,4,57.1,3,42.9,1319,5003,2507,17,20,0,13,13,1551,21,Matches
Diego Alves,br BRA,GK,35.0,25.3,649,573,647,3,0,0,649,1,1,100.0,0,0.0,354,1633,900,0,0,0,0,0,275,0,Matches
Michael,br BRA,"FW,MF",24.0,24.4,1163,14,107,332,753,176,1163,137,76,55.5,61,44.5,818,6035,3557,143,70,71,97,39,825,363,Matches
Everton Ribeiro,br BRA,"FW,MF",31.0,19.1,1181,9,123,460,616,63,1181,70,45,64.3,25,35.7,788,4194,2218,59,48,16,44,30,869,172,Matches
Bruno Henrique,br BRA,"FW,MF",30.0,21.1,890,29,70,297,535,117,890,82,45,54.9,37,45.1,614,3708,2035,82,54,30,69,34,701,224,Matches
Filipe Luís,br BRA,DF,35.0,20.5,1924,66,426,1079,444,13,1924,16,10,62.5,6,37.5,1228,6421,3810,55,58,3,13,7,1302,50,Matches
Matheuzinho,br BRA,DF,20.0,21.2,1684,55,404,740,561,40,1684,37,27,73.0,10,27.0,949,4595,2244,58,41,18,22,20,1022,177,Matches
Léo Pereira,br BRA,DF,25.0,18.4,1441,105,550,861,42,11,1441,5,4,80.0,1,20.0,1008,5452,3512,24,9,0,12,2,1063,2,Matches
Rodrigo Caio,br BRA,DF,27.0,18.2,1287,111,510,744,42,26,1287,7,6,85.7,1,14.3,813,4692,2810,17,10,0,6,5,881,2,Matches
Diego,br BRA,MF,35.0,15.3,1167,20,139,762,287,17,1167,52,44,84.6,8,15.4,833,5029,2230,39,36,3,28,17,910,35,Matches
Vitinho,br BRA,"MF,FW",27.0,17.7,1047,17,92,398,576,76,1047,92,53,57.6,39,42.4,640,4194,2112,74,45,29,52,34,738,137,Matches
Gabriel Barbosa,br BRA,FW,24.0,16.5,639,0,10,241,392,82,635,24,8,33.3,16,66.7,433,2200,1007,32,24,15,25,12,523,124,Matches
Gustavo Henrique,br BRA,DF,27.0,17.6,1123,119,493,587,47,26,1123,5,4,80.0,1,20.0,699,3247,1798,6,5,0,7,1,761,3,Matches
Andreas Pereira,br BRA,MF,25.0,15.4,1023,12,117,534,381,18,1023,38,26,68.4,12,31.6,655,2934,1313,31,26,5,29,28,701,46,Matches
Pedro,br BRA,FW,23.0,15.7,477,9,19,193,267,69,477,35,15,42.9,20,57.1,307,1192,418,18,14,7,49,28,361,89,Matches
Mauricio Isla,cl CHI,DF,32.0,12.7,874,36,197,362,319,24,874,9,3,33.3,6,66.7,448,1613,673,15,15,6,10,6,600,112,Matches
Thiago Maia,br BRA,MF,23.0,13.0,955,28,189,581,207,10,955,30,19,63.3,11,36.7,596,2884,1316,23,14,1,24,12,678,36,Matches
João Gomes,br BRA,MF,19.0,11.1,757,22,118,409,242,28,757,36,25,69.4,11,30.6,517,2756,1264,28,31,4,27,15,573,39,Matches
Giorgian De Arrascaeta,uy URU,MF,26.0,10.2,816,2,52,411,369,45,816,50,40,80.0,10,20.0,581,2762,1168,33,25,13,30,24,654,102,Matches
Bruno Viana,br BRA,DF,25.0,9.7,696,72,271,407,19,6,696,1,1,100.0,0,0.0,454,2221,1267,3,3,0,3,0,478,0,Matches
Renê,br BRA,DF,28.0,8.8,721,25,159,394,179,4,721,18,10,55.6,8,44.4,414,2153,1315,32,26,2,7,6,430,47,Matches
Ramon,br BRA,DF,19.0,7.3,482,29,145,220,123,1,482,15,10,66.7,5,33.3,231,1021,451,13,7,1,8,3,231,40,Matches
Hugo Souza,br BRA,GK,22.0,7.7,203,181,203,0,0,0,203,0,0,,0,,127,556,377,0,0,0,0,0,85,0,Matches
David Luiz,br BRA,DF,33.0,5.7,346,42,159,169,22,8,346,3,2,66.7,1,33.3,240,1724,1272,9,6,1,4,1,238,0,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,146,132,146,0,0,0,146,0,0,,0,,71,296,170,0,0,0,0,0,72,0,Matches
Kenedy,br BRA,"FW,MF",24.0,5.4,310,4,23,111,186,25,310,27,15,55.6,12,44.4,205,1067,411,14,9,6,28,9,224,52,Matches
Gerson,br BRA,MF,23.0,4.0,270,11,38,152,82,14,270,8,3,37.5,5,62.5,182,1091,460,12,13,2,6,6,209,17,Matches
Vitor Gabriel,br BRA,FW,21.0,3.9,85,3,6,35,45,23,85,8,2,25.0,6,75.0,47,238,42,2,2,2,10,6,60,16,Matches
