Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Pará,br BRA,"DF,MF",30.0,29,2463.0,85.0,72.0,27.4,27,90.0,27.0,2,16.0,7,1.52,33.0,27.0,6.0,0.22,-0.25,Matches
Willian Arão,br BRA,"DF,MF",24.0,30,2335.0,78.0,68.3,25.9,26,84.0,18.0,4,36.0,8,1.47,37.0,27.0,10.0,0.39,0.3,Matches
Everton Ribeiro,br BRA,"FW,MF",27.0,29,2324.0,80.0,68.0,25.8,26,87.0,20.0,3,24.0,0,1.45,28.0,30.0,-2.0,-0.08,-1.14,Matches
Márcio Araújo,br BRA,"DF,MF",32.0,27,2162.0,80.0,63.2,24.0,26,82.0,18.0,1,20.0,8,1.36,29.0,23.0,6.0,0.25,-0.11,Matches
Éverton,br BRA,MF,28.0,27,2161.0,80.0,63.2,24.0,26,82.0,17.0,1,19.0,1,1.33,31.0,27.0,4.0,0.17,-0.33,Matches
Réver,br BRA,DF,32.0,25,2222.0,89.0,65.0,24.7,25,89.0,24.0,0,,2,1.32,31.0,27.0,4.0,0.16,-0.36,Matches
Diego,br BRA,MF,31.0,27,2147.0,80.0,62.8,23.9,24,85.0,12.0,3,32.0,1,1.59,35.0,19.0,16.0,0.67,1.02,Matches
Miguel Trauco,pe PER,"DF,MF",24.0,23,1900.0,83.0,55.6,21.1,22,85.0,17.0,1,20.0,5,1.74,31.0,18.0,13.0,0.62,0.73,Matches
Gustavo Cuellar,co COL,MF,24.0,25,1860.0,74.0,54.4,20.7,22,82.0,12.0,3,21.0,11,1.56,26.0,22.0,4.0,0.19,-0.21,Matches
Rafael Vaz,br BRA,DF,28.0,20,1755.0,88.0,51.3,19.5,20,88.0,19.0,0,,18,1.75,25.0,18.0,7.0,0.36,0.14,Matches
Diego Alves,br BRA,GK,31.0,19,1710.0,90.0,50.0,19.0,19,90.0,19.0,0,,1,1.16,20.0,22.0,-2.0,-0.11,-0.79,Matches
Rhodolfo,br BRA,DF,30.0,19,1578.0,83.0,46.1,17.5,18,86.0,17.0,1,27.0,1,1.53,19.0,16.0,3.0,0.17,-0.22,Matches
Paolo Guerrero,pe PER,FW,33.0,19,1536.0,81.0,44.9,17.1,18,84.0,15.0,1,32.0,0,1.84,25.0,12.0,13.0,0.76,0.86,Matches
Renê,br BRA,DF,24.0,17,1236.0,73.0,36.1,13.7,13,87.0,10.0,4,25.0,16,1.0,13.0,17.0,-4.0,-0.29,-0.91,Matches
Rodinei,br BRA,DF,25.0,19,1222.0,64.0,35.7,13.6,13,87.0,11.0,6,16.0,17,1.68,22.0,12.0,10.0,0.74,0.7,Matches
Juan,br BRA,DF,37.0,13,1170.0,90.0,34.2,13.0,13,90.0,13.0,0,,11,1.38,20.0,14.0,6.0,0.46,0.26,Matches
Mosquito,br BRA,GK,20.0,11,990.0,90.0,28.9,11.0,11,90.0,11.0,0,,8,2.0,19.0,9.0,10.0,0.91,0.87,Matches
Lucas Paquetá,br BRA,"FW,MF",19.0,17,945.0,56.0,27.6,10.5,10,84.0,7.0,7,15.0,7,1.29,11.0,10.0,1.0,0.1,-0.27,Matches
Felipe Vizeu,br BRA,FW,19.0,18,923.0,51.0,27.0,10.3,8,83.0,4.0,10,26.0,10,1.0,12.0,16.0,-4.0,-0.39,-0.93,Matches
Orlando Berrío,co COL,"FW,MF",25.0,19,799.0,42.0,23.4,8.9,8,71.0,2.0,11,21.0,2,1.55,17.0,12.0,5.0,0.56,0.36,Matches
Geuvânio,br BRA,"FW,MF",24.0,16,636.0,40.0,18.6,7.1,8,61.0,0.0,8,19.0,8,0.94,7.0,8.0,-1.0,-0.14,-0.53,Matches
Alex Muralha,br BRA,GK,27.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,27,1.29,8.0,6.0,2.0,0.29,0.0,Matches
Leandro Damião,br BRA,FW,27.0,7,481.0,69.0,14.1,5.3,5,90.0,3.0,2,16.0,7,1.57,7.0,4.0,3.0,0.56,0.32,Matches
Matheus Sávio,br BRA,MF,19.0,7,332.0,47.0,9.7,3.7,5,60.0,0.0,2,16.0,19,1.71,3.0,5.0,-2.0,-0.54,-0.92,Matches
Vinicius Júnior,br BRA,"FW,MF",16.0,25,720.0,29.0,21.1,8.0,4,74.0,1.0,21,20.0,5,1.4,11.0,4.0,7.0,0.87,0.74,Matches
Federico Mancuello,ar ARG,"DF,FW",27.0,8,315.0,39.0,9.2,3.5,3,75.0,0.0,5,18.0,18,1.0,5.0,4.0,1.0,0.29,0.0,Matches
Rômulo,br BRA,MF,26.0,8,267.0,33.0,7.8,3.0,3,71.0,0.0,5,11.0,27,2.38,3.0,3.0,0.0,0.0,-0.31,Matches
Gabriel,br BRA,"FW,MF",27.0,6,237.0,40.0,6.9,2.6,3,66.0,0.0,3,13.0,18,1.67,3.0,1.0,2.0,0.76,0.51,Matches
Ederson,br BRA,MF,31.0,5,218.0,44.0,6.4,2.4,3,68.0,0.0,2,8.0,9,1.2,3.0,1.0,2.0,0.83,0.57,Matches
Léo Duarte,br BRA,DF,20.0,2,138.0,69.0,4.0,1.5,1,90.0,1.0,1,48.0,18,3.0,3.0,1.0,2.0,1.3,1.06,Matches
