Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,1626,1341,283,43,1,4,64,240,0,0,0,0,1322,2,32,Matches
Matheuzinho,br BRA,DF,21.0,23.9,1407,1216,190,24,0,16,71,165,1,0,1,0,1173,1,27,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,721,645,73,3,7,4,34,5,21,3,4,1,586,3,18,Matches
Pablo,br BRA,DF,30.0,21.6,1193,1134,56,49,0,8,1,2,0,0,0,0,1067,3,8,Matches
João Gomes,br BRA,MF,20.0,20.9,1027,994,32,25,5,2,11,6,1,0,0,0,892,1,18,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,1152,1086,59,24,8,5,63,12,23,15,3,0,939,7,11,Matches
Santos,br BRA,GK,31.0,19.0,562,404,157,21,0,1,0,0,0,0,0,0,437,1,0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,1156,1118,35,27,2,5,3,8,0,0,0,0,1046,3,11,Matches
David Luiz,br BRA,DF,34.0,15.8,1038,979,56,47,2,4,6,3,0,0,0,0,920,3,2,Matches
Victor Hugo,br BRA,MF,17.0,13.9,518,510,5,4,1,1,14,0,0,0,0,0,426,3,10,Matches
Giorgian De Arrascaeta,uy URU,MF,27.0,16.4,908,776,127,45,11,6,132,5,75,35,27,3,659,5,30,Matches
Marinho,br BRA,FW,31.0,15.3,497,427,69,13,3,3,94,5,51,37,12,0,342,1,21,Matches
Everton Soares,br BRA,"FW,MF",25.0,15.7,498,477,21,5,5,2,47,3,13,13,0,0,375,0,16,Matches
Hugo Souza,br BRA,GK,23.0,14.3,339,244,93,11,0,0,0,0,0,0,0,0,266,2,0,Matches
Fabrício Bruno,br BRA,DF,25.0,13.0,766,716,50,45,0,12,2,0,0,0,0,0,688,0,1,Matches
Pedro,br BRA,FW,24.0,13.0,188,178,10,0,3,0,3,1,0,0,0,0,135,0,6,Matches
Léo Pereira,br BRA,DF,26.0,12.4,916,878,38,25,1,6,6,13,0,0,0,0,827,0,4,Matches
Diego,br BRA,MF,36.0,9.8,606,591,13,9,0,1,6,2,2,0,2,0,529,2,5,Matches
Willian Arão,br BRA,"MF,DF",29.0,10.2,587,569,18,16,0,5,4,2,0,0,0,0,519,0,5,Matches
Rodinei,br BRA,DF,30.0,9.8,601,521,79,4,0,0,44,74,1,0,1,0,493,1,14,Matches
Lázaro,br BRA,"FW,MF",19.0,9.1,332,307,23,1,1,2,23,4,13,13,0,0,246,2,8,Matches
Arturo Vidal,cl CHI,MF,34.0,9.3,773,728,44,24,2,9,17,8,12,10,0,0,690,1,4,Matches
Andreas Pereira,br BRA,MF,26.0,8.8,464,408,53,32,2,6,51,3,17,8,5,0,347,3,8,Matches
Filipe Luís,br BRA,DF,36.0,7.1,573,508,64,26,0,9,23,38,0,0,0,0,526,1,7,Matches
Bruno Henrique,br BRA,"FW,MF",31.0,6.8,221,214,6,0,1,0,11,6,0,0,0,0,170,1,6,Matches
Matheus França,br BRA,"FW,MF",17.0,7.5,234,223,11,0,2,2,8,0,0,0,0,0,176,0,13,Matches
Rodrigo Caio,br BRA,DF,28.0,6.5,415,398,17,17,0,0,0,0,0,0,0,0,389,0,0,Matches
Diego Alves,br BRA,GK,36.0,4.7,103,75,28,0,0,0,0,0,0,0,0,0,97,0,0,Matches
Vitinho,br BRA,"FW,MF",28.0,5.3,198,191,6,0,3,1,8,0,6,0,3,0,161,1,6,Matches
Erick Pulgar,cl CHI,MF,28.0,3.9,283,266,17,11,1,2,9,2,4,0,3,0,241,0,4,Matches
Mauricio Isla,cl CHI,DF,33.0,3.8,186,159,26,2,0,0,13,24,0,0,0,0,153,1,0,Matches
Gustavo Henrique,br BRA,DF,28.0,3.8,198,190,8,8,0,2,0,0,0,0,0,0,175,0,0,Matches
Guillermo Varela,uy URU,DF,28.0,2.9,131,109,21,3,0,0,5,18,0,0,0,0,108,1,3,Matches
Mateusão,br BRA,"FW,MF",17.0,2.5,45,42,2,0,0,0,2,0,0,0,0,0,27,1,1,Matches
André Inácio,br BRA,FW,19.0,0.5,10,9,1,0,0,0,1,0,0,0,0,0,9,0,0,Matches
Marcos Paulo,br BRA,DF,19.0,0.3,23,15,8,2,0,0,0,6,0,0,0,0,13,0,2,Matches
Petterson,br BRA,"FW,MF",18.0,0.3,8,7,1,0,0,0,1,0,0,0,0,0,7,0,0,Matches
Werton,br BRA,FW,18.0,0.3,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Matheus Gonçalves,br BRA,FW,16.0,0.3,21,20,0,0,0,0,1,0,0,0,0,0,13,1,2,Matches
Kayke David,br BRA,"FW,MF",19.0,0.3,19,17,2,0,0,0,2,0,2,2,0,0,15,0,0,Matches
Igor,br BRA,"MF,FW",18.0,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Pedrinho,br BRA,FW,18.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Daniel Cabral,br BRA,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cleiton,br BRA,DF,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.2,38.0,20558,18705,1802,566,61,118,780,655,242,136,61,4,17215,51,303,
Opponent Total,,,27.4,38.0,15384,13480,1851,519,13,120,585,700,189,78,69,0,12080,53,259,
