Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Willian Arão,br BRA,"MF,DF",28.0,28.7,3,0,0,26,20,1,6,43,28,0,0,0,162,68,28,70.8,Matches
Diego Alves,br BRA,GK,35.0,25.3,1,0,0,0,3,0,0,1,0,0,0,0,28,2,2,50.0,Matches
Michael,br BRA,"FW,MF",24.0,24.4,0,0,0,17,35,8,78,20,15,1,0,0,123,7,21,25.0,Matches
Everton Ribeiro,br BRA,"FW,MF",31.0,19.1,3,1,0,24,48,1,49,20,23,0,0,0,126,13,19,40.6,Matches
Bruno Henrique,br BRA,"FW,MF",30.0,21.1,7,0,0,42,58,9,21,11,10,0,0,0,72,44,38,53.7,Matches
Filipe Luís,br BRA,DF,35.0,20.5,3,0,0,24,14,2,34,42,41,0,0,0,130,25,20,55.6,Matches
Matheuzinho,br BRA,DF,20.0,21.2,6,0,0,33,16,2,81,31,26,0,0,0,152,25,20,55.6,Matches
Léo Pereira,br BRA,DF,25.0,18.4,3,0,0,26,12,1,2,28,14,0,1,0,120,30,23,56.6,Matches
Rodrigo Caio,br BRA,DF,27.0,18.2,4,0,0,22,13,0,0,37,18,0,0,0,114,73,25,74.5,Matches
Diego,br BRA,MF,35.0,15.3,6,1,0,41,41,0,21,16,13,0,0,0,121,5,9,35.7,Matches
Vitinho,br BRA,"MF,FW",27.0,17.7,7,0,0,50,31,0,106,8,29,1,0,0,83,21,29,42.0,Matches
Gabriel Barbosa,br BRA,FW,24.0,16.5,6,1,1,8,14,12,12,0,1,0,0,0,26,3,3,50.0,Matches
Gustavo Henrique,br BRA,DF,27.0,17.6,2,0,0,22,7,0,0,15,7,0,0,0,89,72,24,75.0,Matches
Andreas Pereira,br BRA,MF,25.0,15.4,3,0,0,23,18,1,70,11,17,0,0,0,88,6,10,37.5,Matches
Pedro,br BRA,FW,23.0,15.7,3,0,0,22,21,4,5,6,11,0,0,0,35,16,33,32.7,Matches
Mauricio Isla,cl CHI,DF,32.0,12.7,3,0,0,22,11,3,29,18,12,0,0,0,55,12,12,50.0,Matches
Thiago Maia,br BRA,MF,23.0,13.0,1,0,0,24,10,2,7,24,25,0,0,0,109,10,19,34.5,Matches
João Gomes,br BRA,MF,19.0,11.1,4,0,0,21,31,0,11,5,13,0,0,0,67,8,14,36.4,Matches
Giorgian De Arrascaeta,uy URU,MF,26.0,10.2,3,0,0,12,32,2,60,2,13,1,0,0,55,6,8,42.9,Matches
Bruno Viana,br BRA,DF,25.0,9.7,3,0,0,12,2,0,0,4,10,0,0,0,58,18,9,66.7,Matches
Renê,br BRA,DF,28.0,8.8,3,0,0,13,8,0,15,21,13,0,0,0,60,13,8,61.9,Matches
Ramon,br BRA,DF,19.0,7.3,1,0,0,5,10,3,26,8,11,0,0,0,63,8,6,57.1,Matches
Hugo Souza,br BRA,GK,22.0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,100.0,Matches
David Luiz,br BRA,DF,33.0,5.7,0,0,0,9,6,1,2,10,1,0,0,0,28,7,4,63.6,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,Matches
Kenedy,br BRA,"FW,MF",24.0,5.4,2,0,0,18,7,1,14,4,8,0,0,0,29,4,5,44.4,Matches
Gerson,br BRA,MF,23.0,4.0,0,0,0,8,15,0,3,3,8,0,0,0,25,3,2,60.0,Matches
Vitor Gabriel,br BRA,FW,21.0,3.9,1,0,0,4,9,1,2,1,0,0,0,0,5,8,16,33.3,Matches
Rodinei,br BRA,"DF,FW",29.0,5.4,3,0,0,11,6,1,24,5,8,0,0,0,30,7,9,43.8,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,0,0,0,11,4,2,0,0,0,0,0,0,10,21,10,67.7,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,0,0,0,3,1,0,8,0,2,0,0,0,13,0,0,,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,1,0,0,2,2,0,0,5,3,0,0,0,8,4,4,50.0,Matches
Gabriel Noga,br BRA,DF,19.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,25.0,Matches
Wesley,br BRA,DF,17.0,1.0,0,0,0,1,4,0,4,3,1,0,0,0,11,0,0,,Matches
André Inácio,br BRA,MF,18.0,0.8,0,0,0,2,1,0,0,0,1,0,0,0,2,0,2,0.0,Matches
Hugo Moura,br BRA,MF,23.0,1.2,0,0,0,8,1,0,0,2,1,0,0,0,7,2,0,100.0,Matches
Max,br BRA,"MF,FW",19.0,0.6,2,0,0,2,0,0,4,0,1,0,0,0,4,1,0,100.0,Matches
Matheus França,br BRA,MF,16.0,0.3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,Matches
Thiaguinho,br BRA,"MF,FW",19.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,100.0,Matches
Ryan Luka,br BRA,FW,17.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
