Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Willian Arão,br BRA,"MF,DF",28.0,28.7,1690,1890,89.4,32850,11560,599,645,92.9,845,915,92.3,219,281,77.9,0,0.8,0.9,-0.8,8,254,6,1,187,Matches
Diego Alves,br BRA,GK,35.0,25.3,500,604,82.8,11867,7986,113,114,99.1,238,245,97.1,131,227,57.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Michael,br BRA,"FW,MF",24.0,24.4,538,784,68.6,7408,2073,331,412,80.3,170,255,66.7,20,47,42.6,4,6.0,4.4,-2.0,38,31,30,10,64,Matches
Everton Ribeiro,br BRA,"FW,MF",31.0,19.1,784,983,79.8,11452,3553,462,541,85.4,261,323,80.8,40,68,58.8,3,3.2,3.9,-0.2,34,78,36,3,169,Matches
Bruno Henrique,br BRA,"FW,MF",30.0,21.1,419,585,71.6,5730,1189,268,336,79.8,118,150,78.7,17,26,65.4,5,4.9,2.9,0.1,31,28,18,1,51,Matches
Filipe Luís,br BRA,DF,35.0,20.5,1541,1736,88.8,26500,8641,767,820,93.5,615,666,92.3,142,201,70.6,2,1.4,2.0,0.6,24,184,11,5,199,Matches
Matheuzinho,br BRA,DF,20.0,21.2,1180,1442,81.8,19452,6730,611,669,91.3,445,529,84.1,98,171,57.3,2,2.8,2.5,-0.8,22,104,30,16,116,Matches
Léo Pereira,br BRA,DF,25.0,18.4,1157,1291,89.6,21747,7340,441,470,93.8,590,636,92.8,117,170,68.8,0,0.2,0.2,-0.2,4,102,2,1,75,Matches
Rodrigo Caio,br BRA,DF,27.0,18.2,1020,1124,90.7,19455,6930,326,355,91.8,597,636,93.9,87,102,85.3,1,1.0,0.8,0.0,3,46,0,0,65,Matches
Diego,br BRA,MF,35.0,15.3,897,1023,87.7,15670,4406,391,432,90.5,395,428,92.3,91,126,72.2,1,1.9,1.9,-0.9,19,129,15,3,139,Matches
Vitinho,br BRA,"MF,FW",27.0,17.7,562,779,72.1,9386,2523,296,343,86.3,193,253,76.3,57,119,47.9,8,5.8,4.5,2.2,45,55,24,7,100,Matches
Gabriel Barbosa,br BRA,FW,24.0,16.5,404,503,80.3,6093,1472,221,259,85.3,143,166,86.1,23,39,59.0,5,3.5,2.9,1.5,20,43,32,3,79,Matches
Gustavo Henrique,br BRA,DF,27.0,17.6,858,975,88.0,16335,5777,289,308,93.8,491,532,92.3,71,120,59.2,0,0.6,0.4,-0.6,7,62,0,0,76,Matches
Andreas Pereira,br BRA,MF,25.0,15.4,698,875,79.8,12487,3492,320,366,87.4,277,321,86.3,82,146,56.2,1,1.9,2.0,-0.9,29,107,14,3,97,Matches
Pedro,br BRA,FW,23.0,15.7,211,281,75.1,2905,686,137,165,83.0,60,78,76.9,9,13,69.2,5,3.1,1.6,1.9,24,21,12,0,34,Matches
Mauricio Isla,cl CHI,DF,32.0,12.7,665,776,85.7,10083,3255,394,424,92.9,233,270,86.3,33,48,68.8,4,1.6,1.8,2.4,14,53,20,5,72,Matches
Thiago Maia,br BRA,MF,23.0,13.0,731,826,88.5,12732,3649,341,366,93.2,311,338,92.0,68,87,78.2,0,0.4,0.7,-0.4,9,86,6,0,87,Matches
João Gomes,br BRA,MF,19.0,11.1,539,636,84.7,8322,1881,295,327,90.2,202,229,88.2,25,41,61.0,1,2.4,2.2,-1.4,21,40,12,1,65,Matches
Giorgian De Arrascaeta,uy URU,MF,26.0,10.2,548,697,78.6,9213,2787,304,347,87.6,170,204,83.3,66,121,54.5,6,3.4,4.1,2.6,26,77,24,8,87,Matches
Bruno Viana,br BRA,DF,25.0,9.7,535,598,89.5,11116,4505,140,151,92.7,320,343,93.3,71,97,73.2,0,0.0,0.1,0.0,0,57,0,0,49,Matches
Renê,br BRA,DF,28.0,8.8,495,609,81.3,8493,2944,251,273,91.9,194,234,82.9,45,78,57.7,1,0.7,0.8,0.3,8,50,8,2,47,Matches
Ramon,br BRA,DF,19.0,7.3,287,389,73.8,4682,1575,142,164,86.6,116,151,76.8,21,52,40.4,0,0.4,0.7,-0.4,4,21,7,4,28,Matches
Hugo Souza,br BRA,GK,22.0,7.7,160,191,83.8,3492,2242,40,40,100.0,78,78,100.0,32,62,51.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
David Luiz,br BRA,DF,33.0,5.7,255,295,86.4,5872,2620,71,75,94.7,124,136,91.2,58,78,74.4,0,0.2,0.1,-0.2,4,41,5,1,42,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,115,139,82.7,2550,1820,33,33,100.0,49,50,98.0,24,46,52.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kenedy,br BRA,"FW,MF",24.0,5.4,164,215,76.3,2185,619,119,140,85.0,32,43,74.4,8,14,57.1,1,0.5,0.4,0.5,1,15,5,0,14,Matches
Gerson,br BRA,MF,23.0,4.0,211,226,93.4,3219,700,123,125,98.4,68,74,91.9,14,20,70.0,0,0.3,0.3,-0.3,5,24,4,0,25,Matches
Vitor Gabriel,br BRA,FW,21.0,3.9,25,48,52.1,317,44,15,28,53.6,8,12,66.7,0,0,,1,0.5,0.1,0.5,4,0,1,0,1,Matches
Rodinei,br BRA,"DF,FW",29.0,5.4,294,354,83.1,4404,1231,172,187,92.0,107,125,85.6,13,29,44.8,3,1.6,1.1,1.4,16,17,16,5,36,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,39,48,81.3,426,105,30,36,83.3,6,8,75.0,1,1,100.0,1,1.1,0.3,-0.1,5,0,2,0,5,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,67,84,79.8,1019,342,41,45,91.1,20,26,76.9,5,10,50.0,0,0.2,0.3,-0.2,3,6,0,0,11,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,78,83,94.0,1460,387,29,32,90.6,41,41,100.0,7,7,100.0,0,0.0,0.1,0.0,1,15,1,0,8,Matches
