Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Fabrício Bruno,br BRA,DF,26.0,34.0,2265,2137,126,98,1,42,14,22,0,0,0,0,2018,2,10,Matches
Léo Pereira,br BRA,DF,27.0,29.4,2098,1987,104,65,2,15,12,26,0,0,0,0,1851,7,13,Matches
Gerson,br BRA,MF,25.0,29.9,1518,1442,70,42,9,10,31,23,0,0,0,0,1304,6,41,Matches
Ayrton Lucas,br BRA,DF,25.0,28.8,1844,1620,223,23,2,12,72,200,0,0,0,0,1576,1,37,Matches
Wesley,br BRA,DF,19.0,27.9,1504,1277,224,23,0,4,64,201,0,0,0,0,1287,3,37,Matches
Pedro,br BRA,FW,25.0,23.9,391,360,31,2,0,3,4,0,0,0,0,0,299,0,10,Matches
Thiago Maia,br BRA,MF,25.0,23.3,1450,1398,50,25,2,9,9,25,0,0,0,0,1268,2,9,Matches
Erick Pulgar,cl CHI,MF,29.0,22.2,1376,1332,42,28,4,5,18,1,13,7,2,0,1212,2,20,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",28.0,20.5,1051,913,133,42,8,8,120,15,68,22,31,3,772,5,35,Matches
Everton Soares,br BRA,"FW,MF",26.0,19.3,701,635,65,14,3,2,76,12,38,21,9,0,540,1,21,Matches
Matheus Cunha,br BRA,GK,21.0,17.6,727,596,130,28,0,1,0,0,0,0,0,0,578,1,1,Matches
Gabriel Barbosa,br BRA,FW,26.0,17.1,534,454,76,8,1,6,25,8,26,8,2,1,427,4,12,Matches
Everton Ribeiro,br BRA,"FW,MF",33.0,16.4,945,868,73,26,4,11,59,14,33,16,10,0,750,4,21,Matches
Agustín Rossi,ar ARG,GK,27.0,15.0,511,381,128,34,0,1,0,0,0,0,0,0,393,2,0,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,500,488,12,1,3,3,30,10,1,0,0,0,375,0,19,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,672,655,15,9,5,6,11,2,3,2,1,0,574,2,12,Matches
David Luiz,br BRA,DF,35.0,11.0,729,667,60,44,0,5,5,2,0,0,0,0,633,2,4,Matches
Luiz Araújo,br BRA,FW,26.0,8.7,388,356,31,4,1,11,38,8,19,10,4,0,291,1,15,Matches
Matheuzinho,br BRA,DF,22.0,6.9,397,339,57,10,0,6,16,47,0,0,0,0,333,1,6,Matches
Filipe Luís,br BRA,DF,37.0,5.9,405,338,67,15,0,5,7,52,0,0,0,0,376,0,3,Matches
Santos,br BRA,GK,32.0,5.4,194,153,41,8,0,0,0,0,0,0,0,0,162,0,0,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,152,147,5,1,1,2,8,1,1,0,0,0,111,0,8,Matches
Allan,br BRA,MF,25.0,5.4,429,415,12,12,0,2,3,0,0,0,0,0,373,2,4,Matches
Pablo,br BRA,DF,31.0,4.7,313,303,9,9,0,2,0,0,0,0,0,0,283,1,1,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,152,141,11,1,0,0,10,10,0,0,0,0,132,0,3,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,206,200,5,4,0,1,3,1,0,0,0,0,183,1,5,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,54,47,6,1,0,0,4,3,2,1,0,0,42,1,2,Matches
Igor,br BRA,MF,19.0,0.9,56,56,0,0,0,1,0,0,0,0,0,0,51,0,1,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,62,60,2,2,0,1,0,0,0,0,0,0,60,0,0,Matches
Pedrinho,br BRA,FW,19.0,0.2,9,7,2,0,0,0,2,0,2,1,1,0,3,0,1,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,18,17,1,0,0,0,1,0,1,1,0,0,15,0,0,Matches
André Inácio,br BRA,FW,20.0,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,26.7,38.0,21653,19791,1811,579,46,174,642,683,207,89,60,4,18274,51,351,
Opponent Total,,,27.5,38.0,15978,14140,1762,514,23,140,663,660,196,61,95,1,12632,76,270,
