Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,1951,97,573,905,501,35,1951,82,37,45.1,38,46.3,1119,6265,3166,74,52,12,38,36,1218,115,Matches
Matheuzinho,br BRA,DF,21.0,23.9,1617,69,421,733,482,45,1617,31,16,51.6,12,38.7,886,4016,1903,43,32,6,28,7,1037,153,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,877,2,20,321,539,112,874,27,14,51.9,12,44.4,599,3431,1425,44,39,19,32,19,712,172,Matches
Pablo,br BRA,DF,30.0,21.6,1416,193,723,675,32,20,1416,6,6,100.0,0,0.0,830,4225,2496,9,3,0,11,2,918,1,Matches
João Gomes,br BRA,MF,20.0,20.9,1310,42,231,748,352,22,1310,37,24,64.9,12,32.4,781,3891,1932,30,38,6,29,24,872,46,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,1391,19,147,646,615,50,1391,59,42,71.2,16,27.1,916,4657,2581,58,58,9,51,34,1051,172,Matches
Santos,br BRA,GK,31.0,19.0,590,524,590,0,0,0,590,0,0,,0,,369,1629,1124,0,0,0,1,0,278,0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,1323,46,291,811,233,7,1323,18,9,50.0,8,44.4,750,2932,1305,13,12,0,22,9,898,25,Matches
David Luiz,br BRA,DF,34.0,15.8,1158,115,432,663,69,20,1158,4,2,50.0,1,25.0,775,4088,2672,15,16,0,7,4,851,6,Matches
Victor Hugo,br BRA,MF,17.0,13.9,668,26,120,370,188,30,668,36,20,55.6,12,33.3,431,2649,1357,33,25,4,25,18,489,54,Matches
Giorgian De Arrascaeta,uy URU,MF,27.0,16.4,1125,4,71,447,622,89,1125,52,29,55.8,21,40.4,723,3245,1367,37,30,19,49,33,853,160,Matches
Marinho,br BRA,FW,31.0,15.3,714,8,78,217,441,51,713,62,27,43.5,24,38.7,472,3503,1942,65,34,20,37,23,490,168,Matches
Everton Soares,br BRA,"FW,MF",25.0,15.7,729,4,44,209,497,117,729,108,52,48.1,48,44.4,518,3864,2025,80,38,43,40,37,530,173,Matches
Hugo Souza,br BRA,GK,23.0,14.3,370,296,366,4,0,0,370,0,0,,0,,194,951,587,0,0,0,0,0,163,0,Matches
Fabrício Bruno,br BRA,DF,25.0,13.0,849,107,412,423,19,8,849,1,1,100.0,0,0.0,562,2721,1637,8,4,0,1,0,618,0,Matches
Pedro,br BRA,FW,24.0,13.0,342,14,25,117,203,89,341,22,10,45.5,11,50.0,176,675,252,8,5,6,37,16,255,78,Matches
Léo Pereira,br BRA,DF,26.0,12.4,1001,66,336,584,88,12,1001,3,2,66.7,1,33.3,721,3836,2572,22,18,2,8,0,754,9,Matches
Diego,br BRA,MF,36.0,9.8,687,23,167,407,125,10,687,15,13,86.7,0,0.0,474,2541,1160,18,26,1,14,8,518,27,Matches
