Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Agustín Rossi,ar ARG,GK,28.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ayrton Lucas,br BRA,DF,26.0,32,29,2393.0,26.6,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.6,1.6,2.1,3.7,60.0,106.0,133.0,0.11,0.11,0.23,0.11,0.23,0.06,0.08,0.14,0.06,0.14,Matches
Gerson,br BRA,"MF,FW",26.0,32,27,2457.0,27.3,3.0,6.0,9.0,3.0,0.0,0.0,3.0,0.0,2.3,2.3,3.7,6.0,71.0,181.0,186.0,0.11,0.22,0.33,0.11,0.33,0.08,0.14,0.22,0.08,0.22,Matches
Fabrício Bruno,br BRA,DF,27.0,28,26,2310.0,25.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,0.2,0.9,11.0,115.0,6.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches
Wesley,br BRA,DF,20.0,31,25,2344.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,2.4,3.6,68.0,96.0,233.0,0.0,0.08,0.08,0.0,0.08,0.05,0.09,0.14,0.05,0.14,Matches
Bruno Henrique,br BRA,"FW,MF",33.0,29,24,2070.0,23.0,6.0,1.0,7.0,5.0,1.0,1.0,6.0,0.0,6.4,5.7,1.9,7.6,70.0,62.0,167.0,0.26,0.04,0.3,0.22,0.26,0.28,0.08,0.36,0.25,0.33,Matches
Léo Pereira,br BRA,DF,28.0,28,21,2023.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,1.0,1.6,20.0,142.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Leo Ortiz,br BRA,"DF,MF",28.0,25,21,1878.0,20.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.2,2.3,16.0,138.0,10.0,0.05,0.1,0.14,0.05,0.14,0.05,0.06,0.11,0.05,0.11,Matches
David Luiz,br BRA,DF,36.0,23,21,1756.0,19.5,3.0,0.0,3.0,3.0,0.0,1.0,5.0,0.0,1.9,1.1,0.4,1.5,32.0,104.0,6.0,0.15,0.0,0.15,0.15,0.15,0.1,0.02,0.12,0.06,0.08,Matches
