Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Pará,br BRA,"DF,MF",30.0,27.4,1,19,2,10.5,0.69,0.07,0.05,0.5,,0,0,Matches
Willian Arão,br BRA,"DF,MF",24.0,25.9,1,24,5,20.8,0.93,0.19,0.04,0.2,,0,0,Matches
Everton Ribeiro,br BRA,"FW,MF",27.0,25.8,4,52,13,25.0,2.01,0.5,0.06,0.23,,1,2,Matches
Márcio Araújo,br BRA,"DF,MF",32.0,24.0,0,14,1,7.1,0.58,0.04,0.0,0.0,,0,0,Matches
Éverton,br BRA,MF,28.0,24.0,4,35,15,42.9,1.46,0.62,0.11,0.27,,0,0,Matches
Réver,br BRA,DF,32.0,24.7,5,21,12,57.1,0.85,0.49,0.24,0.42,,0,0,Matches
Diego,br BRA,MF,31.0,23.9,10,53,22,41.5,2.22,0.92,0.13,0.32,,3,4,Matches
Miguel Trauco,pe PER,"DF,MF",24.0,21.1,1,19,5,26.3,0.9,0.24,0.05,0.2,,0,0,Matches
Gustavo Cuellar,co COL,MF,24.0,20.7,0,12,4,33.3,0.58,0.19,0.0,0.0,,0,0,Matches
Rafael Vaz,br BRA,DF,28.0,19.5,1,25,9,36.0,1.28,0.46,0.04,0.11,,0,0,Matches
Diego Alves,br BRA,GK,31.0,19.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Rhodolfo,br BRA,DF,30.0,17.5,0,8,2,25.0,0.46,0.11,0.0,0.0,,0,0,Matches
Paolo Guerrero,pe PER,FW,33.0,17.1,6,71,21,29.6,4.16,1.23,0.08,0.29,,0,0,Matches
Renê,br BRA,DF,24.0,13.7,0,5,1,20.0,0.36,0.07,0.0,0.0,,0,0,Matches
Rodinei,br BRA,DF,25.0,13.6,2,14,6,42.9,1.03,0.44,0.14,0.33,,0,0,Matches
Juan,br BRA,DF,37.0,13.0,0,16,4,25.0,1.23,0.31,0.0,0.0,,0,0,Matches
Mosquito,br BRA,GK,20.0,11.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Lucas Paquetá,br BRA,"FW,MF",19.0,10.5,1,47,10,21.3,4.48,0.95,0.02,0.1,,0,0,Matches
Felipe Vizeu,br BRA,FW,19.0,10.3,2,24,11,45.8,2.34,1.07,0.08,0.18,,0,0,Matches
Orlando Berrío,co COL,"FW,MF",25.0,8.9,2,16,6,37.5,1.8,0.68,0.13,0.33,,0,0,Matches
Geuvânio,br BRA,"FW,MF",24.0,7.1,0,11,2,18.2,1.56,0.28,0.0,0.0,,0,0,Matches
Alex Muralha,br BRA,GK,27.0,7.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Leandro Damião,br BRA,FW,27.0,5.3,3,27,8,29.6,5.05,1.5,0.11,0.38,,0,0,Matches
Matheus Sávio,br BRA,MF,19.0,3.7,1,9,4,44.4,2.44,1.08,0.11,0.25,,0,0,Matches
Vinicius Júnior,br BRA,"FW,MF",16.0,8.0,3,29,10,34.5,3.62,1.25,0.1,0.3,,0,0,Matches
Federico Mancuello,ar ARG,"DF,FW",27.0,3.5,2,12,5,41.7,3.43,1.43,0.17,0.4,,0,0,Matches
Rômulo,br BRA,MF,26.0,3.0,0,2,2,100.0,0.67,0.67,0.0,0.0,,0,0,Matches
Gabriel,br BRA,"FW,MF",27.0,2.6,0,2,0,0.0,0.76,0.0,0.0,,,0,0,Matches
Ederson,br BRA,MF,31.0,2.4,0,5,1,20.0,2.06,0.41,0.0,0.0,,0,0,Matches
Léo Duarte,br BRA,DF,20.0,1.5,0,0,0,,0.0,0.0,,,,0,0,Matches
César,br BRA,GK,25.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Lincoln,br BRA,FW,16.0,0.5,0,1,1,100.0,2.05,2.05,0.0,0.0,,0,0,Matches
Darío Conca,ar ARG,MF,33.0,0.2,0,1,1,100.0,5.29,5.29,0.0,0.0,,0,0,Matches
Squad Total,,,27.8,38.0,49,574,183,31.9,15.11,4.82,0.08,0.25,,4,6,
Opponent Total,,,27.1,38.0,37,408,127,31.1,10.74,3.34,0.08,0.26,,4,5,
