Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,60,2.11,42,3,6,3,2,4,12,0.42,7,0,3,1,1,0,Matches
Matheuzinho,br BRA,DF,21.0,23.9,60,2.51,54,0,2,0,2,2,5,0.21,5,0,0,0,0,0,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,68,2.99,53,3,2,6,4,0,6,0.26,4,0,1,1,0,0,Matches
Pablo,br BRA,DF,30.0,21.6,11,0.51,9,0,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
João Gomes,br BRA,MF,20.0,20.9,43,2.06,38,0,1,1,2,1,1,0.05,1,0,0,0,0,0,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,90,4.53,71,7,2,0,9,1,8,0.4,8,0,0,0,0,0,Matches
Santos,br BRA,GK,31.0,19.0,3,0.16,2,1,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,30,1.75,29,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
David Luiz,br BRA,DF,34.0,15.8,14,0.88,12,0,1,0,1,0,2,0.13,2,0,0,0,0,0,Matches
Victor Hugo,br BRA,MF,17.0,13.9,35,2.52,24,0,5,5,0,1,9,0.65,4,0,2,2,0,1,Matches
Giorgian De Arrascaeta,uy URU,MF,27.0,16.4,113,6.88,69,20,6,10,6,2,14,0.85,9,4,0,1,0,0,Matches
Marinho,br BRA,FW,31.0,15.3,81,5.28,43,13,10,5,10,0,10,0.65,3,4,0,1,2,0,Matches
Everton Soares,br BRA,"FW,MF",25.0,15.7,65,4.13,41,3,10,6,5,0,11,0.7,7,0,2,2,0,0,Matches
Hugo Souza,br BRA,GK,23.0,14.3,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fabrício Bruno,br BRA,DF,25.0,13.0,5,0.38,4,1,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
Pedro,br BRA,FW,24.0,13.0,33,2.53,19,0,6,4,4,0,5,0.38,3,0,0,2,0,0,Matches
Léo Pereira,br BRA,DF,26.0,12.4,19,1.54,17,0,0,2,0,0,2,0.16,1,0,0,1,0,0,Matches
Diego,br BRA,MF,36.0,9.8,20,2.04,18,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Willian Arão,br BRA,"MF,DF",29.0,10.2,21,2.05,21,0,0,0,0,0,3,0.29,3,0,0,0,0,0,Matches
Rodinei,br BRA,DF,30.0,9.8,26,2.66,20,0,5,0,1,0,3,0.31,3,0,0,0,0,0,Matches
Lázaro,br BRA,"FW,MF",19.0,9.1,28,3.07,21,2,3,1,1,0,2,0.22,1,1,0,0,0,0,Matches
Arturo Vidal,cl CHI,MF,34.0,9.3,33,3.56,26,4,0,0,2,1,3,0.32,3,0,0,0,0,0,Matches
Andreas Pereira,br BRA,MF,26.0,8.8,32,3.64,24,5,1,1,1,0,1,0.11,1,0,0,0,0,0,Matches
Filipe Luís,br BRA,DF,36.0,7.1,24,3.4,20,1,0,0,0,3,0,0.0,0,0,0,0,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",31.0,6.8,23,3.38,15,1,1,2,3,1,1,0.15,1,0,0,0,0,0,Matches
Matheus França,br BRA,"FW,MF",17.0,7.5,19,2.54,17,0,2,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Rodrigo Caio,br BRA,DF,28.0,6.5,2,0.31,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Alves,br BRA,GK,36.0,4.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
