Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Gerson,br BRA,MF,22.0,31.0,2113,32,253,1218,680,85,2113,122,98,80.3,24,19.7,1536,9069,4134,85,86,23,49,59,1671,127,Matches
Filipe Luís,br BRA,DF,34.0,30.3,2768,75,634,1375,798,37,2768,46,38,82.6,8,17.4,1771,9925,5815,128,108,5,22,15,1833,160,Matches
Everton Ribeiro,br BRA,"MF,FW",30.0,29.3,1874,16,187,803,922,102,1874,95,66,69.5,29,30.5,1273,7242,3592,103,82,23,77,53,1418,232,Matches
Bruno Henrique,br BRA,FW,29.0,28.6,1268,34,77,382,823,184,1266,86,45,52.3,41,47.7,937,6472,3458,143,82,49,66,42,1046,334,Matches
Willian Arão,br BRA,"MF,DF",27.0,29.2,2115,114,622,1302,206,20,2115,9,7,77.8,2,22.2,1404,4965,2499,10,24,0,16,10,1517,15,Matches
Mauricio Isla,cl CHI,DF,31.0,26.2,1840,70,419,757,676,52,1840,19,11,57.9,8,42.1,1040,3289,1445,24,28,9,22,15,1227,225,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",25.0,24.5,1552,14,104,661,805,104,1552,70,49,70.0,21,30.0,1041,5340,2675,83,56,15,53,32,1157,242,Matches
Gustavo Henrique,br BRA,DF,26.0,21.7,1522,162,751,730,45,29,1522,2,2,100.0,0,0.0,967,3810,1790,4,7,0,4,2,1074,3,Matches
Hugo Souza,br BRA,GK,21.0,22.3,701,604,700,1,0,0,701,0,0,,0,,434,1682,1005,0,0,0,1,0,369,0,Matches
Gabriel Barbosa,br BRA,FW,23.0,19.5,639,0,13,231,404,112,633,39,19,48.7,20,51.3,469,2606,1184,40,30,23,35,8,512,169,Matches
Rodrigo Caio,br BRA,DF,26.0,18.7,1253,100,491,732,39,17,1253,9,7,77.8,2,22.2,827,5051,2977,19,11,0,2,5,880,2,Matches
Pedro,br BRA,FW,22.0,17.7,498,7,13,182,308,117,496,27,13,48.1,14,51.9,306,1134,468,19,16,10,46,32,375,109,Matches
Diego,br BRA,MF,34.0,14.0,1071,16,116,658,314,21,1071,36,35,97.2,1,2.8,805,4814,2408,48,51,3,18,15,846,45,Matches
Thiago Maia,br BRA,MF,22.0,11.8,909,34,160,554,212,13,909,24,19,79.2,5,20.8,579,2635,1214,21,22,3,27,18,647,48,Matches
Natan,br BRA,DF,18.0,12.6,883,91,423,433,38,16,883,2,2,100.0,0,0.0,620,3398,2037,11,7,0,7,2,641,2,Matches
Léo Pereira,br BRA,DF,24.0,10.9,896,64,406,460,33,9,896,1,1,100.0,0,0.0,650,3596,2164,13,8,0,4,2,671,1,Matches
Diego Alves,br BRA,GK,34.0,9.3,298,258,298,0,0,0,298,0,0,,0,,184,789,376,0,0,0,0,0,146,0,Matches
Vitinho,br BRA,"MF,FW",26.0,10.6,678,6,72,227,392,50,678,47,32,68.1,15,31.9,443,2895,1489,53,31,15,29,22,484,130,Matches
Renê,br BRA,DF,27.0,7.7,702,18,174,344,194,7,702,14,8,57.1,6,42.9,420,1899,1102,16,12,1,13,7,432,46,Matches
Michael,br BRA,"FW,MF",23.0,5.6,326,3,28,74,231,37,326,30,10,33.3,20,66.7,253,1959,1024,47,20,8,23,13,255,115,Matches
João Gomes,br BRA,MF,18.0,5.6,338,14,80,218,44,3,338,6,6,100.0,0,0.0,210,1015,433,6,7,0,6,6,228,12,Matches
Matheuzinho,br BRA,DF,19.0,4.9,419,11,78,198,149,12,419,10,7,70.0,3,30.0,260,1301,658,11,11,4,5,3,271,33,Matches
César,br BRA,GK,28.0,3.4,104,79,102,2,0,0,104,0,0,,0,,65,254,128,0,0,0,0,0,52,0,Matches
João Lucas,br BRA,DF,21.0,3.3,211,13,50,107,56,3,211,5,2,40.0,3,60.0,139,768,341,6,5,0,4,3,139,13,Matches
Gabriel Batista,br BRA,GK,21.0,3.0,92,77,92,0,0,0,92,0,0,,0,,58,207,87,0,0,0,0,0,48,0,Matches
Lincoln,br BRA,"FW,MF",19.0,3.1,130,0,7,46,80,20,130,12,8,66.7,4,33.3,97,406,186,7,7,0,6,10,98,29,Matches
Matheus Thuler,br BRA,DF,20.0,2.4,175,12,70,102,4,0,175,1,1,100.0,0,0.0,129,592,326,0,1,0,2,2,130,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",25.0,1.7,80,0,4,28,51,11,80,13,4,30.8,9,69.2,64,416,202,10,4,4,6,3,63,25,Matches
Gabriel Noga,br BRA,DF,18.0,1.6,88,15,51,39,0,0,88,1,1,100.0,0,0.0,57,299,181,0,0,0,0,0,62,0,Matches
Rafinha,br BRA,DF,34.0,1.5,115,3,28,63,24,0,115,1,1,100.0,0,0.0,55,193,82,0,0,0,1,2,64,2,Matches
Ramon,br BRA,DF,18.0,1.1,70,7,27,18,25,1,70,3,2,66.7,1,33.3,47,212,73,3,1,0,2,0,38,8,Matches
Otavio Ataide,br BRA,DF,17.0,1.0,29,11,22,6,1,1,29,0,0,,0,,17,76,45,0,0,0,0,1,14,0,Matches
Guilherme Bala,br BRA,FW,18.0,0.8,29,0,3,13,13,1,29,5,3,60.0,2,40.0,27,147,71,2,3,0,0,1,23,6,Matches
João Pedro Pepê,br BRA,MF,22.0,1.1,103,3,24,46,36,4,103,2,2,100.0,0,0.0,71,390,164,4,5,0,2,3,77,8,Matches
Rodrigo Muniz,br BRA,"FW,MF",18.0,0.3,8,0,1,4,3,2,8,1,0,0.0,1,100.0,4,27,13,1,0,1,1,0,3,1,Matches
Lázaro,br BRA,"FW,MF",17.0,0.3,20,0,2,10,8,0,20,0,0,,0,,15,85,26,0,0,0,3,1,17,7,Matches
Richard Ríos,co COL,FW,19.0,0.2,13,3,6,4,3,0,13,1,1,100.0,0,0.0,6,36,16,0,0,0,0,0,5,1,Matches
Yuri de Oliveira,br BRA,DF,19.0,0.1,7,2,2,2,3,1,7,0,0,,0,,6,24,8,0,0,0,1,0,6,1,Matches
Squad Total,,,26.6,38.0,25937,1968,6590,12030,7620,1071,25927,739,500,67.7,239,32.3,17286,89018,45896,917,725,196,553,387,18539,2151,
Opponent Total,,,26.6,38.0,18654,2427,6835,8434,3650,507,18651,635,406,63.9,229,36.1,9958,54775,27086,517,380,113,484,392,11083,976,
