Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Diego Alves,br BRA,GK,31.0,19,19,1710,19.0,22,1.16,68,50,72.1,6,4,9,6,31.6,4,3,1,0,25.0,Matches
Mosquito,br BRA,GK,20.0,11,11,990,11.0,9,0.82,29,21,72.4,6,4,1,4,36.4,1,1,0,0,0.0,Matches
Alex Muralha,br BRA,GK,27.0,7,7,630,7.0,6,0.86,17,11,64.7,2,3,2,3,42.9,0,0,0,0,,Matches
César,br BRA,GK,25.0,1,1,90,1.0,1,1.0,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,27.8,38,38,3420,38.0,38,1.0,118,85,71.2,15,11,12,13,34.2,5,4,1,0,20.0,
Opponent Total,,,27.1,38,38,3420,38.0,49,1.29,175,132,74.3,12,11,15,11,28.9,6,4,2,0,33.3,
