Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,2,22,9,40.9,0.77,0.32,0.09,0.22,20.7,0,0,0,1.6,1.6,0.07,0.4,0.4,Matches
Matheuzinho,br BRA,DF,21.0,23.9,1,12,2,16.7,0.5,0.08,0.08,0.5,20.2,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,11,72,23,31.9,3.17,1.01,0.14,0.43,16.2,0,1,3,11.1,8.7,0.12,-0.1,1.3,Matches
Pablo,br BRA,DF,30.0,21.6,0,17,3,17.6,0.79,0.14,0.0,0.0,10.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
João Gomes,br BRA,MF,20.0,20.9,0,17,5,29.4,0.81,0.24,0.0,0.0,22.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,2,24,13,54.2,1.21,0.65,0.08,0.15,17.8,1,0,0,2.7,2.7,0.11,-0.7,-0.7,Matches
Santos,br BRA,GK,31.0,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,0,6,3,50.0,0.35,0.17,0.0,0.0,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
David Luiz,br BRA,DF,34.0,15.8,0,14,7,50.0,0.88,0.44,0.0,0.0,18.6,4,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Victor Hugo,br BRA,MF,17.0,13.9,2,20,7,35.0,1.44,0.5,0.1,0.29,16.7,0,0,0,2.7,2.7,0.14,-0.7,-0.7,Matches
Giorgian De Arrascaeta,uy URU,MF,27.0,16.4,3,52,16,30.8,3.17,0.97,0.06,0.19,17.6,6,0,0,6.9,6.9,0.13,-3.9,-3.9,Matches
Marinho,br BRA,FW,31.0,15.3,4,45,14,31.1,2.93,0.91,0.07,0.21,21.6,6,1,1,3.1,2.3,0.05,0.9,0.7,Matches
Everton Soares,br BRA,"FW,MF",25.0,15.7,2,44,14,31.8,2.8,0.89,0.05,0.14,17.5,1,0,0,3.2,3.2,0.07,-1.2,-1.2,Matches
Hugo Souza,br BRA,GK,23.0,14.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabrício Bruno,br BRA,DF,25.0,13.0,2,5,2,40.0,0.38,0.15,0.4,1.0,7.6,0,0,0,0.7,0.7,0.14,1.3,1.3,Matches
Pedro,br BRA,FW,24.0,13.0,11,52,24,46.2,3.99,1.84,0.21,0.46,10.5,0,0,1,12.1,11.3,0.22,-1.1,-0.3,Matches
Léo Pereira,br BRA,DF,26.0,12.4,0,8,2,25.0,0.65,0.16,0.0,0.0,14.0,2,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Diego,br BRA,MF,36.0,9.8,1,4,2,50.0,0.41,0.2,0.25,0.5,14.2,1,0,0,0.6,0.6,0.15,0.4,0.4,Matches
Willian Arão,br BRA,"MF,DF",29.0,10.2,2,12,6,50.0,1.17,0.59,0.17,0.33,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8,Matches
Rodinei,br BRA,DF,30.0,9.8,0,5,1,20.0,0.51,0.1,0.0,0.0,17.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Lázaro,br BRA,"FW,MF",19.0,9.1,4,30,12,40.0,3.29,1.32,0.13,0.33,15.4,0,0,0,3.7,3.7,0.12,0.3,0.3,Matches
Arturo Vidal,cl CHI,MF,34.0,9.3,2,8,2,25.0,0.86,0.22,0.13,0.5,20.7,0,1,1,1.8,1.0,0.13,0.2,0.0,Matches
Andreas Pereira,br BRA,MF,26.0,8.8,2,19,6,31.6,2.16,0.68,0.11,0.33,25.6,5,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Filipe Luís,br BRA,DF,36.0,7.1,0,3,0,0.0,0.43,0.0,0.0,,16.1,0,0,0,0.6,0.6,0.21,-0.6,-0.6,Matches
Bruno Henrique,br BRA,"FW,MF",31.0,6.8,1,13,7,53.8,1.91,1.03,0.08,0.14,16.7,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Matches
Matheus França,br BRA,"FW,MF",17.0,7.5,4,24,7,29.2,3.21,0.94,0.17,0.57,14.9,0,0,0,3.2,3.2,0.13,0.8,0.8,Matches
Rodrigo Caio,br BRA,DF,28.0,6.5,0,2,1,50.0,0.31,0.15,0.0,0.0,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
