Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fabrício Bruno,br BRA,DF,26.0,34.0,2018,2265,89.1,39560,15373,686,739,92.8,1101,1188,92.7,222,308,72.1,1,0.5,1.1,0.5,6,195,6,3,198,Matches
Léo Pereira,br BRA,DF,27.0,29.4,1851,2098,88.2,34788,12646,717,777,92.3,917,981,93.5,197,288,68.4,1,0.4,0.8,0.6,12,185,12,2,175,Matches
Gerson,br BRA,MF,25.0,29.9,1304,1518,85.9,19605,4799,763,836,91.3,417,466,89.5,81,106,76.4,8,5.4,5.0,2.6,61,138,39,6,180,Matches
Ayrton Lucas,br BRA,DF,25.0,28.8,1576,1844,85.5,24410,6841,903,966,93.5,548,629,87.1,95,163,58.3,3,1.3,1.6,1.7,17,138,21,9,137,Matches
Wesley,br BRA,DF,19.0,27.9,1287,1504,85.6,18192,4452,760,834,91.1,438,500,87.6,32,65,49.2,1,3.1,3.5,-2.1,24,76,33,12,109,Matches
Pedro,br BRA,FW,25.0,23.9,299,391,76.5,4142,942,185,223,83.0,80,100,80.0,15,20,75.0,0,0.9,1.4,-0.9,22,29,16,0,49,Matches
Thiago Maia,br BRA,MF,25.0,23.3,1268,1450,87.4,20033,5534,667,722,92.4,497,551,90.2,74,120,61.7,0,0.2,0.9,-0.2,10,148,8,1,128,Matches
Erick Pulgar,cl CHI,MF,29.0,22.2,1212,1376,88.1,19204,5981,606,663,91.4,497,546,91.0,64,92,69.6,3,2.0,2.2,1.0,16,147,10,1,137,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",28.0,20.5,772,1051,73.5,12682,3848,405,458,88.4,275,358,76.8,68,153,44.4,6,5.5,5.9,0.5,51,84,55,12,152,Matches
Everton Soares,br BRA,"FW,MF",26.0,19.3,540,701,77.0,7951,1846,320,356,89.9,187,232,80.6,20,70,28.6,5,3.8,5.1,1.2,39,23,36,4,75,Matches
Matheus Cunha,br BRA,GK,21.0,17.6,578,727,79.5,13017,8870,174,177,98.3,271,278,97.5,127,264,48.1,0,0.0,0.0,0.0,0,13,1,0,1,Matches
Gabriel Barbosa,br BRA,FW,26.0,17.1,427,534,80.0,6696,1411,246,273,90.1,133,158,84.2,34,58,58.6,1,1.5,1.1,-0.5,22,43,22,0,76,Matches
Everton Ribeiro,br BRA,"FW,MF",33.0,16.4,750,945,79.4,12037,3569,383,440,87.0,288,349,82.5,54,96,56.3,4,3.7,4.2,0.3,34,65,41,6,144,Matches
Agustín Rossi,ar ARG,GK,27.0,15.0,393,511,76.9,10362,7197,86,86,100.0,181,183,98.9,124,238,52.1,0,0.0,0.0,0.0,0,10,1,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,375,500,75.0,5309,1041,253,296,85.5,98,122,80.3,19,31,61.3,1,1.9,2.0,-0.9,23,20,18,5,37,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,574,672,85.4,9238,2099,297,331,89.7,244,273,89.4,29,45,64.4,2,1.7,2.4,0.3,13,69,17,2,77,Matches
David Luiz,br BRA,DF,35.0,11.0,633,729,86.8,12000,4434,235,257,91.4,329,358,91.9,59,97,60.8,1,0.5,0.7,0.5,3,82,6,1,66,Matches
Luiz Araújo,br BRA,FW,26.0,8.7,291,388,75.0,5199,1313,138,160,86.3,108,138,78.3,36,59,61.0,1,0.7,1.6,0.3,12,20,14,5,43,Matches
Matheuzinho,br BRA,DF,22.0,6.9,333,397,83.9,5629,1669,157,174,90.2,152,165,92.1,21,41,51.2,0,0.4,0.5,-0.4,4,35,6,2,32,Matches
Filipe Luís,br BRA,DF,37.0,5.9,376,405,92.8,5868,1731,213,221,96.4,128,140,91.4,27,31,87.1,1,0.2,0.3,0.8,3,37,4,1,30,Matches
Santos,br BRA,GK,32.0,5.4,162,194,83.5,3664,2083,31,31,100.0,99,101,98.0,29,59,49.2,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,111,152,73.0,1698,334,61,75,81.3,39,51,76.5,7,11,63.6,0,0.5,0.8,-0.5,7,11,2,0,11,Matches
Allan,br BRA,MF,25.0,5.4,373,429,86.9,6241,1739,181,198,91.4,150,169,88.8,32,45,71.1,0,0.1,0.7,-0.1,6,66,10,1,38,Matches
Pablo,br BRA,DF,31.0,4.7,283,313,90.4,4884,1430,104,112,92.9,161,171,94.2,14,25,56.0,0,0.0,0.0,0.0,0,13,0,0,7,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,132,152,86.8,2095,576,73,76,96.1,47,54,87.0,9,17,52.9,0,0.0,0.1,0.0,0,13,3,3,14,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,183,206,88.8,2822,625,98,104,94.2,68,71,95.8,10,16,62.5,0,0.1,0.3,-0.1,2,21,3,0,17,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,42,54,77.8,743,100,17,20,85.0,21,25,84.0,4,6,66.7,0,0.1,0.2,-0.1,1,1,1,0,1,Matches
Igor,br BRA,MF,19.0,0.9,51,56,91.1,869,152,25,28,89.3,21,22,95.5,4,4,100.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,60,62,96.8,1028,214,27,28,96.4,30,30,100.0,3,3,100.0,0,0.0,0.0,0.0,0,5,0,0,7,Matches
Pedrinho,br BRA,FW,19.0,0.2,3,9,33.3,59,23,0,1,0.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,15,18,83.3,195,50,8,9,88.9,6,6,100.0,0,2,0.0,0,0.1,0.0,-0.1,1,0,1,0,3,Matches
André Inácio,br BRA,FW,20.0,0.2,2,2,100.0,18,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,18274,21653,84.4,310238,102924,8821,9673,91.2,7534,8420,89.5,1510,2534,59.6,39,34.4,42.3,4.6,389,1694,387,76,1953,
Opponent Total,,,27.5,38.0,12632,15978,79.1,229580,85263,5484,6229,88.0,5333,6279,84.9,1473,2595,56.8,24,29.6,28.5,-5.6,379,967,250,78,1284,
