Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Rodinei,br BRA,"DF,FW",29.0,5.4,0,5,0,0.0,0.93,0.0,0.0,,30.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,3,22,10,45.5,5.64,2.56,0.14,0.3,13.3,0,0,0,2.5,2.5,0.11,0.5,0.5,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,0,2,1,50.0,1.24,0.62,0.0,0.0,16.8,1,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Gabriel Noga,br BRA,DF,19.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wesley,br BRA,DF,17.0,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,21.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
André Inácio,br BRA,MF,18.0,0.8,0,1,1,100.0,1.22,1.22,0.0,0.0,23.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Hugo Moura,br BRA,MF,23.0,1.2,0,1,0,0.0,0.86,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Max,br BRA,"MF,FW",19.0,0.6,0,1,0,0.0,1.58,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Matheus França,br BRA,MF,16.0,0.3,0,2,0,0.0,6.92,0.0,0.0,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Thiaguinho,br BRA,"MF,FW",19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ryan Luka,br BRA,FW,17.0,0.1,0,1,0,0.0,8.18,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Werton,br BRA,FW,17.0,0.1,0,1,1,100.0,15.0,15.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Squad Total,,,27.4,38.0,67,578,224,38.8,15.21,5.89,0.11,0.29,19.0,24,3,4,66.5,63.4,0.11,0.5,0.6,
Opponent Total,,,26.9,38.0,36,424,140,33.0,11.16,3.68,0.08,0.26,19.8,20,0,1,40.3,39.5,0.1,-4.3,-3.5,
