Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Gerson,br BRA,MF,22.0,31.0,110,3.55,83,1,9,4,10,3,8,0.26,7,0,0,0,1,0,Matches
Filipe Luís,br BRA,DF,34.0,30.3,79,2.6,62,13,3,1,0,0,6,0.2,5,0,1,0,0,0,Matches
Everton Ribeiro,br BRA,"MF,FW",30.0,29.3,120,4.1,89,13,6,4,8,0,13,0.44,6,2,3,0,2,0,Matches
Bruno Henrique,br BRA,FW,29.0,28.6,100,3.5,67,0,9,13,9,2,20,0.7,13,0,4,2,1,0,Matches
Willian Arão,br BRA,"MF,DF",27.0,29.2,40,1.37,38,0,0,1,0,1,2,0.07,1,0,0,1,0,0,Matches
Mauricio Isla,cl CHI,DF,31.0,26.2,67,2.55,62,3,0,0,0,2,6,0.23,5,1,0,0,0,0,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",25.0,24.5,135,5.51,87,26,9,6,5,2,22,0.9,14,4,0,2,2,0,Matches
Gustavo Henrique,br BRA,DF,26.0,21.7,10,0.46,6,0,0,3,1,0,4,0.18,2,0,0,1,1,0,Matches
Hugo Souza,br BRA,GK,21.0,22.3,2,0.09,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
Gabriel Barbosa,br BRA,FW,23.0,19.5,43,2.2,28,2,2,4,6,1,4,0.2,4,0,0,0,0,0,Matches
Rodrigo Caio,br BRA,DF,26.0,18.7,9,0.48,7,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Pedro,br BRA,FW,22.0,17.7,45,2.55,27,0,4,8,6,0,5,0.28,3,0,0,1,1,0,Matches
