Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Agustín Rossi,ar ARG,GK,28.0,35,35,3150,35.0,39,1.11,120,80,69.2,18,10,7,8,22.9,5,2,2,1,50.0,Matches
Matheus Cunha,br BRA,GK,22.0,3,3,270,3.0,3,1.0,10,7,70.0,2,0,1,2,66.7,0,0,0,0,,Matches
Squad Total,,,27.3,38,38,3420,38.0,42,1.11,130,87,69.2,20,10,8,10,26.3,5,2,2,1,50.0,
Opponent Total,,,27.7,38,38,3420,38.0,61,1.61,210,148,75.2,8,10,20,6,15.8,11,9,2,0,18.2,
