Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Willian Arão,br BRA,"MF,DF",28.0,28.7,44,28,19,20,5,24,62,38.7,38,26,7,19,43,87,59,0,Matches
Diego Alves,br BRA,GK,35.0,25.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,1,Matches
Michael,br BRA,"FW,MF",24.0,24.4,30,15,11,10,9,15,62,24.2,47,24,3,21,20,50,10,0,Matches
Everton Ribeiro,br BRA,"FW,MF",31.0,19.1,30,23,16,10,4,11,44,25.0,33,13,2,11,20,50,3,1,Matches
Bruno Henrique,br BRA,"FW,MF",30.0,21.1,18,10,5,6,7,5,22,22.7,17,19,1,18,11,29,25,0,Matches
Filipe Luís,br BRA,DF,35.0,20.5,59,41,25,26,8,25,42,59.5,17,21,6,15,42,101,35,0,Matches
Matheuzinho,br BRA,DF,20.0,21.2,50,26,29,19,2,33,57,57.9,24,29,6,23,31,81,41,1,Matches
Léo Pereira,br BRA,DF,25.0,18.4,19,14,12,6,1,10,19,52.6,9,19,13,6,28,47,53,2,Matches
Rodrigo Caio,br BRA,DF,27.0,18.2,25,18,21,4,0,13,21,61.9,8,13,8,5,37,62,50,2,Matches
Diego,br BRA,MF,35.0,15.3,24,13,4,18,2,11,41,26.8,30,15,3,12,16,40,8,0,Matches
Vitinho,br BRA,"MF,FW",27.0,17.7,44,29,10,27,7,17,35,48.6,18,19,3,16,8,52,12,0,Matches
Gabriel Barbosa,br BRA,FW,24.0,16.5,3,1,0,2,1,2,7,28.6,5,4,0,4,0,3,0,0,Matches
Gustavo Henrique,br BRA,DF,27.0,17.6,16,7,10,5,1,6,18,33.3,12,10,8,2,15,31,67,1,Matches
Andreas Pereira,br BRA,MF,25.0,15.4,26,17,6,13,7,13,42,31.0,29,12,2,10,11,37,4,0,Matches
Pedro,br BRA,FW,23.0,15.7,17,11,1,4,12,4,13,30.8,9,11,4,7,6,23,5,0,Matches
Mauricio Isla,cl CHI,DF,32.0,12.7,23,12,16,5,2,12,20,60.0,8,7,3,4,18,41,17,0,Matches
Thiago Maia,br BRA,MF,23.0,13.0,34,25,11,18,5,12,35,34.3,23,14,4,10,24,58,6,0,Matches
João Gomes,br BRA,MF,19.0,11.1,24,13,10,12,2,11,35,31.4,24,11,1,10,5,29,5,0,Matches
Giorgian De Arrascaeta,uy URU,MF,26.0,10.2,20,13,3,14,3,8,21,38.1,13,10,1,9,2,22,1,1,Matches
Bruno Viana,br BRA,DF,25.0,9.7,19,10,9,9,1,13,16,81.3,3,10,6,4,4,23,43,0,Matches
Renê,br BRA,DF,28.0,8.8,30,13,13,14,3,15,28,53.6,13,14,5,9,21,51,25,0,Matches
Ramon,br BRA,DF,19.0,7.3,20,11,12,7,1,8,12,66.7,4,7,1,6,8,28,20,0,Matches
Hugo Souza,br BRA,GK,22.0,7.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
David Luiz,br BRA,DF,33.0,5.7,4,1,3,1,0,1,2,50.0,1,7,7,0,10,14,12,0,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
Kenedy,br BRA,"FW,MF",24.0,5.4,10,8,3,4,3,4,9,44.4,5,5,0,5,4,14,3,0,Matches
Gerson,br BRA,MF,23.0,4.0,12,8,3,7,2,1,4,25.0,3,2,2,0,3,15,3,0,Matches
Vitor Gabriel,br BRA,FW,21.0,3.9,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,Matches
Rodinei,br BRA,"DF,FW",29.0,5.4,10,8,4,3,3,5,8,62.5,3,3,0,3,5,15,6,0,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,3,0,0,1,2,0,2,0.0,2,1,0,1,0,3,4,0,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,5,2,1,2,2,2,4,50.0,2,3,1,2,0,5,1,0,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,3,3,0,2,1,1,1,100.0,0,2,1,1,5,8,2,0,Matches
Gabriel Noga,br BRA,DF,19.0,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,Matches
Wesley,br BRA,DF,17.0,1.0,3,1,3,0,0,1,2,50.0,1,0,0,0,3,6,1,0,Matches
André Inácio,br BRA,MF,18.0,0.8,1,1,0,0,1,0,1,0.0,1,4,1,3,0,1,0,0,Matches
Hugo Moura,br BRA,MF,23.0,1.2,5,1,2,3,0,2,5,40.0,3,4,1,3,2,7,2,0,Matches
Max,br BRA,"MF,FW",19.0,0.6,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,Matches
Matheus França,br BRA,MF,16.0,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Thiaguinho,br BRA,"MF,FW",19.0,0.2,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,Matches
Ryan Luka,br BRA,FW,17.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Werton,br BRA,FW,17.0,0.1,2,2,1,1,0,1,2,50.0,1,2,0,2,0,2,0,0,Matches
Squad Total,,,27.4,38.0,635,386,263,274,98,287,699,41.1,412,344,101,243,404,1039,535,9,
Opponent Total,,,26.9,38.0,704,393,401,240,63,328,853,38.5,525,391,125,266,459,1163,738,13,
