Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,1322,1626,81.3,20836,7106,719,765,94.0,508,631,80.5,79,165,47.9,6,3.0,1.8,3.0,28,120,20,6,125,Matches
Matheuzinho,br BRA,DF,21.0,23.9,1173,1407,83.4,19983,6402,596,657,90.7,447,517,86.5,107,172,62.2,3,4.7,4.1,-1.7,27,98,39,17,136,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,586,721,81.3,9447,2201,299,337,88.7,224,255,87.8,44,72,61.1,1,4.6,5.2,-3.6,30,50,49,6,114,Matches
Pablo,br BRA,DF,30.0,21.6,1067,1193,89.4,20436,7581,381,407,93.6,572,612,93.5,104,150,69.3,0,0.6,0.6,-0.6,3,41,1,0,53,Matches
João Gomes,br BRA,MF,20.0,20.9,892,1027,86.9,13730,3465,483,525,92.0,332,370,89.7,48,72,66.7,1,0.9,1.4,0.1,16,97,11,1,113,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,939,1152,81.5,14639,4492,504,586,86.0,345,401,86.0,61,104,58.7,4,4.9,4.2,-0.9,40,105,52,11,177,Matches
Santos,br BRA,GK,31.0,19.0,437,562,77.8,11076,6974,78,78,100.0,243,245,99.2,114,236,48.3,0,0.0,0.0,0.0,1,2,0,0,0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,1046,1156,90.5,17656,5400,475,513,92.6,466,492,94.7,82,108,75.9,0,0.4,1.2,-0.4,10,118,9,2,92,Matches
David Luiz,br BRA,DF,34.0,15.8,920,1038,88.6,18089,6891,289,303,95.4,528,558,94.6,97,161,60.2,0,0.5,0.7,-0.5,5,98,6,0,90,Matches
