Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Fabrício Bruno,br BRA,DF,26.0,34.0,27,0.79,21,1,0,5,0,0,4,0.12,4,0,0,0,0,0,Matches
Léo Pereira,br BRA,DF,27.0,29.4,29,0.99,27,0,0,2,0,0,2,0.07,1,0,0,1,0,0,Matches
Gerson,br BRA,MF,25.0,29.9,121,4.05,101,0,7,4,8,1,15,0.5,13,0,1,0,1,0,Matches
Ayrton Lucas,br BRA,DF,25.0,28.8,47,1.63,34,0,7,2,3,1,8,0.28,4,0,2,1,1,0,Matches
Wesley,br BRA,DF,19.0,27.9,62,2.22,53,0,3,0,6,0,4,0.14,2,0,0,0,2,0,Matches
Pedro,br BRA,FW,25.0,23.9,48,2.01,33,0,3,8,3,1,5,0.21,5,0,0,0,0,0,Matches
Thiago Maia,br BRA,MF,25.0,23.3,33,1.41,30,1,0,1,0,1,2,0.09,2,0,0,0,0,0,Matches
Erick Pulgar,cl CHI,MF,29.0,22.2,36,1.62,33,0,0,2,1,0,4,0.18,4,0,0,0,0,0,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",28.0,20.5,104,5.08,64,17,7,6,8,2,12,0.59,5,2,3,0,2,0,Matches
Everton Soares,br BRA,"FW,MF",26.0,19.3,93,4.81,58,7,19,5,2,2,12,0.62,7,1,3,0,1,0,Matches
Matheus Cunha,br BRA,GK,21.0,17.6,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Barbosa,br BRA,FW,26.0,17.1,46,2.69,33,6,0,7,0,0,5,0.29,3,0,0,2,0,0,Matches
Everton Ribeiro,br BRA,"FW,MF",33.0,16.4,61,3.72,48,10,0,1,0,2,7,0.43,5,2,0,0,0,0,Matches
Agustín Rossi,ar ARG,GK,27.0,15.0,1,0.07,0,1,0,0,0,0,1,0.07,0,1,0,0,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",32.0,17.1,46,2.68,32,0,6,4,4,0,7,0.41,2,0,3,0,2,0,Matches
Victor Hugo,br BRA,"MF,FW",18.0,14.2,33,2.33,24,1,4,4,0,0,3,0.21,3,0,0,0,0,0,Matches
David Luiz,br BRA,DF,35.0,11.0,9,0.81,8,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Luiz Araújo,br BRA,FW,26.0,8.7,37,4.24,24,4,4,2,3,0,5,0.57,2,0,1,0,2,0,Matches
Matheuzinho,br BRA,DF,22.0,6.9,10,1.45,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Filipe Luís,br BRA,DF,37.0,5.9,11,1.88,11,0,0,0,0,0,2,0.34,2,0,0,0,0,0,Matches
Santos,br BRA,GK,32.0,5.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus França,br BRA,"MF,FW",18.0,4.1,16,3.9,11,1,3,0,1,0,1,0.24,0,0,0,0,1,0,Matches
Allan,br BRA,MF,25.0,5.4,13,2.42,12,0,0,0,1,0,2,0.37,1,0,0,0,1,0,Matches
Pablo,br BRA,DF,31.0,4.7,1,0.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guillermo Varela,uy URU,DF,29.0,2.6,3,1.16,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arturo Vidal,cl CHI,"MF,DF",35.0,2.8,9,3.2,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marinho,br BRA,"FW,DF",32.0,0.9,3,3.29,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor,br BRA,MF,19.0,0.9,1,1.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Caio,br BRA,"MF,DF",29.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedrinho,br BRA,FW,19.0,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,0.2,2,11.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
André Inácio,br BRA,FW,20.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.7,38.0,905,23.82,687,52,63,53,40,10,102,2.68,66,6,13,4,13,0,
Opponent Total,,,27.5,38.0,903,23.76,641,73,54,73,46,16,73,1.92,49,5,4,8,6,1,
