Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Agustín Rossi,ar ARG,GK,28.0,35.0,1,0,0,0,9,0,0,1,1,0,0,0,34,6,0,100.0,Matches
Ayrton Lucas,br BRA,DF,26.0,26.6,3,0,0,21,33,0,82,16,32,0,1,0,132,33,30,52.4,Matches
Gerson,br BRA,"MF,FW",26.0,27.3,3,0,0,27,64,6,35,5,38,1,0,0,137,29,32,47.5,Matches
Fabrício Bruno,br BRA,DF,27.0,25.7,6,0,0,10,11,0,5,14,19,0,0,0,88,38,24,61.3,Matches
Wesley,br BRA,DF,20.0,26.0,1,0,0,36,51,2,82,38,55,1,0,1,131,47,28,62.7,Matches
Bruno Henrique,br BRA,"FW,MF",33.0,23.0,6,0,0,44,57,11,24,12,16,2,0,0,82,43,42,50.6,Matches
Léo Pereira,br BRA,DF,28.0,22.5,6,0,0,18,13,1,26,14,22,0,2,0,77,40,26,60.6,Matches
Leo Ortiz,br BRA,"DF,MF",28.0,20.9,2,0,0,10,5,0,5,16,14,0,0,0,86,38,16,70.4,Matches
David Luiz,br BRA,DF,36.0,19.5,5,0,0,22,11,1,6,15,8,0,1,0,54,39,13,75.0,Matches
Erick Pulgar,cl CHI,MF,30.0,19.4,7,1,1,33,13,0,10,29,28,0,0,0,94,33,20,62.3,Matches
Pedro,br BRA,FW,26.0,18.4,3,0,0,14,27,3,2,6,5,1,0,0,28,28,35,44.4,Matches
Allan,br BRA,MF,26.0,15.7,7,1,1,30,15,0,4,22,15,0,1,0,62,18,12,60.0,Matches
Luiz Araújo,br BRA,"FW,MF",27.0,17.4,3,0,0,23,30,2,88,20,25,0,0,0,81,5,18,21.7,Matches
Guillermo Varela,uy URU,DF,30.0,11.5,2,0,0,10,18,1,29,13,13,0,0,0,46,12,7,63.2,Matches
Nicolás De La Cruz,uy URU,MF,26.0,11.2,3,0,0,20,38,0,40,8,14,0,0,0,66,10,17,37.0,Matches
Giorgian De Arrascaeta,uy URU,MF,29.0,11.2,2,0,0,11,29,2,63,4,12,1,0,0,46,6,9,40.0,Matches
Everton Soares,br BRA,FW,27.0,6.0,1,0,0,5,7,2,16,2,6,1,0,0,20,4,9,30.8,Matches
Evertton,br BRA,MF,20.0,8.9,3,0,0,14,6,0,3,16,15,0,0,0,54,8,10,44.4,Matches
Carlos Alcaraz,ar ARG,"MF,FW",21.0,8.3,1,1,0,15,8,1,30,5,11,0,0,0,52,7,7,50.0,Matches
Lorran,br BRA,"MF,FW",17.0,7.8,0,0,0,13,7,2,29,2,15,0,0,0,31,5,10,33.3,Matches
Gonzalo Plata,ec ECU,"FW,MF",23.0,7.6,1,0,0,12,7,2,10,4,12,0,0,0,26,9,16,36.0,Matches
Matheus Gonçalves,br BRA,"FW,MF",18.0,7.6,1,0,0,11,10,0,35,12,9,0,0,0,41,4,8,33.3,Matches
Gabriel Barbosa,br BRA,"FW,MF",27.0,8.4,2,0,0,2,6,10,11,0,3,0,0,0,14,2,6,25.0,Matches
Michael,br BRA,"FW,MF",27.0,7.3,0,0,0,2,6,1,16,2,6,1,0,0,14,4,5,44.4,Matches
Alex Sandro,br BRA,DF,33.0,5.7,1,0,0,14,6,3,17,8,8,0,0,0,25,13,8,61.9,Matches
Carlinhos,br BRA,FW,26.0,4.7,2,1,0,8,3,4,0,0,1,0,0,0,6,16,14,53.3,Matches
Matías Viña,uy URU,DF,26.0,4.7,1,0,0,4,2,0,16,5,5,0,0,0,13,7,8,46.7,Matches
Matheus Cunha,br BRA,GK,22.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,Matches
Igor,br BRA,MF,20.0,0.8,1,0,0,1,2,0,0,3,3,0,0,0,6,1,3,25.0,Matches
Victor Hugo,br BRA,"FW,MF",19.0,2.9,1,0,0,1,3,0,5,0,4,0,0,0,14,4,7,36.4,Matches
Cleiton,br BRA,DF,20.0,1.1,0,0,0,2,0,0,1,0,2,0,0,0,5,0,2,0.0,Matches
Werton,br BRA,"MF,FW",20.0,0.5,0,0,0,0,2,1,1,1,2,0,0,0,6,1,1,50.0,Matches
Guilherme,br BRA,MF,17.0,0.4,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,,Matches
Wallace,br BRA,"MF,FW",18.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
Felipe Teresa,br BRA,"MF,FW",18.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
João Victor,br BRA,DF,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Ogundana Shola,ng NGA,MF,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Daniel Sales,br BRA,DF,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.3,38.0,75,4,2,434,500,55,694,293,421,8,5,1,1578,513,443,53.7,
Opponent Total,,,27.7,38.0,102,12,5,514,411,64,603,335,431,4,11,1,1513,444,512,46.4,
