Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Willian Arão,br BRA,MF,26.0,32.6,66,2.02,54,1,3,5,2,1,11,0.34,8,0,0,3,0,0,Matches
Diego Alves,br BRA,GK,33.0,32.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",28.0,28.6,87,3.05,60,0,10,6,9,2,15,0.53,9,0,0,4,1,1,Matches
Gabriel Barbosa,br BRA,FW,22.0,28.2,87,3.09,57,0,13,10,7,0,20,0.71,16,0,1,2,1,0,Matches
Rodrigo Caio,br BRA,DF,25.0,26.9,17,0.63,14,0,0,3,0,0,3,0.11,2,0,0,1,0,0,Matches
Everton Ribeiro,br BRA,"MF,FW",29.0,27.3,184,6.75,130,25,11,8,8,2,20,0.73,14,4,0,1,0,1,Matches
Gerson,br BRA,MF,21.0,22.2,58,2.61,50,0,2,1,4,1,6,0.27,5,0,1,0,0,0,Matches
Pablo Marí,es ESP,DF,25.0,22.0,21,0.95,19,1,1,0,0,0,2,0.09,2,0,0,0,0,0,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",24.0,20.2,112,5.55,73,14,10,5,8,2,17,0.84,15,0,1,1,0,0,Matches
Renê,br BRA,DF,26.0,18.9,59,3.12,49,8,0,0,0,2,4,0.21,3,1,0,0,0,0,Matches
Rafinha,br BRA,DF,33.0,17.4,49,2.82,42,1,3,1,1,1,11,0.63,8,0,1,1,1,0,Matches
Filipe Luís,br BRA,DF,33.0,14.1,38,2.7,32,3,0,0,2,1,5,0.35,5,0,0,0,0,0,Matches
Robert Piris Da Motta,py PAR,MF,24.0,14.4,9,0.62,8,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
Vitinho,br BRA,"FW,MF",25.0,12.9,84,6.49,41,19,15,4,4,1,9,0.7,4,2,3,0,0,0,Matches
Rodinei,br BRA,DF,27.0,12.5,33,2.64,29,0,4,0,0,0,2,0.16,2,0,0,0,0,0,Matches
Matheus Thuler,br BRA,DF,19.0,11.6,3,0.26,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego,br BRA,MF,33.0,9.9,55,5.59,37,8,2,3,5,0,4,0.41,4,0,0,0,0,0,Matches
Reinier,br BRA,"MF,FW",17.0,7.9,20,2.54,16,0,2,1,0,1,6,0.76,5,0,1,0,0,0,Matches
Gustavo Cuellar,co COL,MF,26.0,7.9,11,1.4,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rhodolfo,br BRA,DF,32.0,7.6,2,0.26,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Duarte,br BRA,DF,22.0,6.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
César,br BRA,GK,27.0,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pará,br BRA,DF,32.0,5.9,11,1.87,8,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Trauco,pe PER,DF,26.0,5.0,14,2.8,12,2,0,0,0,0,2,0.4,2,0,0,0,0,0,Matches
Orlando Berrío,co COL,"FW,MF",27.0,5.0,15,2.99,13,0,2,0,0,0,4,0.8,4,0,0,0,0,0,Matches
Lincoln,br BRA,"FW,MF",18.0,4.4,15,3.43,10,0,1,3,1,0,2,0.46,1,0,0,1,0,0,Matches
Lucas Silva,br BRA,"FW,MF",21.0,2.6,3,1.15,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Lucas,br BRA,DF,20.0,2.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ronaldo,br BRA,MF,22.0,2.0,5,2.47,4,0,0,1,0,0,1,0.49,1,0,0,0,0,0,Matches
Hugo Moura,br BRA,MF,21.0,1.0,2,2.0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,0,Matches
Dantas,br BRA,DF,20.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitor Gabriel,br BRA,FW,19.0,0.5,1,2.0,1,0,0,0,0,0,1,2.0,1,0,0,0,0,0,Matches
Rafael Santos,br BRA,DF,20.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius Souza,br BRA,MF,19.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bill,br BRA,FW,19.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Batista,br BRA,GK,20.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan,br BRA,FW,39.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,38.0,1063,27.97,780,86,79,52,51,15,147,3.87,112,7,8,15,3,2,
Opponent Total,,,27.4,38.0,688,18.11,466,76,44,39,48,15,60,1.58,39,4,7,2,8,0,
