Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Gerson,br BRA,MF,22.0,31.0,56,30,21,28,7,19,48,39.6,29,36,6,30,22,78,10,1,Matches
Filipe Luís,br BRA,DF,34.0,30.3,81,51,36,34,11,28,48,58.3,20,37,10,27,56,137,34,1,Matches
Everton Ribeiro,br BRA,"MF,FW",30.0,29.3,50,30,14,28,8,17,71,23.9,54,27,5,22,38,88,5,1,Matches
Bruno Henrique,br BRA,FW,29.0,28.6,28,17,4,11,13,11,28,39.3,17,20,1,19,14,42,33,0,Matches
Willian Arão,br BRA,"MF,DF",27.0,29.2,45,31,21,21,3,18,50,36.0,32,28,12,16,47,92,47,1,Matches
Mauricio Isla,cl CHI,DF,31.0,26.2,50,28,20,22,8,20,45,44.4,25,26,5,21,48,98,31,2,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",25.0,24.5,41,32,12,20,9,8,42,19.0,34,30,3,27,6,47,7,0,Matches
Gustavo Henrique,br BRA,DF,26.0,21.7,17,11,11,5,1,9,20,45.0,11,23,19,4,30,47,71,1,Matches
Hugo Souza,br BRA,GK,21.0,22.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,3,Matches
Gabriel Barbosa,br BRA,FW,23.0,19.5,10,5,1,4,5,3,18,16.7,15,6,0,6,0,10,0,0,Matches
Rodrigo Caio,br BRA,DF,26.0,18.7,27,17,14,12,1,14,27,51.9,13,18,12,6,14,41,53,0,Matches
Pedro,br BRA,FW,22.0,17.7,8,5,0,4,4,4,7,57.1,3,10,0,10,3,11,6,0,Matches
Diego,br BRA,MF,34.0,14.0,26,15,6,15,5,9,47,19.1,38,17,3,14,12,38,2,0,Matches
Thiago Maia,br BRA,MF,22.0,11.8,34,23,10,20,4,14,42,33.3,28,14,3,11,22,56,15,1,Matches
Natan,br BRA,DF,18.0,12.6,11,9,5,3,3,3,5,60.0,2,10,10,0,28,39,39,0,Matches
Léo Pereira,br BRA,DF,24.0,10.9,13,5,8,4,1,9,16,56.3,7,14,10,4,23,36,24,0,Matches
Diego Alves,br BRA,GK,34.0,9.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
Vitinho,br BRA,"MF,FW",26.0,10.6,27,15,8,14,5,8,15,53.3,7,9,1,8,12,39,9,0,Matches
Renê,br BRA,DF,27.0,7.7,19,9,11,8,0,12,28,42.9,16,9,0,9,21,40,12,1,Matches
Michael,br BRA,"FW,MF",23.0,5.6,11,6,5,5,1,5,21,23.8,16,2,0,2,9,20,3,0,Matches
João Gomes,br BRA,MF,18.0,5.6,23,13,11,10,2,3,13,23.1,10,8,2,6,9,32,3,0,Matches
Matheuzinho,br BRA,DF,19.0,4.9,10,5,5,3,2,3,11,27.3,8,3,0,3,6,16,8,0,Matches
César,br BRA,GK,28.0,3.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
João Lucas,br BRA,DF,21.0,3.3,7,6,3,3,1,3,8,37.5,5,3,1,2,7,14,11,0,Matches
Gabriel Batista,br BRA,GK,21.0,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2,Matches
Lincoln,br BRA,"FW,MF",19.0,3.1,1,1,0,1,0,0,4,0.0,4,4,0,4,4,5,0,0,Matches
Matheus Thuler,br BRA,DF,20.0,2.4,3,2,1,2,0,0,1,0.0,1,4,3,1,1,4,3,0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",25.0,1.7,2,0,0,0,2,0,4,0.0,4,1,0,1,0,2,0,0,Matches
Gabriel Noga,br BRA,DF,18.0,1.6,2,2,1,1,0,1,1,100.0,0,1,0,1,2,4,6,0,Matches
Rafinha,br BRA,DF,34.0,1.5,3,3,1,2,0,3,3,100.0,0,1,0,1,0,3,3,0,Matches
Ramon,br BRA,DF,18.0,1.1,2,0,1,0,1,0,0,,0,0,0,0,3,5,1,0,Matches
Otavio Ataide,br BRA,DF,17.0,1.0,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,6,0,Matches
Guilherme Bala,br BRA,FW,18.0,0.8,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
João Pedro Pepê,br BRA,MF,22.0,1.1,9,5,6,2,1,2,6,33.3,4,1,0,1,3,12,2,0,Matches
Rodrigo Muniz,br BRA,"FW,MF",18.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Lázaro,br BRA,"FW,MF",17.0,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Richard Ríos,co COL,FW,19.0,0.2,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,3,0,Matches
Yuri de Oliveira,br BRA,DF,19.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.6,38.0,621,380,240,282,99,229,635,36.1,406,364,106,258,442,1063,465,15,
Opponent Total,,,26.6,38.0,626,383,338,246,42,239,739,32.3,500,401,135,266,516,1142,788,9,
