Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Diego Alves,br BRA,GK,35.0,26,26,2277,25.3,25,0.99,97,71,74.2,16,3,7,9,34.6,1,0,1,0,100.0,Matches
Hugo Souza,br BRA,GK,22.0,8,7,693,7.7,7,0.91,31,24,77.4,3,2,2,3,42.9,0,0,0,0,,Matches
Gabriel Batista,br BRA,GK,22.0,5,5,450,5.0,4,0.8,13,9,69.2,2,3,0,2,40.0,0,0,0,0,,Matches
Squad Total,,,27.4,38,38,3420,38.0,36,0.95,141,104,74.5,21,8,9,14,36.8,1,0,1,0,100.0,
Opponent Total,,,26.9,38,38,3420,38.0,69,1.82,227,160,70.9,9,8,21,7,18.4,4,3,0,1,0.0,
