Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Willian Arão,br BRA,MF,26.0,32.6,64,42,13,47,4,25,72,34.7,47,39,13,26,51,115,45,1,Matches
Diego Alves,br BRA,GK,33.0,32.0,1,1,1,0,0,1,2,50.0,1,2,1,1,0,1,13,1,Matches
Bruno Henrique,br BRA,"FW,MF",28.0,28.6,31,18,10,12,9,13,44,29.5,31,18,2,16,9,40,26,0,Matches
Gabriel Barbosa,br BRA,FW,22.0,28.2,17,15,3,8,6,6,25,24.0,19,3,0,3,2,19,0,0,Matches
Rodrigo Caio,br BRA,DF,25.0,26.9,19,15,11,8,0,14,27,51.9,13,17,12,5,27,46,85,2,Matches
Everton Ribeiro,br BRA,"MF,FW",29.0,27.3,38,27,11,21,6,14,60,23.3,46,28,3,25,17,55,5,0,Matches
Gerson,br BRA,MF,21.0,22.2,40,25,15,25,0,21,47,44.7,26,15,2,13,20,60,22,0,Matches
Pablo Marí,es ESP,DF,25.0,22.0,22,16,17,5,0,13,21,61.9,8,13,9,4,22,44,67,1,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",24.0,20.2,43,33,8,22,13,14,44,31.8,30,14,0,14,10,53,9,0,Matches
Renê,br BRA,DF,26.0,18.9,64,41,27,29,8,23,44,52.3,21,25,6,19,30,94,43,1,Matches
Rafinha,br BRA,DF,33.0,17.4,41,22,18,19,4,23,40,57.5,17,9,3,6,22,63,22,1,Matches
Filipe Luís,br BRA,DF,33.0,14.1,42,27,21,19,2,14,28,50.0,14,16,2,14,23,65,14,1,Matches
Robert Piris Da Motta,py PAR,MF,24.0,14.4,26,15,15,10,1,13,30,43.3,17,13,8,5,14,40,19,1,Matches
Vitinho,br BRA,"FW,MF",25.0,12.9,20,10,7,9,4,4,16,25.0,12,17,1,16,3,23,12,0,Matches
Rodinei,br BRA,DF,27.0,12.5,35,23,19,15,1,17,27,63.0,10,6,4,2,10,45,27,1,Matches
Matheus Thuler,br BRA,DF,19.0,11.6,14,9,10,4,0,10,13,76.9,3,15,12,3,8,22,48,0,Matches
Diego,br BRA,MF,33.0,9.9,12,9,6,5,1,6,22,27.3,16,7,0,7,4,16,3,1,Matches
Reinier,br BRA,"MF,FW",17.0,7.9,17,12,7,8,2,6,13,46.2,7,11,1,10,4,21,2,0,Matches
Gustavo Cuellar,co COL,MF,26.0,7.9,27,20,14,13,0,12,22,54.5,10,5,1,4,13,40,10,0,Matches
Rhodolfo,br BRA,DF,32.0,7.6,5,3,3,2,0,5,9,55.6,4,4,4,0,8,13,22,0,Matches
Léo Duarte,br BRA,DF,22.0,6.7,17,5,9,8,0,8,10,80.0,2,6,4,2,4,21,14,0,Matches
César,br BRA,GK,27.0,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Pará,br BRA,DF,32.0,5.9,13,8,8,5,0,8,8,100.0,0,1,0,1,6,19,13,0,Matches
Miguel Trauco,pe PER,DF,26.0,5.0,6,5,4,2,0,3,8,37.5,5,4,2,2,4,10,9,0,Matches
Orlando Berrío,co COL,"FW,MF",27.0,5.0,13,8,3,8,2,8,14,57.1,6,8,0,8,1,14,0,0,Matches
Lincoln,br BRA,"FW,MF",18.0,4.4,6,6,0,3,3,1,4,25.0,3,1,0,1,0,6,0,0,Matches
Lucas Silva,br BRA,"FW,MF",21.0,2.6,2,2,0,0,2,2,7,28.6,5,3,1,2,0,2,0,0,Matches
João Lucas,br BRA,DF,20.0,2.4,3,2,3,0,0,1,2,50.0,1,2,0,2,5,8,9,0,Matches
Ronaldo,br BRA,MF,22.0,2.0,10,2,2,5,3,6,13,46.2,7,1,0,1,0,10,3,0,Matches
Hugo Moura,br BRA,MF,21.0,1.0,1,1,0,1,0,0,1,0.0,1,1,1,0,3,4,2,0,Matches
Dantas,br BRA,DF,20.0,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,2,Matches
Vitor Gabriel,br BRA,FW,19.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Rafael Santos,br BRA,DF,20.0,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0,Matches
Vinicius Souza,br BRA,MF,19.0,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,3,0,Matches
Bill,br BRA,FW,19.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Gabriel Batista,br BRA,GK,20.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Juan,br BRA,FW,39.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.8,38.0,651,424,267,313,71,293,678,43.2,385,304,92,212,323,974,556,13,
Opponent Total,,,27.4,38.0,615,412,354,222,39,282,716,39.4,434,426,148,278,401,1016,843,11,
