Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Gerson,br BRA,MF,22.0,34,2786.0,82.0,81.5,31.0,33,84.0,18.0,1,2.0,1,1.88,52.0,38.0,14.0,0.45,-0.4,63.9,29.4,34.5,1.11,-0.11,Matches
Filipe Luís,br BRA,DF,34.0,31,2731.0,88.0,79.9,30.3,31,88.0,26.0,0,,1,1.97,56.0,37.0,19.0,0.63,0.5,60.9,30.0,30.9,1.02,-0.58,Matches
Everton Ribeiro,br BRA,"MF,FW",30.0,33,2633.0,80.0,77.0,29.3,31,83.0,12.0,2,36.0,0,1.82,52.0,35.0,17.0,0.58,0.24,61.8,27.6,34.2,1.17,0.16,Matches
Bruno Henrique,br BRA,FW,29.0,31,2575.0,83.0,75.3,28.6,30,85.0,17.0,1,24.0,0,1.94,53.0,34.0,19.0,0.66,0.56,62.7,26.5,36.2,1.27,0.53,Matches
Willian Arão,br BRA,"MF,DF",27.0,32,2629.0,82.0,76.9,29.2,29,88.0,26.0,3,22.0,1,1.91,46.0,35.0,11.0,0.38,-0.65,58.9,26.5,32.4,1.11,-0.11,Matches
Mauricio Isla,cl CHI,DF,31.0,29,2361.0,81.0,69.0,26.2,28,83.0,16.0,1,26.0,0,2.0,55.0,34.0,21.0,0.8,0.89,58.5,24.4,34.2,1.3,0.54,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",25.0,28,2206.0,79.0,64.5,24.5,26,83.0,12.0,2,24.0,1,2.0,43.0,25.0,18.0,0.73,0.59,53.6,20.7,32.8,1.34,0.58,Matches
Gustavo Henrique,br BRA,DF,26.0,25,1950.0,78.0,57.0,21.7,23,82.0,18.0,2,35.0,9,1.92,37.0,27.0,10.0,0.46,-0.15,38.3,20.9,17.4,0.8,-0.77,Matches
Hugo Souza,br BRA,GK,21.0,23,2009.0,87.0,58.7,22.3,22,90.0,22.0,1,29.0,9,1.83,41.0,28.0,13.0,0.58,0.14,43.0,21.3,21.7,0.97,-0.39,Matches
