Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Matheus Cunha,br BRA,GK,21.0,17.6,22,3,0,2,0,26.2,0.25,4.2,0.24,65,181,35.9,624,82,25.2,28.4,102,23.5,27.0,275,9,3.3,23,1.31,16.7,Matches
Agustín Rossi,ar ARG,GK,27.0,15.0,12,2,0,0,0,14.5,0.23,2.5,0.17,70,174,40.2,415,68,32.5,31.6,94,41.5,36.5,198,8,4.0,9,0.6,12.9,Matches
Santos,br BRA,GK,32.0,5.4,8,1,0,1,0,5.7,0.2,-2.3,-0.42,18,44,40.9,161,28,24.2,28.0,33,15.2,22.6,65,7,10.8,7,1.29,16.7,Matches
Squad Total,,,26.7,38.0,42,6,0,3,0,46.5,0.24,4.5,0.12,153,399,38.3,1167,178,28.4,,262,26.0,27.9,538,24,4.5,39,1.03,,
Opponent Total,,,27.5,38.0,56,8,1,2,1,60.1,0.3,5.1,0.13,190,445,42.7,807,159,41.3,36.7,298,37.6,33.4,490,28,5.7,31,0.82,13.8,
