Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Nixon,br BRA,FW,21.0,16,878.0,55.0,25.7,9.8,10,68.0,5.0,6,34.0,7,1.63,19.0,13.0,6.0,0.62,0.86,Matches
Amaral,br BRA,MF,25.0,14,780.0,56.0,22.8,8.7,8,77.0,5.0,6,28.0,22,1.07,6.0,15.0,-9.0,-1.04,-1.31,Matches
Felipe,br BRA,GK,29.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,0,0.63,6.0,15.0,-9.0,-1.13,-1.39,Matches
André Santos,br BRA,"DF,MF",30.0,8,689.0,86.0,20.1,7.7,8,86.0,7.0,0,,2,0.63,7.0,15.0,-8.0,-1.04,-1.28,Matches
Anderson Pico,br BRA,DF,25.0,9,679.0,75.0,19.9,7.5,8,79.0,5.0,1,45.0,5,1.56,16.0,10.0,6.0,0.8,1.03,Matches
Recife,br BRA,MF,19.0,6,423.0,71.0,12.4,4.7,5,81.0,2.0,1,20.0,17,0.67,2.0,7.0,-5.0,-1.06,-1.18,Matches
Élton Rodrigues Brandão,br BRA,FW,28.0,12,514.0,43.0,15.0,5.7,4,81.0,3.0,8,24.0,9,1.42,10.0,6.0,4.0,0.7,0.86,Matches
Arthur,br BRA,"FW,MF",21.0,12,401.0,33.0,11.7,4.5,4,65.0,0.0,8,18.0,11,1.33,3.0,6.0,-3.0,-0.67,-0.73,Matches
Negueba,br BRA,"FW,MF",21.0,11,476.0,43.0,13.9,5.3,3,80.0,1.0,8,30.0,6,0.91,4.0,10.0,-6.0,-1.13,-1.29,Matches
Muralha,br BRA,MF,21.0,8,396.0,50.0,11.6,4.4,3,82.0,2.0,5,30.0,22,1.0,3.0,7.0,-4.0,-0.91,-1.0,Matches
Elano,br BRA,MF,32.0,4,225.0,56.0,6.6,2.5,3,59.0,0.0,1,47.0,2,0.5,3.0,4.0,-1.0,-0.4,-0.4,Matches
Leonardo Morais,br BRA,DF,22.0,3,245.0,82.0,7.2,2.7,2,91.0,2.0,1,64.0,10,1.33,6.0,4.0,2.0,0.73,0.82,Matches
Frickson Erazo,ec ECU,DF,25.0,2,103.0,52.0,3.0,1.1,1,91.0,1.0,1,12.0,10,2.0,3.0,1.0,2.0,1.75,1.83,Matches
César,br BRA,GK,22.0,1,55.0,55.0,1.6,0.6,1,55.0,0.0,0,,29,1.0,1.0,0.0,1.0,1.64,1.69,Matches
Hernane,br BRA,FW,27.0,1,42.0,42.0,1.2,0.5,1,42.0,0.0,0,,2,0.0,0.0,1.0,-1.0,-2.14,-2.14,Matches
Igor Sartori,br BRA,FW,21.0,5,127.0,25.0,3.7,1.4,0,,0.0,5,25.0,8,1.2,2.0,5.0,-3.0,-2.13,-2.18,Matches
Mattheus Oliveira,br BRA,"FW,MF",19.0,2,46.0,23.0,1.3,0.5,0,,0.0,2,22.0,22,2.0,0.0,0.0,0.0,0.0,0.03,Matches
Fernando,br BRA,DF,20.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,4,0.0,0.0,2.0,-2.0,-4.0,-4.03,Matches
Daniel,br BRA,GK,18.0,1,33.0,33.0,1.0,0.4,0,,0.0,1,32.0,5,1.0,0.0,0.0,0.0,0.0,0.03,Matches
Digão,br BRA,DF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Rodrigo Frauches,br BRA,DF,21.0,0,,,,,0,,0.0,0,,27,,,,,,,Matches
Jorge,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
João Kuspiosz,br BRA,GK,19.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,82.0,,111,30.0,303,1.37,46.0,47.0,-1.0,-0.03,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,419,82.0,,112,24.0,254,1.37,47.0,46.0,1.0,0.03,,
