Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
1,Atlético Mineiro,19,17,1,1,42,13,29,52,2.74,35.7,15.3,20.4,1.07,19,9,5,5,25,21,4,32,1.68,22.1,18.7,3.4,0.18
2,Flamengo,19,13,1,5,31,15,16,40,2.11,33.6,17.8,15.8,0.83,19,8,7,4,38,21,17,31,1.63,32.9,22.5,10.4,0.55
3,Palmeiras,19,11,3,5,33,26,7,36,1.89,34.1,22.5,11.6,0.61,19,9,3,7,25,17,8,30,1.58,22.2,25.9,-3.7,-0.2
4,Fortaleza,19,11,4,4,26,19,7,37,1.95,27.5,18.6,8.9,0.47,19,6,3,10,18,26,-8,21,1.11,23.0,29.6,-6.5,-0.34
