Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Renê,br BRA,DF,26.0,23,18,1701.0,18.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,2.0,2.2,34.0,153.0,120.0,0.0,0.11,0.11,0.0,0.11,0.01,0.11,0.12,0.01,0.12,Matches
Rafinha,br BRA,DF,33.0,20,18,1566.0,17.4,0.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.2,0.2,3.6,3.8,52.0,124.0,120.0,0.0,0.29,0.29,0.0,0.29,0.01,0.21,0.22,0.01,0.22,Matches
Filipe Luís,br BRA,DF,33.0,16,15,1269.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.6,1.8,45.0,119.0,55.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches
Robert Piris Da Motta,py PAR,MF,24.0,26,13,1300.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,4.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Vitinho,br BRA,"FW,MF",25.0,25,12,1164.0,12.9,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,3.9,3.9,6.2,10.1,78.0,39.0,146.0,0.39,0.23,0.62,0.39,0.62,0.3,0.48,0.78,0.3,0.78,Matches
Rodinei,br BRA,DF,27.0,17,12,1124.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.8,0.9,38.0,54.0,81.0,0.0,0.08,0.08,0.0,0.08,0.01,0.06,0.07,0.01,0.07,Matches
Matheus Thuler,br BRA,DF,19.0,13,10,1040.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego,br BRA,MF,33.0,16,10,887.0,9.9,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,2.7,1.9,1.6,3.5,31.0,79.0,42.0,0.1,0.1,0.2,0.1,0.2,0.28,0.16,0.44,0.19,0.35,Matches
Reinier,br BRA,"MF,FW",17.0,14,8,710.0,7.9,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,4.6,4.6,1.1,5.7,21.0,20.0,73.0,0.76,0.25,1.01,0.76,1.01,0.58,0.13,0.72,0.58,0.72,Matches
Gustavo Cuellar,co COL,MF,26.0,9,8,708.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.5,1.1,1.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.14,0.08,0.14,Matches
Rhodolfo,br BRA,DF,32.0,9,8,683.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,6.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Léo Duarte,br BRA,DF,22.0,7,7,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
César,br BRA,GK,27.0,6,6,538.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pará,br BRA,DF,32.0,6,6,530.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,11.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Miguel Trauco,pe PER,DF,26.0,5,5,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.8,12.0,26.0,33.0,0.0,0.2,0.2,0.0,0.2,0.06,0.11,0.17,0.06,0.17,Matches
Orlando Berrío,co COL,"FW,MF",27.0,16,4,453.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,2.1,2.1,1.6,3.7,17.0,10.0,56.0,0.2,0.4,0.6,0.2,0.6,0.42,0.31,0.74,0.42,0.74,Matches
Lincoln,br BRA,"FW,MF",18.0,11,4,395.0,4.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.8,3.7,1.1,4.9,10.0,8.0,33.0,0.68,0.46,1.14,0.68,1.14,0.87,0.25,1.13,0.86,1.11,Matches
Lucas Silva,br BRA,"FW,MF",21.0,9,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.9,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.24,0.34,0.09,0.34,Matches
João Lucas,br BRA,DF,20.0,6,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronaldo,br BRA,MF,22.0,3,2,182.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.9,1.0,12.0,4.0,0.0,0.49,0.49,0.0,0.49,0.05,0.39,0.44,0.05,0.44,Matches
Hugo Moura,br BRA,MF,21.0,1,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.8,1.1,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.33,0.78,1.1,0.33,1.1,Matches
Dantas,br BRA,DF,20.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Gabriel,br BRA,FW,19.0,1,0,45.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.22,0.13,0.34,0.22,0.34,Matches
Rafael Santos,br BRA,DF,20.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Vinicius Souza,br BRA,MF,19.0,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bill,br BRA,FW,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Batista,br BRA,GK,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan,br BRA,FW,39.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago Darub,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Klebinho,br BRA,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mosquito,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Pedro Pepê,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Yuri,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.8,38,418,3420.0,38.0,85.0,64.0,149.0,79.0,6.0,8.0,90.0,3.0,81.6,75.5,63.2,138.7,919.0,1992.0,1973.0,2.24,1.68,3.92,2.08,3.76,2.15,1.66,3.81,1.99,3.65,
Opponent Total,,,27.4,38,418,3420.0,38.0,36.0,24.0,60.0,30.0,6.0,8.0,87.0,9.0,42.8,36.5,29.8,66.3,527.0,1025.0,1011.0,0.95,0.63,1.58,0.79,1.42,1.13,0.78,1.91,0.96,1.74,
