Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-07-16,22:00,Série A,Matchweek 10,Wed,Home,L,1,2,Ath Paranaense,,6692.0,,3-4-3,4-5-1,Paulo Henrique De Godoy Bezerra,Match Report,
2014-07-20,16:00,Série A,Matchweek 11,Sun,Away,L,0,4,Internacional,,27633.0,,4-1-2-1-2◆,4-3-2-1,Sandro Ricci,Match Report,
2014-07-27,18:30,Série A,Matchweek 12,Sun,Home,W,1,0,Botafogo (RJ),,52378.0,,4-2-3-1,4-1-2-1-2,Wilton Sampaio,Match Report,
2014-08-03,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Chapecoense,,12473.0,,4-2-3-1,4-4-2,Raphael Claus,Match Report,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Home,W,1,0,Sport Recife,,42071.0,,4-2-3-1,4-3-3,Emerson De Almeida Ferreira,Match Report,
2014-08-17,16:00,Série A,Matchweek 15,Sun,Away,W,1,0,Coritiba,,13521.0,,4-3-2-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2014-08-20,22:00,Série A,Matchweek 16,Wed,Home,W,2,1,Atlético Mineiro,,40892.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2014-08-24,16:00,Série A,Matchweek 17,Sun,Away,W,2,0,Criciúma,,14516.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-08-31,18:30,Série A,Matchweek 18,Sun,Away,W,2,1,Vitória,,14477.0,,4-4-1-1,4-2-3-1,Anderson Daronco,Match Report,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Home,L,0,1,Grêmio,,59680.0,,4-2-2-2,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2014-09-10,22:00,Série A,Matchweek 20,Wed,Away,L,0,1,Goiás,,33278.0,,4-1-2-1-2◆,4-4-1-1,Ricardo Marques Ribeiro,Match Report,
2014-09-14,16:00,Série A,Matchweek 21,Sun,Home,W,1,0,Corinthians,,36905.0,,4-2-2-2,4-2-2-2,Sandro Ricci,Match Report,
2014-09-17,22:00,Série A,Matchweek 22,Wed,Away,D,2,2,Palmeiras,,19350.0,,4-2-2-2,4-2-2-2,Anderson Daronco,Match Report,
2014-09-21,16:00,Série A,Matchweek 23,Sun,Home,D,1,1,Fluminense,,41666.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-09-24,22:00,Série A,Matchweek 24,Wed,Away,D,2,2,São Paulo,,16571.0,,4-3-2-1,4-2-2-2,André Luiz de Freitas Castro,Match Report,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Away,L,1,2,Bahia,,36826.0,,4-2-3-1,4-3-2-1,Leandro Pedro Vuaden,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,L,0,1,Santos,,43790.0,,4-3-2-1,4-3-2-1,Marielson Alves Silva,Match Report,
2014-10-08,22:00,Série A,Matchweek 27,Wed,Away,W,2,1,Figueirense,,15727.0,,4-3-2-1,4-4-2,Flavio Rodrigues Guerra,Match Report,
2014-10-12,16:00,Série A,Matchweek 28,Sun,Home,W,3,0,Cruzeiro,,42171.0,,4-2-2-2,4-3-2-1,Francisco Carlos do Nascimento,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,L,1,2,Ath Paranaense,,18908.0,,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Home,W,2,0,Internacional,,21855.0,,4-3-2-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2014-10-25,19:00,Série A,Matchweek 31,Sat,Away,L,1,2,Botafogo (RJ),,42391.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-11-02,19:30,Série A,Matchweek 32,Sun,Home,W,3,0,Chapecoense,,31984.0,,4-3-3,4-3-3,Wilton Sampaio,Match Report,
2014-11-09,16:00,Série A,Matchweek 33,Sun,Away,D,2,2,Sport Recife,,36615.0,,4-2-3-1,4-3-2-1,Elmo Alves Resende Cunha,Match Report,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,W,3,2,Coritiba,,28250.0,,4-2-3-1,3-4-3,Leandro Pedro Vuaden,Match Report,
2014-11-19,22:00,Série A,Matchweek 35,Wed,Away,L,0,4,Atlético Mineiro,,10123.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Criciúma,,30753.0,,4-3-3,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2014-11-29,19:00,Série A,Matchweek 37,Sat,Home,W,4,0,Vitória,,20057.0,,4-4-2,4-4-1-1,Elmo Alves Resende Cunha,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Grêmio,,13713.0,,4-3-1-2,4-3-2-1,Luiz Flávio de Oliveira,Match Report,
